transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220124--6182567567042330385	1	17021	2022-01-24 17:10:37.414	2	2	7569376	2
20220124-8285806337786369079	0	21989	2022-01-24 00:48:45.197	39	3	826361	3
20220124--3844989469665536465	0	26479	2022-01-24 18:28:38.031	4	4	6175508	3
20220124--8417426785710446584	0	20521	2022-01-24 20:04:55.042	21	3	1135149	3
20220124--487339331958042278	1	17189	2022-01-24 01:49:18.254	5	5	8760833	4
20220124-7949513061435113167	1	12960	2022-01-24 21:51:10.824	4	4	8761495	2
20220124--970350330671426927	-1	22071	2022-01-24 00:07:20.366	1	1	3389131	3
20220124--1744429761342414286	1	28260	2022-01-24 07:57:56.925	4	4	7320982	4
20220124--1053732559921848519	-1	33136	2022-01-24 03:19:08.183	4	4	8147296	1
20220124-8284644054989706964	0	14169	2022-01-24 19:12:09.609	1	1	5266580	2
20220124--7918880231328663992	1	7566	2022-01-24 04:07:04.185	4	4	8699077	4
20220124--6111522458989029397	0	37758	2022-01-24 15:01:38.143	1	1	7310614	4
20220124-5100517695591343418	0	37582	2022-01-24 08:50:14.300	5	5	5380605	4
20220124-2030291920382256805	-1	11036	2022-01-24 00:29:16.038	1	1	4992273	1
20220124--3495336686724268106	1	6668	2022-01-24 10:04:21.026	2	2	2264503	1
20220124--1193777123064159953	-1	23307	2022-01-24 06:55:49.765	1	1	4795977	2
20220124-3737322384282437903	-1	21223	2022-01-24 18:14:33.027	1	1	2065805	3
20220124-102816038921810289	1	3770	2022-01-24 21:27:47.458	5	5	7017128	4
20220124--1529051191353357780	-1	21709	2022-01-24 00:51:28.493	1	1	21552	3
20220124-1079169448770566138	0	13163	2022-01-24 05:23:05.250	1	1	1949009	3
20220124-4181544013946004870	1	15130	2022-01-24 03:56:07.014	88	3	7388184	3
20220124-1883646222478889396	-1	30278	2022-01-24 10:44:25.459	2	2	2383216	4
20220124-3963735908371776776	1	6205	2022-01-24 01:42:52.047	1	1	3639619	2
20220124-5589035114515279080	-1	33610	2022-01-24 11:26:58.246	1	1	3918728	4
20220124-3576410234166599623	-1	15502	2022-01-24 03:32:11.940	4	4	404254	4
20220124--5371170005480470436	1	29251	2022-01-24 03:37:12.586	1	1	516769	3
20220124--7970297751210365684	0	35540	2022-01-24 03:56:47.640	5	5	6780269	1
20220124-5598153966652817155	-1	39252	2022-01-24 04:34:45.064	1	1	3017637	2
20220124-3711850135385446628	-1	13381	2022-01-24 12:48:23.969	2	2	4300033	4
20220124--8184964767183905504	0	39010	2022-01-24 23:24:26.220	4	4	3783426	3
20220124--1795208856591211927	-1	35135	2022-01-24 17:01:33.758	4	4	8282901	4
20220124--24986673923004276	0	17752	2022-01-24 09:08:45.989	1	1	3343498	4
20220124--7448811184045169418	1	21950	2022-01-24 10:03:10.131	15	3	3010793	4
20220124--8833838374944526141	0	30575	2022-01-24 22:10:58.703	1	1	251838	3
20220124--3284450741707988606	1	9965	2022-01-24 17:30:35.162	1	1	5714792	2
20220124-7468821040497153133	-1	29451	2022-01-24 09:26:50.605	90	3	695285	3
20220124--4968343078140849946	-1	36855	2022-01-24 17:19:34.552	28	3	2077731	1
20220124--8672155907353489785	1	36245	2022-01-24 03:13:03.085	5	5	7460382	4
20220124-7941312522971312485	0	14668	2022-01-24 15:10:13.647	1	1	1663746	4
20220124-4645459234340595887	0	28063	2022-01-24 20:00:18.832	2	2	4434283	3
20220124--7115418832418740880	-1	27141	2022-01-24 20:40:44.173	1	1	96332	4
20220124-5542236774935966742	0	39135	2022-01-24 21:44:51.036	68	3	6228605	1
20220124--3855880632307766666	-1	27574	2022-01-24 01:39:13.471	101	3	5222819	2
20220124-5805271564589760886	0	7572	2022-01-24 06:45:58.823	2	2	335869	1
20220124--5558821038294038690	1	28340	2022-01-24 17:45:27.969	1	1	3098809	2
20220124--6126180437684769426	1	5269	2022-01-24 21:02:49.160	1	1	9344776	1
20220124--7555365590008520649	0	10614	2022-01-24 11:07:45.051	5	5	3469332	4
20220124--970760799033408034	0	30518	2022-01-24 09:40:23.717	5	5	3991858	3
20220124--1928915116940348850	-1	36400	2022-01-24 23:20:26.042	4	4	836373	3
20220124--8660569984638010172	-1	6636	2022-01-24 08:11:42.515	1	1	5067768	4
20220124--3567508376585834715	0	33924	2022-01-24 09:34:24.081	1	1	1980580	3
20220124-4918188377862263186	0	25079	2022-01-24 00:06:55.087	2	2	5828683	1
20220124--2497539761179152201	1	17195	2022-01-24 04:00:56.726	1	1	6342862	1
20220124-7165464659277331071	0	32543	2022-01-24 03:41:08.049	1	1	3175885	1
20220124--6533597513808564180	0	5601	2022-01-24 00:06:59.153	4	4	401834	1
20220124-1662747072711313672	0	38016	2022-01-24 00:50:06.591	4	4	2840080	1
20220124--5587093377430081874	-1	14330	2022-01-24 10:58:41.553	2	2	9892327	1
20220124-1475501256449344613	0	34617	2022-01-24 05:49:11.021	5	5	9492463	1
20220124-3988738363446484349	0	11151	2022-01-24 14:01:26.193	1	1	3432809	4
20220124--6265950243123182519	1	7273	2022-01-24 07:30:43.659	19	3	9620408	2
20220124-301919650031652783	1	17079	2022-01-24 08:33:23.193	4	4	5294663	3
20220124-360105124719678087	0	39963	2022-01-24 19:12:25.016	2	2	6647913	2
20220124--3320394001668100717	-1	8010	2022-01-24 12:14:45.144	5	5	7869583	1
20220124--7647706532956052584	0	14187	2022-01-24 04:20:33.606	1	1	3415441	3
20220124--8816734727875229331	-1	29934	2022-01-24 19:47:05.612	2	2	3738379	1
20220124-7232358345131293939	-1	32623	2022-01-24 08:50:43.297	77	3	2300704	3
20220124-5068708719860153994	0	20568	2022-01-24 12:34:27.954	1	1	5927409	2
20220124-242568982752700105	-1	25866	2022-01-24 05:13:02.455	5	5	8907376	1
20220124-4192789327711973501	0	5003	2022-01-24 13:23:05.392	2	2	2789575	4
20220124-3282963215221457165	0	31049	2022-01-24 16:14:54.107	4	4	6545369	4
20220124--7942611486453255508	1	2601	2022-01-24 08:43:22.393	5	5	9643973	4
20220124--4372898640287407598	0	27969	2022-01-24 10:23:34.509	53	3	5584975	2
20220124-7588758925097509885	-1	32291	2022-01-24 15:01:07.386	4	4	2930281	1
20220124--6770746849866188671	-1	11919	2022-01-24 09:30:33.151	4	4	82232	2
20220124--8517589612704085272	1	32797	2022-01-24 06:53:22.736	46	3	4653465	2
20220124-5447096445990512769	-1	30302	2022-01-24 11:26:41.680	1	1	3914348	2
20220124-70331647349922554	1	7993	2022-01-24 09:30:03.825	5	5	4410298	2
20220124--8702656188945433676	-1	12112	2022-01-24 07:26:06.784	4	4	1552232	1
20220124--8776359112791604330	0	38737	2022-01-24 21:46:11.968	24	3	4879155	1
20220124--3594304086390287456	1	19776	2022-01-24 20:22:10.004	13	3	7480267	1
20220124-4317858006982001584	0	27384	2022-01-24 09:46:20.182	5	5	7565472	3
20220124-637488381691924978	0	30935	2022-01-24 11:18:00.844	104	3	5641069	4
20220124-4485589933478970929	1	12782	2022-01-24 18:42:08.011	5	5	43850	4
20220124-363371381716126069	1	10060	2022-01-24 05:19:40.635	2	2	6326203	2
20220124--6727659639825509885	0	16241	2022-01-24 23:09:03.879	1	1	9186092	3
20220124-985694055823702353	0	14809	2022-01-24 08:00:37.363	4	4	865061	4
20220124-654592545286489431	1	72	2022-01-24 21:11:38.244	4	4	9897336	1
20220124--6383694129943044865	-1	25014	2022-01-24 05:07:51.890	40	3	6587425	1
20220124--1341732360349213486	0	19094	2022-01-24 07:14:36.806	4	4	9570321	1
20220124-7702463347230287105	1	3885	2022-01-24 17:09:51.383	4	4	8294064	4
20220124-8847766779371575564	0	35927	2022-01-24 11:36:00.606	19	3	2583969	3
20220124--136052531453722153	0	17404	2022-01-24 17:25:41.537	2	2	1887356	4
20220124--2291499014404646675	0	34808	2022-01-24 02:16:55.215	4	4	9779017	2
20220124--105099201646016380	1	8005	2022-01-24 10:03:28.479	1	1	1978487	2
20220124--2147411806574258991	-1	3336	2022-01-24 21:39:14.476	11	3	4153232	1
20220124-1026891674504118269	0	6776	2022-01-24 02:05:55.664	4	4	8444267	1
20220124-4547070188715038999	-1	26410	2022-01-24 01:40:46.290	2	2	6035965	1
20220124-3800040190034616104	-1	11019	2022-01-24 20:02:26.610	2	2	88398	4
20220124--6424136760403514399	1	13458	2022-01-24 03:55:44.880	97	3	4535009	4
20220124--6547167670248707612	1	20402	2022-01-24 16:28:43.743	5	5	9664671	1
20220124--5450561245433279810	1	13570	2022-01-24 19:18:20.607	24	3	9389940	4
20220124-5109000128967112122	1	38438	2022-01-24 06:30:16.275	4	4	6257428	3
20220124-7655914403147085436	-1	15819	2022-01-24 01:04:50.009	5	5	5198485	4
20220124--7602593046787644191	1	453	2022-01-24 20:07:50.086	2	2	2490945	3
20220124-8656860980940212984	0	4407	2022-01-24 01:57:29.788	2	2	994599	3
20220124--1282870392283545258	1	22561	2022-01-24 04:07:34.364	71	3	5759894	3
20220124--3868124110084475374	0	32746	2022-01-24 00:07:34.582	4	4	3148247	1
20220124--1333546074683032494	1	35171	2022-01-24 18:15:54.874	1	1	9132311	2
20220124-8836395396732810588	-1	39806	2022-01-24 04:23:05.446	5	5	319529	4
20220124--4172113572300255385	0	6584	2022-01-24 22:15:15.753	2	2	238898	3
20220124--3776052936245775550	0	20122	2022-01-24 02:29:49.546	40	3	6043536	3
20220124-6656282194129792510	0	24352	2022-01-24 09:48:33.524	2	2	3304437	2
20220124--2660535449445338886	1	15874	2022-01-24 14:59:32.976	65	3	2583211	1
20220124--2508946596926830279	-1	30407	2022-01-24 17:17:09.252	74	3	2449209	4
20220124-6100436359795327391	0	37388	2022-01-24 22:54:27.220	104	3	2477642	2
20220124-1992079452403846122	-1	23407	2022-01-24 01:34:48.719	2	2	1471512	2
20220124--6621110959455341407	-1	35831	2022-01-24 14:10:58.922	1	1	2280268	1
20220124--1540625471829866340	0	19376	2022-01-24 18:39:31.378	1	1	5094303	3
20220124-7445941425609001717	0	17530	2022-01-24 10:39:33.593	2	2	3240356	1
20220124--1184202456664256786	-1	39159	2022-01-24 06:05:41.888	81	3	768528	2
20220124-3395828919269816051	1	29286	2022-01-24 02:44:51.338	4	4	1360486	2
20220124--5012073711490890552	-1	8748	2022-01-24 01:42:14.047	2	2	8833030	4
20220124--6400978218481698255	1	709	2022-01-24 13:49:05.529	83	3	6583215	1
20220124-3464107527367509072	-1	31587	2022-01-24 22:40:48.304	2	2	8538498	4
20220124--3810562353328910904	-1	23303	2022-01-24 21:48:07.990	4	4	6578714	2
20220124-6411274796597263717	0	19642	2022-01-24 03:43:56.005	5	5	6050165	3
20220124--5060049052978478588	1	34958	2022-01-24 05:38:08.146	80	3	6131184	1
20220124-8271307817184835618	1	37360	2022-01-24 22:11:53.276	2	2	4515549	3
20220124--7671602804329316640	-1	34562	2022-01-24 07:11:54.438	39	3	4325602	4
20220124-1193561240538627903	0	22394	2022-01-24 13:13:41.386	5	5	219042	2
20220124-2673151021475145890	-1	24589	2022-01-24 17:52:50.236	5	5	2909408	1
20220124-3247734177567472519	-1	2399	2022-01-24 00:40:36.884	2	2	8476970	2
20220124-5318212608660782807	-1	3958	2022-01-24 06:15:26.968	2	2	7018236	3
20220124-5632575336477045223	1	37547	2022-01-24 09:27:02.154	2	2	8034726	2
20220124--4175069882053760559	-1	17268	2022-01-24 22:06:34.422	1	1	965138	4
20220124-2117161597532920876	-1	26067	2022-01-24 20:13:46.928	93	3	8294272	4
20220124--7623257991989029302	1	2748	2022-01-24 19:37:45.677	4	4	5258215	1
20220124--8115052305237138719	-1	16843	2022-01-24 12:03:10.905	12	3	2527277	3
20220124--6841106057881047382	1	2432	2022-01-24 11:29:23.891	1	1	4098880	4
20220124-4603029563956722976	1	1682	2022-01-24 07:32:05.845	5	5	5275660	2
20220124-3524193434044410586	1	19127	2022-01-24 09:19:22.132	2	2	6016775	1
20220124--3998216500936883988	-1	23309	2022-01-24 09:05:04.803	5	5	443439	3
20220124--4843166373243226712	0	26131	2022-01-24 02:01:30.627	2	2	9591938	1
20220124--902445197224005561	0	21785	2022-01-24 23:12:15.786	5	5	7447495	4
20220124-727213849055420152	0	27597	2022-01-24 16:22:26.732	5	5	1698820	4
20220124--8492389414024885861	-1	3960	2022-01-24 18:18:05.444	2	2	6370482	4
20220124-5416919573129318835	-1	22722	2022-01-24 08:24:49.633	1	1	5997125	2
20220124--7902809887432405306	1	37259	2022-01-24 09:07:20.514	1	1	8604172	1
20220124--6879389329102772296	1	32016	2022-01-24 21:02:06.076	39	3	6602328	2
20220124--7293076054259099569	0	27934	2022-01-24 07:46:14.130	4	4	8431217	1
20220124-7561585962067586331	-1	1592	2022-01-24 00:32:41.104	105	3	4116489	2
20220124--2931464006297000549	0	32789	2022-01-24 03:29:37.055	2	2	3919526	1
20220124-1120653992255381563	0	33040	2022-01-24 17:59:07.415	60	3	9527965	2
20220124--4605099724979021844	-1	39176	2022-01-24 04:07:42.651	85	3	1085445	4
20220124--4814324567028196942	-1	37516	2022-01-24 12:30:34.574	2	2	4104454	3
20220124--565295576515166600	0	12231	2022-01-24 12:30:18.306	1	1	8849348	1
20220124-8505922853978790025	1	6086	2022-01-24 10:51:13.166	1	1	4488149	2
20220124--2564107039500389993	1	21025	2022-01-24 20:31:33.995	5	5	3887870	3
20220124--38782985162097761	0	10088	2022-01-24 16:28:21.937	1	1	3287356	1
20220124--6723724976122271843	-1	14896	2022-01-24 12:18:17.914	4	4	5907605	4
20220124-6588378165684741874	0	12744	2022-01-24 23:58:19.443	4	4	4256557	1
20220124-1417437470092716184	0	14611	2022-01-24 05:16:20.371	4	4	6370446	4
20220124--574214309461259984	-1	20864	2022-01-24 21:27:49.485	5	5	9737959	1
20220124--8228898562611406162	-1	5023	2022-01-24 11:20:26.374	5	5	4677438	4
20220124-1153731867943864880	1	21432	2022-01-24 04:20:15.582	5	5	934972	1
20220124--4412448368452424735	1	39655	2022-01-24 08:06:56.557	90	3	5605015	4
20220124--7187440060494129844	-1	22502	2022-01-24 14:05:34.331	2	2	6062958	4
20220124-7689660204047681666	-1	38938	2022-01-24 08:48:12.760	95	3	5777540	3
20220124-1023303974321533819	1	15602	2022-01-24 13:25:53.878	1	1	220156	2
20220124-3469396894116579479	1	36652	2022-01-24 14:28:16.682	48	3	6984769	1
20220124-7290261640535277484	0	31557	2022-01-24 22:11:01.597	5	5	9246787	3
20220124-1422774106013188256	1	783	2022-01-24 08:56:30.826	1	1	4197218	3
20220124--1727320139880486064	0	24729	2022-01-24 18:05:15.456	2	2	9286417	3
20220124-2080875311421316643	0	16016	2022-01-24 11:01:38.658	2	2	2668037	1
20220124-2027513265447108451	0	887	2022-01-24 14:34:54.384	5	5	1548052	1
20220124-7308154189971698757	1	23850	2022-01-24 20:59:33.262	4	4	6732256	4
20220124-5274939456812564917	-1	12293	2022-01-24 18:52:27.769	52	3	3357409	2
20220124--7744813765410226946	-1	8676	2022-01-24 15:37:16.467	90	3	6103107	4
20220124-3577074957903543872	1	36966	2022-01-24 14:18:02.138	36	3	1941945	2
20220124--5156965777567291401	-1	230	2022-01-24 07:40:41.492	5	5	2336432	4
20220124-8442422407751092793	-1	23185	2022-01-24 01:59:32.189	1	1	1729313	3
20220124-3864946259504751014	1	27801	2022-01-24 21:26:02.894	5	5	4850746	4
20220124-1537841083541241862	1	31699	2022-01-24 19:17:11.443	108	3	1292887	4
20220124--1245617348488837335	1	29583	2022-01-24 01:14:39.320	2	2	9594388	3
20220124--7807150511524134279	-1	11003	2022-01-24 23:42:47.612	1	1	522211	4
20220124--3975601496914305013	1	33002	2022-01-24 02:34:16.200	2	2	768927	4
20220124--2751903079266901948	-1	15572	2022-01-24 06:27:51.700	5	5	5085381	2
20220124-8763931107269600552	1	38406	2022-01-24 00:42:15.191	2	2	1736227	4
20220124-5527802338785431746	-1	6473	2022-01-24 06:25:07.872	2	2	4283286	1
20220124--1560341395083152274	0	13068	2022-01-24 00:41:27.403	2	2	4105058	4
20220124--3523732216153030267	1	6172	2022-01-24 20:06:08.273	2	2	8730800	4
20220124-7528524345593645861	-1	37409	2022-01-24 15:22:12.344	4	4	6502046	4
20220124-1525852979973698899	1	23058	2022-01-24 14:44:38.262	4	4	5019721	3
20220124-3395075277734789440	1	13192	2022-01-24 08:44:36.242	1	1	6999775	4
20220124-4330724111796327018	0	9039	2022-01-24 23:18:51.681	4	4	7659059	4
20220124-1402043954296711684	-1	32380	2022-01-24 11:56:12.302	2	2	6202379	2
20220124-3029236487759238287	1	27881	2022-01-24 16:38:33.511	4	4	3464401	4
20220124-8692330086695977585	0	36565	2022-01-24 18:28:05.202	2	2	296430	3
20220124--3061712841613109874	1	14239	2022-01-24 07:31:13.893	2	2	2330545	1
20220124--7376121633059460291	0	37835	2022-01-24 09:01:38.042	4	4	5985435	1
20220124--6717002261130233294	-1	39201	2022-01-24 14:58:38.195	69	3	5056222	1
20220124-8127200022227248650	-1	1068	2022-01-24 15:41:10.971	2	2	4778556	4
20220124--2905117479886098268	-1	5840	2022-01-24 19:05:16.346	4	4	2362892	4
20220124--9129603407442800944	-1	2349	2022-01-24 05:38:53.479	2	2	4869654	3
20220124--6692473097905970494	1	24960	2022-01-24 00:30:57.571	34	3	1469323	2
20220124--4241968499326852615	0	32560	2022-01-24 23:26:23.835	1	1	1427100	4
20220124--4727323637506465463	0	7926	2022-01-24 13:07:16.208	2	2	5867186	4
20220124-8717039333119981949	-1	28651	2022-01-24 09:00:10.183	5	5	2547920	3
20220124--8568178596038907309	1	3501	2022-01-24 06:21:32.951	2	2	3654368	3
20220124--7846821975097056566	1	5190	2022-01-24 04:10:40.930	4	4	1649022	3
20220124-3972923096295974191	-1	117	2022-01-24 17:42:23.530	1	1	1073099	2
20220124--1502714175690675182	-1	34309	2022-01-24 08:37:05.072	1	1	7096673	3
20220124-6555725572929201229	-1	36540	2022-01-24 17:02:58.949	2	2	8628192	3
20220124--6373491355651089690	1	24850	2022-01-24 00:51:04.375	4	4	1749900	1
20220124--7788845293933996751	1	12956	2022-01-24 15:18:02.376	4	4	3834098	3
20220124--2561429361802749787	1	20301	2022-01-24 06:18:23.046	5	5	6383917	4
20220124--7836615210201493208	-1	20588	2022-01-24 17:02:29.520	99	3	5065514	1
20220124-2747346748532121440	-1	1045	2022-01-24 08:12:55.045	2	2	8285691	1
20220124--2377214361109588578	1	21102	2022-01-24 17:17:41.663	68	3	5417973	1
20220124--8528137830667455863	0	37509	2022-01-24 14:12:38.804	1	1	7829221	1
20220124-834169264610142782	-1	25482	2022-01-24 16:05:57.250	1	1	9888585	4
20220124--7762562314525885655	0	9118	2022-01-24 06:38:22.656	5	5	1435418	1
20220124-2851247523003550026	1	21188	2022-01-24 02:04:12.997	2	2	9568679	2
20220124-4990683790218084981	-1	36537	2022-01-24 20:31:48.366	2	2	1250812	4
20220124-9168351349125797522	0	10714	2022-01-24 17:37:13.888	4	4	6145227	2
20220124-7398854288831668878	-1	28977	2022-01-24 22:37:04.581	5	5	4580905	3
20220124-8848643358219728934	1	19173	2022-01-24 08:17:34.928	4	4	9886117	2
20220124-1492230715943455579	1	34498	2022-01-24 10:54:01.919	2	2	3249170	4
20220124-337389626497528241	0	15232	2022-01-24 20:23:58.945	1	1	7057312	2
20220124--4790471904859826976	1	32747	2022-01-24 19:11:32.007	4	4	784930	2
20220124--3074400630854703684	-1	16272	2022-01-24 12:43:44.628	10	3	5259828	3
20220124-3581449912555107045	1	33387	2022-01-24 18:03:49.989	4	4	5288809	4
20220124-8331692037226426726	-1	26374	2022-01-24 17:08:09.424	2	2	4875109	1
20220124--4441863346225999257	-1	321	2022-01-24 01:22:44.328	107	3	9339826	4
20220124--8549801093030000521	-1	12477	2022-01-24 13:26:08.713	54	3	2765301	2
20220124--3729593154317256111	1	37454	2022-01-24 09:40:56.603	4	4	3124490	1
20220124-8621084299467125658	-1	27580	2022-01-24 12:32:40.545	4	4	5741084	1
20220124--6720458532654762243	1	18253	2022-01-24 05:24:52.358	4	4	3805433	4
20220124-33980246142927571	1	26659	2022-01-24 16:05:42.563	103	3	3355133	2
20220124-2484793249145823706	1	35307	2022-01-24 08:56:55.466	15	3	2137526	2
20220124--4533665514220962758	0	33269	2022-01-24 08:50:44.586	4	4	428847	1
20220124-8070592802217753929	1	9271	2022-01-24 20:28:30.668	1	1	3661677	2
20220124--8760364975048395521	-1	539	2022-01-24 11:04:54.694	2	2	2241253	3
20220124-207892504063236780	1	3008	2022-01-24 05:25:13.354	75	3	6243275	3
20220124--7359161098345087531	1	19491	2022-01-24 01:22:03.642	41	3	6391025	2
20220124-9049157739143463201	-1	11188	2022-01-24 21:30:20.124	5	5	6996149	3
20220124--8686617356903192596	0	29178	2022-01-24 23:52:10.979	1	1	7537932	3
20220124-2080227322103133406	-1	28924	2022-01-24 07:03:01.006	93	3	2093492	4
20220124--2914049789908995482	1	6308	2022-01-24 14:30:29.325	2	2	3166231	2
20220124-5086107714176032672	1	10815	2022-01-24 03:19:07.518	4	4	7985910	4
20220124-1672396241215692995	1	24588	2022-01-24 19:59:06.868	5	5	1548611	4
20220124-1763360890619360002	1	2518	2022-01-24 02:04:45.940	2	2	4253194	4
20220124-320023816264980895	1	7894	2022-01-24 11:56:07.362	1	1	2231775	1
20220124--1297642027331519310	-1	3807	2022-01-24 08:23:59.391	4	4	5157891	3
20220124--3164660533395563415	0	19588	2022-01-24 15:16:15.872	4	4	9823560	1
20220124--6542442803220789430	0	24039	2022-01-24 21:53:07.826	2	2	1946776	4
20220124--1702375053476090042	1	33976	2022-01-24 22:36:25.539	92	3	3043513	3
20220124-7024021506382866089	0	11867	2022-01-24 05:06:40.974	87	3	955196	3
20220124-3881842068458884941	-1	39565	2022-01-24 00:01:42.687	2	2	4472291	4
20220124--8205048420463675357	-1	8742	2022-01-24 09:33:26.030	4	4	8633776	1
20220124-7461169160318062579	0	23551	2022-01-24 05:39:26.282	5	5	108788	2
20220124-8083556790745596546	-1	37174	2022-01-24 19:49:49.716	1	1	1512189	3
20220124-2589655679016566244	-1	39382	2022-01-24 01:10:11.288	4	4	6701370	1
20220124-3770614435335000436	0	23590	2022-01-24 10:57:14.850	5	5	1316275	4
20220124--6628094400559900188	-1	29227	2022-01-24 07:06:33.267	2	2	2260764	4
20220124--7247384080520481121	1	15399	2022-01-24 23:22:23.443	5	5	6017656	2
20220124-1575425283455898388	0	21981	2022-01-24 20:27:34.002	39	3	6006923	2
20220124-3322614705814840428	1	33146	2022-01-24 17:22:12.147	2	2	3500844	3
20220124-2794641033796127925	0	14928	2022-01-24 17:55:05.046	87	3	7278982	3
20220124--3614093213200654570	-1	19123	2022-01-24 12:36:39.563	2	2	7338116	4
20220124-8034278279077897665	0	9573	2022-01-24 19:35:37.859	1	1	1684474	4
20220124-885113364846688565	0	13833	2022-01-24 05:02:52.190	4	4	5061764	4
20220124--5412346694327335270	0	22371	2022-01-24 09:39:08.888	72	3	687946	2
20220124-1749777453288863682	0	22036	2022-01-24 03:26:50.428	29	3	5185430	4
20220124-4128653403500814528	0	16527	2022-01-24 08:27:06.607	4	4	9059303	3
20220124--20833905222426498	-1	7589	2022-01-24 03:59:31.924	101	3	9055908	3
20220124-4871679979928093768	-1	4897	2022-01-24 14:16:19.394	1	1	506936	1
20220124-1266957419380257316	1	1347	2022-01-24 15:19:33.456	4	4	4405572	4
20220124--8996027967957664680	1	12322	2022-01-24 02:39:37.861	1	1	6587435	3
20220124--2904314168722715158	-1	37371	2022-01-24 05:08:39.833	2	2	9635227	1
20220124--6240214895222716643	-1	4121	2022-01-24 21:12:21.451	2	2	1471187	4
20220124-4346239542437026092	0	15544	2022-01-24 05:44:30.965	1	1	5961660	1
20220124--104255491810388972	-1	3781	2022-01-24 20:27:38.311	1	1	9020547	1
20220124--2624770684148135036	-1	36657	2022-01-24 13:26:51.230	1	1	2039510	1
20220124-6667049389929798783	-1	14877	2022-01-24 14:02:06.161	2	2	4339920	2
20220124-4897862902925972726	0	23800	2022-01-24 07:57:18.607	2	2	8336031	2
20220124-2348221492482245947	1	7978	2022-01-24 08:47:42.064	2	2	8050334	1
20220124-5810097437099636264	1	35632	2022-01-24 15:33:24.596	5	5	8321438	2
