userid	voucherCode	status	campaignID	time
8791	1007-3824	GIVEN	1007	2021-11-25 18:20:04.299
10180	1009-3891	GIVEN	1009	2021-11-25 23:51:17.194
5018	1009-3932	GIVEN	1009	2021-11-25 17:02:35.501
7756	1004-3970	GIVEN	1004	2021-11-25 11:51:33.439
12114	1000-4012	GIVEN	1000	2021-11-25 20:40:19.102
18703	1003-4048	GIVEN	1003	2021-11-25 17:56:03.164
9959	1006-4053	GIVEN	1006	2021-11-25 22:15:05.344
16778	1004-4101	GIVEN	1004	2021-11-25 09:30:57.421
14430	1006-4112	GIVEN	1006	2021-11-25 00:45:11.875
11224	1003-4152	GIVEN	1003	2021-11-25 19:56:00.934
1349	1007-4178	GIVEN	1007	2021-11-25 07:50:44.889
1349	1000-4200	GIVEN	1000	2021-11-25 10:28:18.451
3343	1007-4225	GIVEN	1007	2021-11-25 22:06:23.691
14264	1001-4237	GIVEN	1001	2021-11-25 02:21:22.361
1739	1003-4286	GIVEN	1003	2021-11-25 05:37:49.563
7180	1006-4320	GIVEN	1006	2021-11-25 06:55:55.455
19839	1003-4323	GIVEN	1003	2021-11-25 18:11:50.941
5708	1006-4394	GIVEN	1006	2021-11-25 08:39:51.290
4890	1007-4423	GIVEN	1007	2021-11-25 11:55:32.892
3933	1009-4450	GIVEN	1009	2021-11-25 07:24:39.871
3557	1006-4486	GIVEN	1006	2021-11-25 04:06:12.765
2476	1009-4494	GIVEN	1009	2021-11-25 13:26:47.158
4641	1009-4495	GIVEN	1009	2021-11-25 02:10:20.965
11600	1007-4655	GIVEN	1007	2021-11-25 01:07:15.189
592	1003-4669	GIVEN	1003	2021-11-25 06:38:02.653
7944	1009-4680	GIVEN	1009	2021-11-25 13:48:43.771
2439	1009-4731	GIVEN	1009	2021-11-25 04:44:25.926
12311	1008-4757	GIVEN	1008	2021-11-25 00:36:56.898
5581	1008-4788	GIVEN	1008	2021-11-25 19:56:04.564
10274	1005-4883	GIVEN	1005	2021-11-25 09:34:33.233
6454	1006-4892	GIVEN	1006	2021-11-25 08:52:18.235
16048	1004-4938	GIVEN	1004	2021-11-25 15:32:39.187
6929	1000-4956	GIVEN	1000	2021-11-25 18:01:31.831
7842	1006-4964	GIVEN	1006	2021-11-25 07:54:13.041
8953	1000-4967	GIVEN	1000	2021-11-25 09:15:16.514
8538	1007-4999	GIVEN	1007	2021-11-25 02:01:51.944
18581	1007-5002	GIVEN	1007	2021-11-25 18:15:05.287
6418	1001-5009	GIVEN	1001	2021-11-25 18:31:13.719
260	1005-5054	GIVEN	1005	2021-11-25 20:59:38.667
19287	1005-5104	GIVEN	1005	2021-11-25 10:36:54.323
8784	1000-5158	GIVEN	1000	2021-11-25 17:55:19.119
18075	1008-5161	GIVEN	1008	2021-11-25 00:46:42.177
8537	1004-5169	GIVEN	1004	2021-11-25 08:42:09.986
13716	1004-5186	GIVEN	1004	2021-11-25 10:56:42.628
10323	1005-5228	GIVEN	1005	2021-11-25 07:07:56.528
7459	1007-5239	GIVEN	1007	2021-11-25 11:51:19.831
17189	1002-5246	GIVEN	1002	2021-11-25 15:04:53.706
332	1004-5291	GIVEN	1004	2021-11-25 23:45:35.000
1676	1005-5307	GIVEN	1005	2021-11-25 02:18:18.434
3299	1002-5336	GIVEN	1002	2021-11-25 12:14:27.744
1034	1003-5350	GIVEN	1003	2021-11-25 18:28:21.439
5997	1005-5381	GIVEN	1005	2021-11-25 07:46:58.483
18679	1007-5390	GIVEN	1007	2021-11-25 08:23:30.570
6086	1001-5403	GIVEN	1001	2021-11-25 08:27:08.231
9649	1002-5441	GIVEN	1002	2021-11-25 13:12:18.924
1264	1008-5449	GIVEN	1008	2021-11-25 12:48:27.459
18993	1009-5560	GIVEN	1009	2021-11-25 08:27:08.433
11562	1005-5612	GIVEN	1005	2021-11-25 21:09:03.466
11954	1007-5639	GIVEN	1007	2021-11-25 01:22:51.112
17902	1007-5660	GIVEN	1007	2021-11-25 08:43:51.504
5375	1008-5743	GIVEN	1008	2021-11-25 05:24:51.727
10327	1002-5790	GIVEN	1002	2021-11-25 20:54:23.040
16632	1002-5806	GIVEN	1002	2021-11-25 12:05:45.928
1499	1002-5814	GIVEN	1002	2021-11-25 03:06:06.795
14335	1007-5824	GIVEN	1007	2021-11-25 04:50:27.454
11325	1001-5845	GIVEN	1001	2021-11-25 05:34:25.510
9290	1001-5988	GIVEN	1001	2021-11-25 12:39:46.139
1606	1003-6003	GIVEN	1003	2021-11-25 21:30:05.786
16624	1008-6041	GIVEN	1008	2021-11-25 06:59:25.383
9096	1000-6062	GIVEN	1000	2021-11-25 22:41:19.729
606	1008-6075	GIVEN	1008	2021-11-25 06:09:46.890
18544	1005-6081	GIVEN	1005	2021-11-25 03:54:57.674
17156	1007-6110	GIVEN	1007	2021-11-25 12:51:51.812
15894	1003-6178	GIVEN	1003	2021-11-25 17:24:05.338
17573	1006-6209	GIVEN	1006	2021-11-25 03:05:48.750
4908	1002-6291	GIVEN	1002	2021-11-25 02:03:24.443
4367	1008-6395	GIVEN	1008	2021-11-25 08:56:50.981
16205	1007-6398	GIVEN	1007	2021-11-25 22:34:24.707
347	1008-6407	GIVEN	1008	2021-11-25 02:26:06.894
16771	1009-6469	GIVEN	1009	2021-11-25 13:48:37.163
15289	1008-6488	GIVEN	1008	2021-11-25 17:40:29.204
3475	1004-6506	GIVEN	1004	2021-11-25 04:34:06.093
9464	1002-6518	GIVEN	1002	2021-11-25 12:21:58.393
18953	1002-6530	GIVEN	1002	2021-11-25 09:05:12.815
2176	1003-6574	GIVEN	1003	2021-11-25 14:08:56.070
19323	1006-6582	GIVEN	1006	2021-11-25 07:02:55.134
12907	1004-6627	GIVEN	1004	2021-11-25 17:51:00.738
9133	1003-6648	GIVEN	1003	2021-11-25 12:48:31.833
9089	1009-6679	GIVEN	1009	2021-11-25 13:52:09.249
12809	1008-6709	GIVEN	1008	2021-11-25 16:18:57.271
1236	1002-6717	GIVEN	1002	2021-11-25 00:18:12.609
11315	1002-6719	GIVEN	1002	2021-11-25 06:38:14.821
9369	1001-6761	GIVEN	1001	2021-11-25 08:28:18.769
2406	1000-6781	GIVEN	1000	2021-11-25 17:01:09.132
1646	1001-6808	GIVEN	1001	2021-11-25 21:57:51.764
12536	1003-6843	GIVEN	1003	2021-11-25 16:02:43.828
19122	1004-6884	GIVEN	1004	2021-11-25 21:38:18.837
10757	1003-6936	GIVEN	1003	2021-11-25 10:35:07.572
6031	1008-7010	GIVEN	1008	2021-11-25 01:24:01.909
84	1009-7062	GIVEN	1009	2021-11-25 00:05:23.137
3541	1001-7085	GIVEN	1001	2021-11-25 12:05:54.541
17601	1005-7137	GIVEN	1005	2021-11-25 02:43:00.381
5510	1008-7156	GIVEN	1008	2021-11-25 04:54:16.026
6593	1007-7161	GIVEN	1007	2021-11-25 10:23:13.949
11140	1004-7188	GIVEN	1004	2021-11-25 22:18:42.133
19680	1005-7224	GIVEN	1005	2021-11-25 16:10:03.520
14433	1002-7255	GIVEN	1002	2021-11-25 01:08:57.754
18234	1008-7313	GIVEN	1008	2021-11-25 05:51:12.580
9716	1009-7364	GIVEN	1009	2021-11-25 13:27:55.464
11838	1002-7418	GIVEN	1002	2021-11-25 16:45:00.015
14291	1000-7468	GIVEN	1000	2021-11-25 04:38:44.390
14389	1008-7472	GIVEN	1008	2021-11-25 21:58:52.634
8810	1000-7527	GIVEN	1000	2021-11-25 23:20:41.851
12354	1009-7530	GIVEN	1009	2021-11-25 17:56:32.235
10920	1001-7532	GIVEN	1001	2021-11-25 22:34:15.683
2609	1001-7541	GIVEN	1001	2021-11-25 18:05:54.176
11374	1009-7565	GIVEN	1009	2021-11-25 20:19:25.857
15546	1004-7611	GIVEN	1004	2021-11-25 16:39:14.730
9400	1001-7655	GIVEN	1001	2021-11-25 05:02:34.213
13555	1004-7661	GIVEN	1004	2021-11-25 18:26:06.538
12172	1004-7698	GIVEN	1004	2021-11-25 06:16:44.191
16144	1001-7702	GIVEN	1001	2021-11-25 14:43:55.476
1818	1005-7716	GIVEN	1005	2021-11-25 21:30:36.573
15276	1003-7755	GIVEN	1003	2021-11-25 23:30:25.006
12389	1001-7827	GIVEN	1001	2021-11-25 23:35:20.695
3278	1003-7843	GIVEN	1003	2021-11-25 17:24:20.086
4138	1007-7911	GIVEN	1007	2021-11-25 13:05:17.587
14766	1005-7984	GIVEN	1005	2021-11-25 13:32:13.692
15502	1004-7996	GIVEN	1004	2021-11-25 00:32:44.760
8260	1009-8078	GIVEN	1009	2021-11-25 16:12:14.604
9411	1000-8089	GIVEN	1000	2021-11-25 23:25:42.429
1844	1008-8091	GIVEN	1008	2021-11-25 18:40:29.870
6739	1006-8118	GIVEN	1006	2021-11-25 01:08:00.861
19626	1001-8171	GIVEN	1001	2021-11-25 14:19:44.102
11287	1000-8216	GIVEN	1000	2021-11-25 18:01:17.729
15453	1004-8224	GIVEN	1004	2021-11-25 09:36:48.124
2424	1008-8227	GIVEN	1008	2021-11-25 13:31:45.523
2787	1007-8248	GIVEN	1007	2021-11-25 06:24:45.915
8258	1007-8249	GIVEN	1007	2021-11-25 04:03:38.341
4326	1000-8348	GIVEN	1000	2021-11-25 14:41:29.704
17017	1009-8350	GIVEN	1009	2021-11-25 16:30:33.148
257	1002-8393	GIVEN	1002	2021-11-25 20:15:45.188
11356	1009-8415	GIVEN	1009	2021-11-25 00:19:39.074
10035	1003-8473	GIVEN	1003	2021-11-25 10:20:16.283
12985	1001-8581	GIVEN	1001	2021-11-25 13:42:21.413
19345	1005-8693	GIVEN	1005	2021-11-25 08:00:36.393
579	1004-8711	GIVEN	1004	2021-11-25 09:12:13.772
1517	1003-8730	GIVEN	1003	2021-11-25 05:21:06.482
17781	1002-8736	GIVEN	1002	2021-11-25 07:44:28.512
17260	1005-8748	GIVEN	1005	2021-11-25 14:31:27.196
11931	1004-8759	GIVEN	1004	2021-11-25 02:55:45.170
9677	1006-8778	GIVEN	1006	2021-11-25 18:04:51.402
631	1002-8822	GIVEN	1002	2021-11-25 06:35:36.066
9779	1006-8874	GIVEN	1006	2021-11-25 09:42:29.990
14367	1006-8971	GIVEN	1006	2021-11-25 10:42:53.553
6899	1008-9043	GIVEN	1008	2021-11-25 10:24:40.156
8564	1002-9062	GIVEN	1002	2021-11-25 19:13:52.783
5505	1009-9072	GIVEN	1009	2021-11-25 11:34:45.872
5730	1009-9073	GIVEN	1009	2021-11-25 12:30:12.799
18019	1006-9088	GIVEN	1006	2021-11-25 00:19:27.689
488	1003-9101	GIVEN	1003	2021-11-25 04:54:21.240
5172	1005-9120	GIVEN	1005	2021-11-25 14:10:22.757
9491	1001-9131	GIVEN	1001	2021-11-25 16:00:06.369
11124	1001-9170	GIVEN	1001	2021-11-25 22:49:47.821
13481	1005-9172	GIVEN	1005	2021-11-25 21:57:25.408
9247	1008-9214	GIVEN	1008	2021-11-25 02:10:30.948
15260	1001-9226	GIVEN	1001	2021-11-25 06:24:49.616
2813	1005-9229	GIVEN	1005	2021-11-25 00:53:15.952
3194	1009-9317	GIVEN	1009	2021-11-25 19:40:38.687
11152	1009-9337	GIVEN	1009	2021-11-25 07:26:50.135
1081	1000-9354	GIVEN	1000	2021-11-25 19:22:20.352
15888	1005-9371	GIVEN	1005	2021-11-25 17:07:04.366
19719	1001-9392	GIVEN	1001	2021-11-25 03:26:51.999
13881	1006-9442	GIVEN	1006	2021-11-25 03:26:01.705
5877	1007-9458	GIVEN	1007	2021-11-25 05:28:00.406
12993	1009-9469	GIVEN	1009	2021-11-25 05:35:20.516
9946	1002-9472	GIVEN	1002	2021-11-25 12:34:58.138
14637	1004-9499	GIVEN	1004	2021-11-25 15:44:19.119
7897	1003-9520	GIVEN	1003	2021-11-25 11:45:29.279
11133	1003-9522	GIVEN	1003	2021-11-25 22:25:49.348
1638	1004-9556	GIVEN	1004	2021-11-25 06:17:34.909
18661	1000-9597	GIVEN	1000	2021-11-25 16:56:48.011
6507	1005-9651	GIVEN	1005	2021-11-25 01:49:33.890
8763	1003-9655	GIVEN	1003	2021-11-25 22:31:54.977
402	1003-9682	GIVEN	1003	2021-11-25 12:31:13.096
17747	1007-9690	GIVEN	1007	2021-11-25 12:19:18.136
47	1005-9710	GIVEN	1005	2021-11-25 21:50:31.954
5255	1005-9753	GIVEN	1005	2021-11-25 11:13:19.078
18095	1004-9780	GIVEN	1004	2021-11-25 11:03:08.592
7701	1007-9825	GIVEN	1007	2021-11-25 14:58:53.997
11842	1005-9845	GIVEN	1005	2021-11-25 08:14:34.315
14904	1009-9861	GIVEN	1009	2021-11-25 22:59:32.020
7295	1007-9877	GIVEN	1007	2021-11-25 22:02:58.589
3567	1008-9881	GIVEN	1008	2021-11-25 17:00:13.119
19436	1002-9927	GIVEN	1002	2021-11-25 03:17:19.585
16296	1004-9937	GIVEN	1004	2021-11-25 04:13:04.486
6512	1005-9941	GIVEN	1005	2021-11-25 05:03:33.874
4497	1004-9953	GIVEN	1004	2021-11-25 01:23:56.231
3293	1005-9964	GIVEN	1005	2021-11-25 22:39:17.166
14296	1006-10013	GIVEN	1006	2021-11-25 09:35:17.924
18540	1003-10016	GIVEN	1003	2021-11-25 11:19:19.019
16055	1009-10020	GIVEN	1009	2021-11-25 21:50:16.339
8885	1002-10029	GIVEN	1002	2021-11-25 06:59:55.944
13664	1003-10105	GIVEN	1003	2021-11-25 20:34:29.721
18682	1005-10121	GIVEN	1005	2021-11-25 22:38:21.043
19002	1001-10146	GIVEN	1001	2021-11-25 03:29:29.714
1351	1008-10147	GIVEN	1008	2021-11-25 11:09:32.762
12063	1004-10155	GIVEN	1004	2021-11-25 00:41:48.558
2257	1004-10192	GIVEN	1004	2021-11-25 04:22:06.436
15780	1009-10208	GIVEN	1009	2021-11-25 22:05:07.227
19144	1006-10235	GIVEN	1006	2021-11-25 00:47:31.243
5275	1003-10242	GIVEN	1003	2021-11-25 11:49:54.827
3983	1000-10289	GIVEN	1000	2021-11-25 22:12:08.646
13492	1000-10313	GIVEN	1000	2021-11-25 00:38:23.373
3987	1008-10319	GIVEN	1008	2021-11-25 01:47:31.397
8935	1005-10326	GIVEN	1005	2021-11-25 22:06:14.282
19410	1002-10337	GIVEN	1002	2021-11-25 05:55:08.397
9624	1006-10365	GIVEN	1006	2021-11-25 23:30:25.476
6766	1007-10367	GIVEN	1007	2021-11-25 03:46:18.358
11978	1007-10376	GIVEN	1007	2021-11-25 17:57:47.700
2335	1006-10441	GIVEN	1006	2021-11-25 22:15:28.309
6909	1009-10458	GIVEN	1009	2021-11-25 10:11:38.258
17142	1006-10486	GIVEN	1006	2021-11-25 12:17:46.194
17108	1007-10545	GIVEN	1007	2021-11-25 13:50:31.947
1334	1004-10572	GIVEN	1004	2021-11-25 21:18:40.794
11848	1007-10576	GIVEN	1007	2021-11-25 02:37:43.621
15524	1008-10663	GIVEN	1008	2021-11-25 10:46:02.373
2543	1001-10713	GIVEN	1001	2021-11-25 12:24:53.074
9485	1002-10725	GIVEN	1002	2021-11-25 07:08:44.495
7147	1009-10731	GIVEN	1009	2021-11-25 03:29:45.472
4966	1004-10735	GIVEN	1004	2021-11-25 15:28:15.337
12368	1006-10760	GIVEN	1006	2021-11-25 08:01:26.089
16174	1006-10765	GIVEN	1006	2021-11-25 04:21:23.302
17198	1001-10772	GIVEN	1001	2021-11-25 09:02:23.257
4359	1003-10889	GIVEN	1003	2021-11-25 14:47:34.125
634	1004-10932	GIVEN	1004	2021-11-25 05:17:40.146
16087	1005-10943	GIVEN	1005	2021-11-25 16:06:16.823
18930	1002-11000	GIVEN	1002	2021-11-25 09:25:25.974
2725	1002-11026	GIVEN	1002	2021-11-25 05:13:47.519
1807	1006-11069	GIVEN	1006	2021-11-25 18:42:28.374
8837	1004-11071	GIVEN	1004	2021-11-25 05:54:06.999
9929	1008-11080	GIVEN	1008	2021-11-25 16:31:11.059
9644	1000-11095	GIVEN	1000	2021-11-25 04:04:11.323
9874	1000-11177	GIVEN	1000	2021-11-25 15:20:08.034
19210	1008-11241	GIVEN	1008	2021-11-25 23:53:59.651
28	1005-11244	GIVEN	1005	2021-11-25 11:20:21.989
16435	1001-11288	GIVEN	1001	2021-11-25 12:36:41.848
2079	1003-11306	GIVEN	1003	2021-11-25 08:21:58.966
17996	1008-11325	GIVEN	1008	2021-11-25 05:28:24.047
350	1002-11356	GIVEN	1002	2021-11-25 00:54:33.022
4751	1007-11369	GIVEN	1007	2021-11-25 02:20:14.403
6370	1002-11388	GIVEN	1002	2021-11-25 08:27:14.653
8313	1004-11426	GIVEN	1004	2021-11-25 01:41:10.474
16325	1004-11446	GIVEN	1004	2021-11-25 01:17:15.145
13138	1002-11532	GIVEN	1002	2021-11-25 20:45:49.500
7229	1005-11626	GIVEN	1005	2021-11-25 00:20:39.126
12172	1001-11694	GIVEN	1001	2021-11-25 19:40:14.559
4910	1001-11775	GIVEN	1001	2021-11-25 21:07:49.899
17267	1002-11861	GIVEN	1002	2021-11-25 05:03:36.871
9703	1002-11923	GIVEN	1002	2021-11-25 12:21:59.399
17313	1005-11967	GIVEN	1005	2021-11-25 12:13:48.718
12347	1006-11983	GIVEN	1006	2021-11-25 16:20:00.080
14728	1000-11994	GIVEN	1000	2021-11-25 21:38:05.887
16933	1008-12000	GIVEN	1008	2021-11-25 16:29:17.132
3176	1007-12013	GIVEN	1007	2021-11-25 23:13:47.659
15600	1009-12042	GIVEN	1009	2021-11-25 03:33:05.077
1749	1009-12054	GIVEN	1009	2021-11-25 01:36:43.697
759	1002-12068	GIVEN	1002	2021-11-25 00:10:04.929
16465	1003-12097	GIVEN	1003	2021-11-25 00:51:15.535
19955	1001-12118	GIVEN	1001	2021-11-25 02:50:05.809
9800	1008-12134	GIVEN	1008	2021-11-25 18:53:55.970
15783	1008-12145	GIVEN	1008	2021-11-25 13:58:57.102
1750	1000-12164	GIVEN	1000	2021-11-25 21:28:15.475
3768	1002-12196	GIVEN	1002	2021-11-25 23:51:06.335
1997	1002-12265	GIVEN	1002	2021-11-25 20:22:35.238
12186	1009-12307	GIVEN	1009	2021-11-25 15:02:22.450
11654	1003-12330	GIVEN	1003	2021-11-25 08:51:30.934
956	1001-12347	GIVEN	1001	2021-11-25 22:46:58.408
6729	1006-12400	GIVEN	1006	2021-11-25 05:04:19.240
146	1003-12415	GIVEN	1003	2021-11-25 22:08:22.287
5174	1002-12429	GIVEN	1002	2021-11-25 13:43:50.444
15210	1009-12455	GIVEN	1009	2021-11-25 04:25:08.279
18561	1002-12519	GIVEN	1002	2021-11-25 00:30:31.670
803	1004-12524	GIVEN	1004	2021-11-25 06:17:12.036
17360	1005-12616	GIVEN	1005	2021-11-25 17:40:50.934
5117	1008-12679	GIVEN	1008	2021-11-25 17:38:09.357
13340	1008-12689	GIVEN	1008	2021-11-25 00:35:40.322
19711	1006-12733	GIVEN	1006	2021-11-25 17:24:29.993
