transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20211122--7045433296611909883	1	25290	2021-11-22 22:07:01.700	4	4	9260038	3
20211122-6732547998889993794	0	2237	2021-11-22 20:11:41.086	1	1	4836350	4
20211122--4540142526824054496	0	27481	2021-11-22 10:55:53.230	1	1	7084132	4
20211122--5248006085117182913	0	24725	2021-11-22 00:27:57.188	1	1	7585377	3
20211122-3494423286797218535	-1	29311	2021-11-22 08:59:15.648	16	3	1814574	4
20211122--3472291260403778824	-1	34061	2021-11-22 11:59:04.834	5	5	9412868	3
20211122-4205598299213186241	0	12124	2021-11-22 15:45:30.625	39	3	867548	4
20211122-8423464445591666902	0	26895	2021-11-22 05:25:21.087	37	3	2042765	2
20211122--6761920045371804644	1	39174	2021-11-22 03:44:32.268	62	3	3297378	1
20211122--961007175633598850	1	34945	2021-11-22 18:26:50.718	1	1	725963	4
20211122--2686762340085969489	-1	10988	2021-11-22 20:34:51.580	2	2	2946694	3
20211122-4854171085028756806	-1	29196	2021-11-22 05:07:31.692	4	4	8563416	1
20211122--3364626988546361693	-1	37063	2021-11-22 01:40:39.461	2	2	8898834	2
20211122-6362621223255170777	1	19061	2021-11-22 22:30:22.874	2	2	4174794	1
20211122--7879530297637877077	1	36461	2021-11-22 19:35:45.803	1	1	968541	3
20211122-1445607591998164704	1	4989	2021-11-22 09:41:56.452	38	3	567028	3
20211122--4025302325956602518	1	27110	2021-11-22 05:39:04.618	4	4	3353689	4
20211122-1952918676186860731	0	35428	2021-11-22 16:04:38.532	2	2	2950930	3
20211122--2575672573395563138	-1	27564	2021-11-22 15:48:06.893	1	1	8127392	3
20211122-6571887766042867944	-1	3946	2021-11-22 19:11:06.018	5	5	9499077	3
20211122-2730798155522087271	0	13465	2021-11-22 03:59:24.203	2	2	6920935	4
20211122--7018282525585659445	-1	5701	2021-11-22 02:46:08.462	2	2	8141889	1
20211122--5954515973566143946	0	3788	2021-11-22 14:50:04.740	4	4	2062168	1
20211122-2148265425308655445	1	25165	2021-11-22 23:21:00.225	2	2	1763861	3
20211122-4012854831610583633	-1	21041	2021-11-22 22:31:18.221	5	5	2700021	3
20211122-199572585758842638	1	35560	2021-11-22 05:59:59.201	5	5	7671633	1
20211122-2403688323559330633	0	26919	2021-11-22 00:30:50.768	4	4	1102886	3
20211122--8531293139126522069	0	24340	2021-11-22 10:42:28.146	4	4	449353	1
20211122-7175003902036518517	1	14747	2021-11-22 15:29:05.144	54	3	7109980	1
20211122-5971621394151956993	1	21787	2021-11-22 15:51:44.100	1	1	1909336	3
20211122-5127684523981629897	1	37625	2021-11-22 18:43:06.739	4	4	8374752	4
20211122-2656527424789204209	0	20376	2021-11-22 16:39:25.568	1	1	7843068	4
20211122--910674202303254496	1	6747	2021-11-22 03:33:15.331	2	2	9221530	4
20211122--1994985454466141409	0	37312	2021-11-22 09:59:54.144	5	5	7621479	1
20211122-8705324938105429356	1	17202	2021-11-22 06:19:31.196	53	3	5219836	2
20211122--6647442364496086086	0	27364	2021-11-22 21:22:54.692	4	4	9759896	2
20211122--1626927878738484044	0	1322	2021-11-22 21:43:42.572	1	1	1079423	3
20211122--4407371161108012492	0	26085	2021-11-22 20:00:33.255	4	4	6186893	4
20211122--8324434124889032483	-1	31143	2021-11-22 12:12:10.942	4	4	6964257	3
20211122--2460684072045056593	-1	22734	2021-11-22 20:53:42.993	2	2	1273581	1
20211122-6764584765228098141	0	37919	2021-11-22 23:39:28.569	5	5	3775449	1
20211122--8421979327991261146	-1	21995	2021-11-22 07:41:21.915	57	3	4040364	1
20211122-7683171674074513840	0	2548	2021-11-22 04:16:47.141	12	3	4458652	1
20211122-6537108590781848237	-1	39764	2021-11-22 05:42:48.019	5	5	3996613	3
20211122-708822564152325692	1	23527	2021-11-22 19:38:13.607	2	2	8720940	1
20211122-6326286705527228637	1	37674	2021-11-22 15:10:29.013	4	4	5989566	3
20211122-5567650010214324571	1	36733	2021-11-22 01:46:31.153	5	5	8263017	3
20211122--6372369647497472994	0	36727	2021-11-22 06:46:59.951	2	2	3199659	1
20211122--8267710768674037640	0	10743	2021-11-22 21:38:41.404	4	4	4695079	3
20211122-4388351610600048122	0	37667	2021-11-22 04:27:40.888	104	3	9193348	2
20211122-2367525151355347570	-1	6836	2021-11-22 18:36:51.259	25	3	8617582	3
20211122-1598557434490401235	0	33710	2021-11-22 21:27:46.111	5	5	4869562	4
20211122--560711064932679726	-1	38244	2021-11-22 13:02:50.437	1	1	5295554	3
20211122--4364488091509240055	1	26689	2021-11-22 02:50:10.286	5	5	6257431	2
20211122-5337105805370393638	-1	1211	2021-11-22 00:42:29.381	4	4	2884811	1
20211122--1916937670503543869	0	23770	2021-11-22 19:49:16.501	1	1	3604820	2
20211122-8972917656616827152	0	17961	2021-11-22 04:40:41.134	68	3	6056409	2
20211122-7024822108313597256	0	19308	2021-11-22 10:42:51.433	2	2	5298663	2
20211122--6816616415681755792	1	8171	2021-11-22 02:12:09.371	5	5	6429635	4
20211122--3280399805802108153	0	6272	2021-11-22 09:26:38.875	72	3	5035288	2
20211122-2537997128886837739	0	19950	2021-11-22 01:13:17.415	4	4	4549263	3
20211122-1004354197617802431	0	10644	2021-11-22 11:28:42.587	81	3	9751649	4
20211122-3786308434094811415	0	4006	2021-11-22 05:30:36.386	2	2	3617689	1
20211122--5807560390404563381	-1	9063	2021-11-22 03:51:54.439	22	3	6489583	3
20211122-3568496460980720208	0	13969	2021-11-22 23:31:00.952	102	3	8571013	3
20211122--3437507181412733074	-1	12855	2021-11-22 07:58:56.717	2	2	112715	3
20211122-2662067620685675167	0	3526	2021-11-22 02:06:25.147	4	4	9993143	2
20211122-3187208920451922151	-1	22568	2021-11-22 19:21:37.067	5	5	4346016	4
20211122-7613297084654641721	0	1794	2021-11-22 14:37:34.911	1	1	9564574	1
20211122-6753485711168219083	0	21520	2021-11-22 11:25:57.809	2	2	314183	1
20211122--3953558886867730365	1	1954	2021-11-22 16:56:26.492	5	5	6407585	4
20211122--8090522572526302632	0	28753	2021-11-22 10:47:32.922	1	1	2110406	2
20211122-118449924004548511	-1	12702	2021-11-22 22:52:31.321	4	4	1250207	1
20211122--7489721538442770030	0	34051	2021-11-22 04:03:08.567	2	2	3238669	4
20211122-1841174194231009942	-1	18646	2021-11-22 15:58:19.340	1	1	7538142	4
20211122-6022658772532375280	1	24146	2021-11-22 03:14:55.095	2	2	7637188	4
20211122-3146847431327507580	1	21098	2021-11-22 08:44:29.948	1	1	5537244	1
20211122-793709233074227149	-1	24916	2021-11-22 02:14:05.177	41	3	8872544	2
20211122--6826413172765885361	0	21539	2021-11-22 07:08:38.350	1	1	9860374	2
20211122-3774226784699392001	0	378	2021-11-22 09:35:15.208	2	2	4582832	3
20211122-6467559092341163317	1	25190	2021-11-22 12:17:42.718	2	2	9860066	1
20211122-8042976802353177405	0	32217	2021-11-22 02:28:13.124	1	1	8178659	3
20211122-8597696345782331710	-1	352	2021-11-22 20:49:23.374	1	1	8869837	4
20211122--6146440250988584563	1	28795	2021-11-22 22:43:28.337	2	2	7987238	3
20211122--5550498820151198637	1	1029	2021-11-22 10:10:33.023	50	3	5129527	3
20211122--7716066860230673553	0	15980	2021-11-22 10:37:01.030	2	2	3783101	1
20211122--7232928550141642993	-1	20594	2021-11-22 16:21:42.248	78	3	8253170	2
20211122-430244070006014100	1	17542	2021-11-22 05:49:48.036	5	5	2799638	3
20211122--4224164015400520606	0	8082	2021-11-22 00:09:49.442	1	1	7423843	2
20211122-6796004353140952657	-1	19208	2021-11-22 06:07:34.952	20	3	5889873	2
20211122--1976286652664755251	1	27632	2021-11-22 04:23:38.547	98	3	7676887	1
20211122--6089994182426834745	1	35196	2021-11-22 00:12:59.227	95	3	9994959	1
20211122--6053224398358826918	0	10711	2021-11-22 19:57:06.248	5	5	2915889	1
20211122-1738902154275301837	0	16382	2021-11-22 04:30:22.001	4	4	8502185	2
20211122--933798377460406192	0	12453	2021-11-22 21:05:37.740	4	4	7483618	1
20211122-7009132668929042995	0	33000	2021-11-22 01:12:40.714	5	5	6417067	2
20211122--2820032164903775191	-1	36283	2021-11-22 18:37:31.986	1	1	2608784	4
20211122--4327272486979413049	1	15494	2021-11-22 14:24:22.309	5	5	6328906	1
20211122-5658545613886652380	1	33591	2021-11-22 17:27:49.111	5	5	5896959	3
20211122-3374713730636193249	1	24449	2021-11-22 06:41:28.554	5	5	5635784	1
20211122--6119478425024024701	1	37347	2021-11-22 10:16:07.619	2	2	6442453	2
20211122-7295846325882525014	-1	28196	2021-11-22 20:45:44.965	2	2	626568	3
20211122-1970025366918364676	-1	11894	2021-11-22 23:39:27.117	2	2	5160181	1
20211122-93618928970409566	1	11870	2021-11-22 02:06:41.444	5	5	1391303	1
20211122-3621022953867232149	0	19509	2021-11-22 09:56:23.731	5	5	189738	4
20211122-333533999986839054	-1	32450	2021-11-22 07:54:47.929	4	4	4969660	2
20211122--3006544827246007134	-1	38944	2021-11-22 04:42:17.540	4	4	705928	2
20211122-3394985701309254840	0	29645	2021-11-22 16:17:55.748	2	2	1341089	4
20211122--5049196562494013646	1	27023	2021-11-22 20:21:49.028	2	2	9097599	4
20211122-3886315678120554811	0	18043	2021-11-22 16:20:49.966	1	1	9030022	3
20211122-1227339339144621634	-1	32196	2021-11-22 14:25:12.654	93	3	1511582	3
20211122-2137675006369548670	0	22593	2021-11-22 12:48:59.696	5	5	5277591	3
20211122-8130198931980003976	-1	5805	2021-11-22 12:22:23.333	1	1	3505462	1
20211122-6011513120695531629	-1	17585	2021-11-22 13:45:04.055	5	5	3575039	2
20211122--1151901068822410828	-1	39323	2021-11-22 17:16:46.978	4	4	8627194	2
20211122-7987246851124445489	0	39635	2021-11-22 02:54:49.620	4	4	1451377	1
20211122--1336421853172773702	0	9770	2021-11-22 00:20:02.945	5	5	6147209	1
20211122--22030570871367734	1	31074	2021-11-22 17:52:33.736	17	3	7685311	3
20211122-5623590789362039668	-1	8082	2021-11-22 07:33:52.258	1	1	9842909	2
20211122-6639590940378294596	0	22551	2021-11-22 09:16:24.731	2	2	9442156	4
20211122-6603211336315001128	1	35021	2021-11-22 05:01:54.981	5	5	4527462	2
20211122--7665131690391510561	1	13249	2021-11-22 03:37:24.693	2	2	863027	4
20211122-5817798143387178876	1	4474	2021-11-22 20:29:46.649	1	1	6741268	2
20211122--5366985436889990782	0	16257	2021-11-22 18:09:01.736	1	1	9179407	2
20211122-3772471664848433033	1	39226	2021-11-22 07:27:04.972	5	5	7091691	3
20211122-3842486560195872175	-1	8809	2021-11-22 15:20:56.466	82	3	9410700	3
20211122--4776939289253387843	0	2007	2021-11-22 10:47:40.775	5	5	9225639	1
20211122--2982334520063635467	1	15361	2021-11-22 19:56:37.405	105	3	450911	4
20211122--9029857319634095223	-1	9017	2021-11-22 02:17:22.766	1	1	1119611	4
20211122--2924702830637650182	0	13502	2021-11-22 18:06:29.524	4	4	6281343	3
20211122-1311338645149080495	0	14760	2021-11-22 19:06:11.176	4	4	6398919	2
20211122--6891871961467508226	1	29435	2021-11-22 04:38:19.796	1	1	8968618	1
20211122-5358941576005649846	0	37955	2021-11-22 22:23:13.052	1	1	8502516	4
20211122-7159226045248226803	-1	37970	2021-11-22 06:10:07.417	5	5	3324296	2
20211122-7241714800653721701	0	20198	2021-11-22 02:40:14.617	1	1	52997	4
20211122--5581331544071049247	0	13033	2021-11-22 06:41:46.182	1	1	7318755	3
20211122--4677237716898714752	1	6457	2021-11-22 01:45:33.045	2	2	6745405	4
20211122--3064341045732288055	0	2797	2021-11-22 12:38:57.409	5	5	7089634	3
20211122-4103629955777015427	1	30964	2021-11-22 12:29:36.422	4	4	3942653	3
20211122--4943580669050875348	-1	26719	2021-11-22 15:35:20.093	49	3	7600882	4
20211122-4840468182881294845	-1	6630	2021-11-22 12:59:45.816	5	5	7238938	1
20211122--4104762593555150701	-1	28367	2021-11-22 15:37:27.860	2	2	2120390	3
20211122-273768161661029964	-1	25603	2021-11-22 07:58:24.862	5	5	1605677	3
20211122--6474530454521040725	0	38765	2021-11-22 19:15:46.144	2	2	3795452	2
20211122-3952931120054557630	-1	7497	2021-11-22 06:43:03.870	97	3	7868040	2
20211122--6394350034735568713	0	18785	2021-11-22 00:01:09.014	1	1	5851022	4
20211122--3598086371044431081	-1	18118	2021-11-22 03:21:17.008	5	5	2385581	4
20211122--996008999319310160	0	36559	2021-11-22 08:45:30.937	2	2	4403227	4
20211122-7508720204044870629	-1	33666	2021-11-22 19:24:19.108	94	3	981106	1
20211122--7573806625535207356	-1	38789	2021-11-22 03:57:18.375	2	2	8110560	4
20211122-7229137731704671709	1	28139	2021-11-22 08:16:17.000	2	2	9642476	1
20211122-1267590318955645189	-1	9064	2021-11-22 21:16:16.532	2	2	2619371	2
20211122--6371494410669296898	1	23090	2021-11-22 04:23:19.935	2	2	3735730	1
20211122-1341208531164545007	1	26320	2021-11-22 19:18:52.049	4	4	1794994	2
20211122-2147072456095187559	-1	36925	2021-11-22 23:29:38.901	2	2	5829965	1
20211122--7232586620185895113	-1	24320	2021-11-22 20:11:39.356	5	5	9356793	1
20211122--5097254730032288363	1	27400	2021-11-22 19:53:43.133	2	2	8590489	2
20211122--4573182699478873082	0	15823	2021-11-22 20:32:36.220	34	3	2019082	4
20211122-6234087380067375491	-1	9073	2021-11-22 12:16:52.283	1	1	2879616	1
20211122-949625974407596763	1	7684	2021-11-22 00:34:56.292	4	4	5591632	1
20211122-6979440876068878989	0	1768	2021-11-22 14:41:10.393	59	3	5466897	4
20211122--6659333588138906687	-1	28393	2021-11-22 14:30:09.294	1	1	2722671	4
20211122--6112070109368424276	-1	17904	2021-11-22 21:32:55.138	5	5	6794899	4
