transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20211223-314248697999278233	-1	14495	2021-12-23 17:24:11.840	5	5	4096678	3
20211223--1553250553612777486	1	19913	2021-12-23 04:24:54.215	1	1	8814929	4
20211223--8954789341040874821	0	8506	2021-12-23 20:41:40.237	2	2	6418900	2
20211223-2572181364791340127	0	3218	2021-12-23 06:50:24.828	5	5	6788797	3
20211223--9213716498279195924	-1	29630	2021-12-23 22:21:24.116	4	4	5322570	4
20211223-7053722487069457567	-1	29724	2021-12-23 12:20:21.674	25	3	8803353	3
20211223--7158235078643219366	-1	30725	2021-12-23 07:42:30.277	1	1	8779824	3
20211223-6123047285462701539	0	27674	2021-12-23 07:34:32.415	1	1	6577555	2
20211223--8393889964674679145	1	26253	2021-12-23 16:52:44.466	4	4	7879616	2
20211223--3603348412901400271	1	16397	2021-12-23 01:18:37.650	87	3	8982086	1
20211223-1764914436395061459	0	8919	2021-12-23 13:49:39.775	4	4	5817910	1
20211223--2577148757979722935	1	24020	2021-12-23 18:16:23.814	4	4	4777899	3
20211223--9025608439148734411	-1	21833	2021-12-23 09:12:02.792	97	3	9489268	2
20211223-4454850419956801632	1	417	2021-12-23 11:19:46.117	2	2	8493973	3
20211223--6909094991966259616	-1	34851	2021-12-23 02:01:47.805	5	5	8700757	1
20211223--1135376267813800282	1	1701	2021-12-23 21:30:01.020	5	5	5702377	3
20211223--7812343130215190285	1	37057	2021-12-23 11:00:45.745	2	2	1413186	4
20211223-1992872938780900874	0	12811	2021-12-23 11:38:27.326	2	2	9743363	3
20211223--948000640338720922	1	17809	2021-12-23 08:31:54.111	1	1	3456069	3
20211223--6711169855002158735	0	432	2021-12-23 16:21:32.407	15	3	8516664	1
20211223-711741811496076768	1	3084	2021-12-23 06:00:01.236	5	5	8761679	4
20211223-760229129187538203	0	36663	2021-12-23 21:48:46.445	2	2	9595099	2
20211223--2845790994383211641	-1	11855	2021-12-23 12:03:32.946	2	2	8272116	1
20211223--8318246856343056677	-1	39102	2021-12-23 07:18:59.712	2	2	5834980	4
20211223-7063953171807448146	-1	36485	2021-12-23 12:59:18.742	13	3	3058055	2
20211223-7193654369872796069	0	32551	2021-12-23 04:36:00.808	4	4	9004060	3
20211223--1582037438581906310	-1	21292	2021-12-23 20:05:57.967	2	2	2507652	4
20211223-5163803082295321196	-1	14661	2021-12-23 03:51:16.886	2	2	4261662	4
20211223-6691526491553249965	1	15267	2021-12-23 03:44:19.133	4	4	1472521	1
20211223-2629159225878112637	0	15403	2021-12-23 14:32:08.584	2	2	5761250	1
20211223-2615612760749613413	1	36761	2021-12-23 18:07:24.803	4	4	8030003	2
20211223-6783991735617553186	1	35858	2021-12-23 02:39:48.942	4	4	5056652	1
20211223--4235059751780084678	0	21846	2021-12-23 16:52:41.910	40	3	7157334	3
20211223-4262074786594306386	0	7401	2021-12-23 22:45:59.057	5	5	5656599	1
20211223--1988929188089204400	0	30838	2021-12-23 20:22:23.335	1	1	2457698	1
20211223-5421819504567184807	1	3383	2021-12-23 01:44:03.786	4	4	9259190	2
20211223--233766611401461059	0	30941	2021-12-23 09:34:18.835	1	1	5519465	2
20211223-3146138810239947645	-1	33479	2021-12-23 05:18:20.929	24	3	2152618	1
20211223-3819124971067574590	0	12175	2021-12-23 19:28:32.092	4	4	4069282	2
20211223--3882936613334018853	0	4967	2021-12-23 10:50:46.438	5	5	4216741	3
20211223--2150779456290611128	0	6726	2021-12-23 04:00:41.255	5	5	489504	4
20211223-4977968191094560210	-1	26828	2021-12-23 11:40:04.738	4	4	7086362	4
20211223--3645539436921556084	-1	35737	2021-12-23 13:37:07.455	4	4	6400480	1
20211223--8815222692656454607	1	15665	2021-12-23 14:24:35.673	5	5	6246422	3
20211223--4077090110121752848	1	38517	2021-12-23 21:11:17.738	2	2	7826814	1
20211223--8281884014501574336	1	36680	2021-12-23 05:21:56.028	2	2	5315362	3
20211223--4721394740413489421	-1	19265	2021-12-23 11:13:37.534	4	4	1098067	4
20211223-5036008125353767713	1	28568	2021-12-23 15:04:39.919	5	5	543300	4
20211223-5705115601042447476	0	7773	2021-12-23 06:04:04.633	108	3	5574445	4
20211223--8467911818208149090	1	26982	2021-12-23 11:19:56.673	4	4	1364070	3
20211223--1041726017372561544	0	5926	2021-12-23 09:08:50.152	83	3	9424475	1
20211223--3827831653072072114	-1	10275	2021-12-23 22:58:18.115	80	3	9159320	1
20211223--859145871436098945	1	103	2021-12-23 08:07:39.433	62	3	1822446	1
20211223-5018486909965796587	0	24755	2021-12-23 21:11:57.697	105	3	9952689	4
20211223--3070449881918633398	-1	31020	2021-12-23 23:20:21.749	1	1	2798406	4
20211223--3665875479755073036	0	35024	2021-12-23 20:24:50.601	1	1	4136795	2
20211223--4149304001009842496	1	38644	2021-12-23 06:12:35.035	5	5	8299117	4
20211223--7637079947689878558	-1	38596	2021-12-23 03:08:49.485	1	1	2390960	1
20211223--3212017834504476516	0	4915	2021-12-23 14:21:24.527	5	5	219504	1
20211223-2820269762118816191	0	1605	2021-12-23 07:17:27.423	1	1	1202182	3
20211223--4495781872729251541	1	29515	2021-12-23 10:46:27.810	16	3	2228678	3
20211223-8324010588357471642	0	37067	2021-12-23 11:19:55.674	1	1	7656884	2
20211223--657379083460080255	0	13509	2021-12-23 20:02:23.327	1	1	7807902	3
20211223-8460361648325561025	1	25534	2021-12-23 18:31:51.102	4	4	2299646	1
20211223--26657828727445130	0	4371	2021-12-23 04:37:55.022	1	1	9185485	4
20211223-2973067252425128155	-1	3692	2021-12-23 04:36:42.732	4	4	3219451	4
20211223--2224149221353104893	-1	8500	2021-12-23 03:34:03.345	1	1	3368091	3
20211223-2724700785386559381	-1	25743	2021-12-23 21:32:18.687	4	4	8662810	1
20211223--7081443109850828486	1	3217	2021-12-23 06:38:10.588	1	1	6628721	4
20211223-4902494808806861444	-1	22133	2021-12-23 03:43:24.655	2	2	1468875	2
20211223--262175284207969198	0	522	2021-12-23 03:25:54.241	1	1	4953298	1
20211223--8938286255124358495	1	12259	2021-12-23 04:41:45.382	70	3	8206349	1
20211223-2593349727271952382	-1	38804	2021-12-23 07:37:58.245	5	5	5271815	2
20211223--2319091802024538194	1	31701	2021-12-23 22:19:25.944	14	3	2540577	4
20211223-1190199692510953091	0	27012	2021-12-23 23:56:32.987	2	2	5960340	3
20211223--5342038482716395036	1	18597	2021-12-23 23:33:54.941	72	3	6921965	1
20211223--4596182607810925242	1	29368	2021-12-23 03:07:47.310	2	2	1264727	3
20211223-320532778646435357	0	15714	2021-12-23 12:39:49.182	2	2	684237	2
20211223-6593823861908908486	0	13682	2021-12-23 04:36:12.629	69	3	396244	4
20211223--4851465830978949813	-1	39364	2021-12-23 23:51:22.955	4	4	1336735	1
20211223-2422170609537677988	0	1732	2021-12-23 21:47:05.543	1	1	7589044	4
20211223--4865841452669932345	1	29433	2021-12-23 14:17:11.065	4	4	8270152	2
20211223--5902663618393745366	0	2387	2021-12-23 09:20:31.090	5	5	2582614	2
20211223-2511747685239724115	-1	7588	2021-12-23 09:22:01.316	5	5	1807483	3
20211223-6811339823581848217	1	19057	2021-12-23 13:54:58.132	1	1	4803733	3
20211223--1196906214719043932	1	31533	2021-12-23 06:15:46.490	5	5	684249	3
20211223-7350408055396183062	0	4386	2021-12-23 01:55:56.980	2	2	1207621	1
20211223-615355846631022676	0	26771	2021-12-23 11:10:07.618	2	2	736365	1
20211223-8983053932321989300	-1	25800	2021-12-23 14:11:31.939	2	2	7821674	1
20211223--8914744879259420073	-1	14025	2021-12-23 20:23:51.931	61	3	5128796	2
20211223--6442968364715565948	1	39505	2021-12-23 18:38:28.156	46	3	4431576	3
20211223--5621195131368050515	0	14508	2021-12-23 19:12:26.104	2	2	2100651	1
20211223--2989236369415986912	-1	39154	2021-12-23 14:11:12.266	2	2	2864554	2
20211223-1948830859332533667	0	33509	2021-12-23 11:47:47.214	2	2	340878	1
20211223-1851288598745974483	1	35150	2021-12-23 10:26:12.530	28	3	327528	4
20211223--554516313065947187	0	27383	2021-12-23 00:03:32.384	1	1	6077165	2
20211223--5790884793739736845	-1	3564	2021-12-23 17:53:55.909	1	1	6345562	3
20211223--613849539353275763	-1	12062	2021-12-23 15:58:22.104	2	2	4272714	4
20211223-304445979082522503	1	6774	2021-12-23 21:47:31.052	5	5	5141978	3
20211223-984163954674514244	-1	12244	2021-12-23 00:21:13.532	1	1	1662934	2
20211223--2335850278761801644	0	10466	2021-12-23 23:33:32.602	18	3	7341465	2
20211223--4416725324619111429	0	11226	2021-12-23 20:03:25.026	5	5	9189475	3
20211223-1326652702014798926	1	9693	2021-12-23 10:58:23.762	2	2	64508	4
20211223-4811421204676976097	-1	27791	2021-12-23 20:48:53.677	4	4	3217748	3
20211223--9104170037946892530	-1	6524	2021-12-23 03:21:31.618	107	3	6492753	3
20211223--1552283607721440247	-1	36551	2021-12-23 15:13:09.493	4	4	2762390	3
20211223--8921909576318007598	-1	172	2021-12-23 03:55:16.590	4	4	8581561	1
20211223-490096585842483936	1	16904	2021-12-23 03:45:11.027	2	2	8787150	2
20211223-3538859407547442099	-1	22781	2021-12-23 09:16:39.891	4	4	3603797	4
20211223-2063320329511160335	0	5290	2021-12-23 16:46:43.384	2	2	956572	4
20211223-1428310664811873733	-1	37165	2021-12-23 02:48:32.401	4	4	1046288	1
20211223-593303499779072632	0	14018	2021-12-23 11:18:41.494	22	3	7927064	2
20211223-4236586280891700451	0	6364	2021-12-23 09:00:37.931	1	1	3737996	3
20211223-9037197467344462592	1	9962	2021-12-23 14:25:46.629	1	1	2288185	3
20211223-3266313813775075102	0	21295	2021-12-23 12:37:28.917	4	4	4894214	1
20211223--489355894507028648	0	26372	2021-12-23 16:53:39.229	4	4	9800433	2
20211223--5752183239788938569	0	20706	2021-12-23 07:46:32.259	4	4	2726731	3
20211223-6313727834286669826	0	14874	2021-12-23 16:51:24.548	1	1	1596586	3
20211223--4597770622995087632	1	31187	2021-12-23 03:10:41.868	5	5	7515397	3
20211223--4757065702865730943	0	3865	2021-12-23 05:22:55.108	5	5	6010903	2
20211223--8317546806142449314	0	4678	2021-12-23 13:18:25.834	4	4	2186231	3
20211223--8185647105514776070	1	3173	2021-12-23 09:31:54.918	2	2	6957877	1
20211223--3985040550770349718	-1	31524	2021-12-23 03:09:14.470	5	5	2588717	1
20211223--5551501050864422171	1	19503	2021-12-23 23:09:26.902	1	1	4986136	2
20211223--3333173426997664772	0	27384	2021-12-23 05:00:50.557	5	5	3609283	3
20211223-6718718851115154887	0	13407	2021-12-23 03:04:47.029	34	3	8683411	3
20211223-6943326702609915134	-1	5888	2021-12-23 13:00:12.297	5	5	5487685	1
20211223-8924391992389929875	0	24431	2021-12-23 19:03:59.600	2	2	1599362	2
20211223--7471132273631994599	-1	14989	2021-12-23 08:03:13.657	5	5	6225594	1
20211223-1298764718071971616	1	7916	2021-12-23 17:11:55.504	4	4	7299579	4
20211223--8012757388576378000	1	1502	2021-12-23 16:36:18.329	2	2	1944826	1
20211223--1713495133830354226	1	12335	2021-12-23 20:08:00.716	4	4	6792890	2
20211223-7885667205287484812	1	16748	2021-12-23 12:25:44.944	4	4	6603672	2
20211223-3196666324633630857	-1	26189	2021-12-23 09:10:44.356	5	5	1877721	1
20211223--8913803369393429987	1	23132	2021-12-23 08:34:06.292	5	5	6741899	2
20211223--330480851596896045	0	24323	2021-12-23 03:44:21.850	5	5	9333713	2
20211223-8631454624284663739	1	11825	2021-12-23 20:44:06.542	5	5	9793254	3
20211223-2715557476134247702	0	2540	2021-12-23 21:25:19.729	49	3	134965	2
20211223--3344727996316479774	0	38182	2021-12-23 17:27:55.244	4	4	423472	3
20211223-7556611593714532120	-1	30654	2021-12-23 06:16:45.583	2	2	6783090	2
20211223--2182066155358249131	0	35332	2021-12-23 08:17:12.352	77	3	7442942	1
20211223--6106367077689077031	1	39646	2021-12-23 04:41:28.435	108	3	1515605	2
20211223-2291208259569881063	-1	30389	2021-12-23 04:04:33.815	4	4	5762775	4
20211223-7783403287199446919	0	34309	2021-12-23 10:35:53.536	60	3	398189	4
20211223-3482422832321698772	-1	4717	2021-12-23 07:35:48.624	1	1	6699171	3
20211223-2292853255211839084	0	16094	2021-12-23 08:40:16.402	93	3	8977950	1
20211223-8687676492949937742	-1	20221	2021-12-23 19:00:37.650	65	3	5336262	1
20211223-896465452853857162	-1	17341	2021-12-23 01:29:53.004	4	4	9856280	1
20211223--8827585628720231919	-1	14676	2021-12-23 06:05:09.631	2	2	6013239	2
20211223--7606900420650634497	-1	20824	2021-12-23 02:59:23.446	42	3	5817253	4
20211223--3092013347902847557	0	19647	2021-12-23 03:17:34.688	4	4	3057677	4
20211223-3285526382560242885	-1	14349	2021-12-23 06:45:29.497	1	1	2486515	4
20211223--1412887823865874601	-1	12310	2021-12-23 13:31:08.447	1	1	1493488	1
20211223-2315757988448212586	1	29123	2021-12-23 07:24:18.896	1	1	650489	3
20211223--4966009740482883250	-1	33619	2021-12-23 20:40:44.976	2	2	2224683	4
20211223--3054445608049878497	1	23687	2021-12-23 18:00:59.446	1	1	9907797	3
20211223-116777050747873254	1	28939	2021-12-23 23:29:38.533	4	4	7638437	1
20211223--6280396144853586991	1	26899	2021-12-23 11:00:32.737	4	4	8754941	3
20211223-1297358013044990471	1	39023	2021-12-23 00:02:47.772	1	1	1307015	3
20211223-1573160015477242104	-1	37253	2021-12-23 06:53:51.202	4	4	7326510	4
20211223--6189082106084806982	1	33807	2021-12-23 15:30:44.071	2	2	4985088	1
20211223--31580952919832371	0	39341	2021-12-23 19:48:42.601	2	2	2892794	2
20211223--8729832464464211250	-1	32199	2021-12-23 13:11:18.808	2	2	6001365	1
20211223-4527342478754452979	1	26001	2021-12-23 10:50:50.962	2	2	8929600	1
20211223--4445604842373220002	-1	13593	2021-12-23 12:05:31.413	5	5	7545296	3
20211223-1930721345908733936	1	558	2021-12-23 06:34:03.873	49	3	7178661	1
20211223-2536020929948602664	-1	12200	2021-12-23 11:08:16.235	30	3	6442746	4
20211223-4297703225875609326	0	36277	2021-12-23 05:30:51.747	1	1	2999323	3
20211223-5251705718183133343	-1	16729	2021-12-23 17:56:58.051	4	4	1428845	3
20211223--2536707648357127683	-1	28442	2021-12-23 16:16:38.230	4	4	3389402	4
20211223--3244130575637588572	0	410	2021-12-23 18:35:35.070	55	3	3074346	4
20211223-8341674535224196950	1	9095	2021-12-23 13:17:00.718	5	5	3827874	2
20211223-2744028415279682644	-1	36566	2021-12-23 02:10:22.498	1	1	7427553	4
20211223-331671980615981603	-1	38465	2021-12-23 15:08:37.172	1	1	9326323	1
20211223--271209316408169750	0	14536	2021-12-23 19:04:26.399	5	5	762117	4
20211223--1218067945739344580	1	12818	2021-12-23 15:50:45.549	4	4	6161782	4
20211223--3996793421212322503	1	11082	2021-12-23 14:19:32.041	5	5	8291753	3
20211223-4957000327878314078	0	4987	2021-12-23 09:55:10.131	20	3	8057036	1
20211223--8595247935912001319	1	18535	2021-12-23 12:34:43.208	2	2	808604	4
20211223-4516359932320069333	1	36386	2021-12-23 09:15:27.253	108	3	524436	1
20211223-892580453718572549	-1	3651	2021-12-23 13:18:14.455	5	5	9916723	3
20211223-2273820259254281139	1	14512	2021-12-23 10:31:59.367	5	5	6750206	3
20211223-9047115111253944249	1	28607	2021-12-23 15:52:41.986	4	4	2953995	1
20211223-3020562920790275378	1	9145	2021-12-23 03:51:40.394	87	3	9318517	4
20211223--9047913386925212763	-1	35504	2021-12-23 11:42:30.188	1	1	465971	1
20211223-2569520592126125636	0	19243	2021-12-23 06:10:20.874	1	1	3312034	1
20211223-2537913261681741635	1	9268	2021-12-23 12:23:28.870	5	5	4674572	4
20211223-5784708080618628408	0	38643	2021-12-23 17:21:18.566	48	3	9758334	1
20211223--6606821376327814045	-1	16262	2021-12-23 09:36:13.141	4	4	4103076	3
20211223-8428871275765322948	-1	3170	2021-12-23 12:16:41.678	32	3	6963928	4
20211223-3995595292094358110	-1	32591	2021-12-23 23:41:31.119	1	1	9240465	2
20211223--4003607281793035222	0	8791	2021-12-23 01:24:20.481	2	2	8563434	3
20211223--4429568748406965385	1	30760	2021-12-23 12:01:13.159	2	2	8530505	2
20211223-3756808507289629043	1	32808	2021-12-23 13:19:26.044	2	2	7218663	2
20211223-4734334128674164229	1	26303	2021-12-23 11:11:29.597	4	4	8316170	3
20211223--223540407514486803	-1	31550	2021-12-23 04:15:32.195	2	2	5768574	2
20211223--8489827328511626207	1	26691	2021-12-23 02:52:53.352	5	5	1020377	2
20211223-4772768583195977506	1	20477	2021-12-23 03:47:59.972	5	5	9891067	4
20211223--8053331239893699528	0	36963	2021-12-23 06:03:33.396	1	1	1309185	4
20211223--4974243767883120715	0	6982	2021-12-23 20:57:45.888	4	4	2482562	4
20211223--7497533481092150683	0	25991	2021-12-23 11:58:23.827	2	2	2840248	1
20211223--6655580252668554076	0	26951	2021-12-23 19:14:37.520	5	5	348816	1
20211223--7633271301643828922	0	16914	2021-12-23 07:57:29.063	1	1	5055147	3
20211223--5926622838899267662	-1	5556	2021-12-23 22:47:18.589	4	4	2849727	4
20211223--4406177633824795643	-1	4500	2021-12-23 09:06:48.641	5	5	2359169	3
20211223-5170806863572346692	1	14448	2021-12-23 10:37:23.924	1	1	6731808	4
20211223--1248585182827214647	1	14549	2021-12-23 01:03:43.972	2	2	3387276	1
20211223-3141941464447511530	1	35680	2021-12-23 13:14:09.355	5	5	948829	3
20211223--910968436495224469	1	12031	2021-12-23 00:17:04.412	2	2	4139208	4
20211223--1229954490171298610	0	29280	2021-12-23 17:54:18.462	2	2	832662	4
20211223-7411095183885744877	0	4602	2021-12-23 06:38:38.921	5	5	4086476	4
20211223-4159690670845859839	1	31119	2021-12-23 13:16:47.509	2	2	9151635	2
20211223-8016355730858960338	-1	32490	2021-12-23 00:55:15.624	2	2	2582831	1
20211223--9010809920183519553	-1	14462	2021-12-23 08:11:36.894	5	5	789285	1
20211223-8610456150553156896	0	36778	2021-12-23 23:40:01.877	1	1	10116	1
20211223--5696418136491568050	-1	5234	2021-12-23 00:24:02.513	4	4	1587673	2
20211223-7102295304456751580	1	2287	2021-12-23 18:23:37.484	2	2	2229492	1
20211223-1554478537365949045	-1	2916	2021-12-23 09:04:08.865	1	1	8441671	1
20211223-2296871494287772348	1	17751	2021-12-23 06:34:29.846	1	1	8401970	2
20211223-4838468539758977009	0	28259	2021-12-23 04:32:12.640	1	1	2985743	2
20211223--3709717456119293717	-1	36351	2021-12-23 03:11:45.493	38	3	8129330	1
20211223-6178965293327432315	1	16377	2021-12-23 05:53:16.968	99	3	4317949	1
20211223-1941272724411755789	0	17498	2021-12-23 08:32:25.888	4	4	9933770	4
20211223-5441399959412472291	-1	6107	2021-12-23 01:14:37.392	2	2	2671071	4
20211223--796767897735128088	1	14356	2021-12-23 07:44:48.524	1	1	5229767	4
20211223--1433501945189362858	-1	39065	2021-12-23 22:45:30.779	4	4	1517693	1
