transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220107--6737017571796051196	1	37682	2022-01-07 00:59:59.931	5	5	9819821	4
20220107-5169967332731856380	1	22859	2022-01-07 22:05:12.962	4	4	2202996	2
20220107-725936917010433570	0	18263	2022-01-07 16:01:09.906	87	3	3582237	1
20220107-720426002852012031	0	19530	2022-01-07 14:16:09.193	5	5	5461623	4
20220107--6048839896967859799	1	37156	2022-01-07 01:29:16.905	2	2	1846837	1
20220107--1022680341890288638	1	15212	2022-01-07 16:34:20.095	1	1	5789546	4
20220107-4887265763105685463	0	945	2022-01-07 23:33:51.970	1	1	4488754	2
20220107-8356927437273114956	0	30653	2022-01-07 23:27:30.627	1	1	7780586	4
20220107--9077966490020694577	-1	32469	2022-01-07 02:45:17.220	1	1	5998894	1
20220107-9210686284502235835	0	13731	2022-01-07 01:27:01.331	1	1	4066966	2
20220107--476280960625155357	0	38111	2022-01-07 12:58:01.315	1	1	2218741	2
20220107--3662680408178637055	-1	28095	2022-01-07 15:13:06.634	5	5	156061	1
20220107--8768290274413207740	0	989	2022-01-07 12:02:21.668	5	5	6940044	3
20220107--1432142774956764087	-1	3265	2022-01-07 19:44:14.182	2	2	3342662	3
20220107-7123404708596193762	-1	37454	2022-01-07 06:55:54.683	1	1	2224984	3
20220107--2202847473693555783	1	12382	2022-01-07 05:59:03.037	2	2	4418921	2
20220107-248735563606679306	-1	3531	2022-01-07 22:14:12.898	1	1	5136617	3
20220107--7751193415306886489	-1	27265	2022-01-07 22:44:42.380	5	5	4445377	2
20220107--2333047584789931336	-1	13671	2022-01-07 02:21:17.557	2	2	3923091	3
20220107--566019831223191426	0	15985	2022-01-07 09:17:40.615	46	3	5972808	1
20220107--7183453640009034928	1	29392	2022-01-07 20:44:42.470	2	2	106016	3
20220107--4959601771429034162	1	3854	2022-01-07 06:46:02.285	104	3	5513739	1
20220107--7572959427141413766	1	26317	2022-01-07 01:48:48.861	5	5	1421035	1
20220107-8210474675222034273	0	20606	2022-01-07 14:06:46.619	5	5	2429603	3
20220107--6103047506236127491	0	5510	2022-01-07 02:30:26.714	4	4	7700669	3
20220107--5232058484105118953	0	16481	2022-01-07 22:02:50.470	5	5	7826698	1
20220107-7359442816476434618	1	33332	2022-01-07 23:54:43.533	1	1	1492646	1
20220107--2785181404541000767	1	34879	2022-01-07 20:14:58.849	5	5	939453	4
20220107-3198264967612394664	0	29688	2022-01-07 14:07:31.121	4	4	4250320	4
20220107-1438021406616691767	0	39615	2022-01-07 10:59:38.416	2	2	639580	2
20220107-7554817409129870020	0	27849	2022-01-07 04:41:19.321	1	1	607879	4
20220107--2882996068743798926	1	1141	2022-01-07 05:12:12.422	47	3	4809165	1
20220107-7930101596255572252	0	32741	2022-01-07 23:43:40.791	24	3	183874	2
20220107-5757801696667710015	1	6482	2022-01-07 08:52:10.235	5	5	9330185	3
20220107-12390017202134216	-1	8440	2022-01-07 14:30:34.639	2	2	7386387	1
20220107-3681981800396981274	1	37037	2022-01-07 20:39:39.870	1	1	1100961	4
20220107--1549050893856224342	1	38740	2022-01-07 10:54:52.759	1	1	6959909	1
20220107--351460771040098537	0	5945	2022-01-07 07:35:55.549	5	5	2224744	4
20220107-2479198647157227533	1	3986	2022-01-07 22:40:45.294	2	2	9637321	2
20220107-646109678228530530	0	32312	2022-01-07 13:51:31.452	5	5	2458191	1
20220107-3874149184275734965	1	33210	2022-01-07 04:55:13.044	5	5	6293801	4
20220107-3291959294664900135	1	19890	2022-01-07 17:41:02.833	2	2	6868258	1
20220107--2534036082277010242	1	30849	2022-01-07 02:29:09.565	1	1	1380262	3
20220107-5989785472958047737	1	34279	2022-01-07 19:55:20.843	2	2	9861727	4
20220107-7369426573897790011	1	36138	2022-01-07 02:35:30.128	13	3	788223	4
20220107-4356052434066380953	1	6338	2022-01-07 06:52:48.333	4	4	6670912	2
20220107--1316630156481400001	0	28024	2022-01-07 14:06:00.149	98	3	7483842	4
20220107-2074281041571187092	1	3659	2022-01-07 05:48:31.397	4	4	8525653	3
20220107--962572562792839154	0	21648	2022-01-07 03:43:23.472	5	5	3854740	4
20220107--6081152336230053214	1	14781	2022-01-07 19:44:04.557	1	1	5970898	4
20220107--5305442338543971697	0	18222	2022-01-07 02:26:09.638	1	1	185925	2
20220107-7054277736407361702	-1	20337	2022-01-07 12:55:11.271	99	3	237210	1
20220107-8608342695165196445	1	9881	2022-01-07 17:01:52.602	2	2	1654047	1
20220107-8638294956152596361	-1	20283	2022-01-07 19:59:00.835	4	4	2476337	3
20220107-4540076334573943355	1	19415	2022-01-07 20:24:16.620	68	3	1627946	1
20220107-8215818593599283099	1	6066	2022-01-07 12:58:55.917	4	4	7879275	3
20220107--3166618966402743619	1	7703	2022-01-07 15:34:03.474	5	5	8404345	4
20220107--4426294055283077178	-1	2267	2022-01-07 21:25:16.780	5	5	8946889	1
20220107--6566384809496165331	1	13496	2022-01-07 18:10:50.892	2	2	2520517	3
20220107--941239963242295376	-1	33230	2022-01-07 19:34:37.016	4	4	9604910	1
20220107--8224970061474267764	0	12787	2022-01-07 01:52:25.872	2	2	2741188	2
20220107-4209481800840971372	1	8549	2022-01-07 07:51:58.959	42	3	3941551	2
20220107--667175582150599650	0	5902	2022-01-07 22:57:15.081	4	4	9448403	2
20220107-546114918838657210	0	14624	2022-01-07 06:52:24.135	4	4	8123950	3
20220107-8292763675684636108	0	24896	2022-01-07 17:26:42.277	5	5	7164554	3
20220107--4443274179081757419	1	25328	2022-01-07 00:13:51.760	5	5	9290922	4
20220107-6376351386520458903	-1	34705	2022-01-07 00:53:38.612	4	4	4468731	2
20220107-301783904100281229	1	36735	2022-01-07 22:21:25.603	2	2	5939156	4
20220107-4051168015895534590	1	22002	2022-01-07 08:50:07.911	1	1	3726590	1
20220107--5710521045627496289	1	36110	2022-01-07 03:19:22.150	107	3	270961	4
20220107--5420418727347373665	1	3292	2022-01-07 08:18:44.727	5	5	9126387	1
20220107--787190714729017711	0	27907	2022-01-07 02:54:15.388	1	1	8098384	1
20220107--759358972850432865	1	15148	2022-01-07 15:37:23.023	2	2	649782	1
20220107--2580575858719036196	-1	23815	2022-01-07 21:05:17.439	2	2	5278037	2
20220107-7554507799578414226	1	34773	2022-01-07 00:31:04.901	5	5	1037681	2
20220107-7404386058899397658	-1	30493	2022-01-07 15:56:24.976	4	4	8709258	3
20220107--3438565785251535638	-1	7481	2022-01-07 17:36:56.112	61	3	3380115	1
20220107-1830118830041484941	-1	37922	2022-01-07 13:02:09.381	1	1	8100253	4
20220107-2102364728715555199	1	7513	2022-01-07 23:55:17.724	1	1	4190381	3
20220107-3962880221992220469	0	39289	2022-01-07 01:56:44.297	2	2	4578478	3
20220107-2953761376417455586	-1	23649	2022-01-07 08:24:48.371	4	4	8857006	3
20220107-2084594119874227909	0	20758	2022-01-07 22:06:42.681	10	3	6810521	4
20220107-5452784917504892757	1	10921	2022-01-07 15:18:44.858	2	2	1609058	3
20220107--2281375313533938927	1	24202	2022-01-07 22:05:34.770	5	5	5477272	3
20220107-1849519361828029720	0	30766	2022-01-07 09:27:51.220	1	1	844247	2
20220107-9192376891756186594	1	10917	2022-01-07 14:10:46.718	2	2	8118989	4
20220107-6677449107413473492	-1	19124	2022-01-07 20:32:13.106	5	5	4516411	4
20220107-3816680060401352794	-1	15419	2022-01-07 17:15:15.805	2	2	3058233	3
20220107--2918298300955618625	1	38307	2022-01-07 15:26:18.388	4	4	8734046	3
20220107-2613555470094822667	1	33588	2022-01-07 13:13:26.911	2	2	5129851	1
20220107-6627334293610441757	-1	15429	2022-01-07 13:13:56.572	5	5	413959	2
20220107--3673646569957137822	-1	31165	2022-01-07 16:51:25.481	2	2	4189621	3
20220107-7419019242186360289	0	10948	2022-01-07 03:19:06.204	4	4	9979057	3
20220107--4400200135850696500	1	15181	2022-01-07 23:03:04.619	1	1	7959721	1
20220107--6703024170215253162	-1	23298	2022-01-07 23:02:43.781	5	5	9601705	1
20220107-752503047164543862	1	10955	2022-01-07 15:51:09.760	2	2	7234156	2
20220107-2276325857906499748	1	1812	2022-01-07 19:12:13.154	4	4	4743143	2
20220107--6338867378629474882	0	7013	2022-01-07 22:10:38.967	4	4	7185474	3
20220107--101801067590327864	-1	11307	2022-01-07 23:18:51.306	2	2	5304722	1
20220107-5158084574913137612	0	21137	2022-01-07 06:57:30.829	1	1	2501703	1
20220107-2802063000028920650	-1	26736	2022-01-07 15:34:36.387	1	1	3616428	4
20220107-5264559320811866910	1	6955	2022-01-07 22:02:04.607	2	2	2828132	3
20220107-7759216149060504200	1	36728	2022-01-07 14:56:09.486	1	1	4162885	4
20220107--7616044809366944789	-1	2483	2022-01-07 16:11:08.287	84	3	4252161	3
20220107--762105810538301354	-1	15916	2022-01-07 23:31:07.420	5	5	3898846	3
20220107--3948494221909802178	1	27145	2022-01-07 15:08:44.954	2	2	7984662	1
20220107-6618998777726353621	0	28302	2022-01-07 23:51:07.262	4	4	1566634	2
20220107-8365898301161718866	1	38933	2022-01-07 05:19:10.912	4	4	3404132	1
20220107--5065654420215816579	1	35833	2022-01-07 21:39:27.757	5	5	7864457	3
20220107-1184096389415173618	-1	1810	2022-01-07 18:41:16.957	4	4	9047300	3
20220107--4577755831957891353	1	3803	2022-01-07 19:53:03.354	1	1	9945041	2
20220107--4349695774983764282	-1	22707	2022-01-07 07:16:00.440	20	3	8046986	1
20220107--3112665578045415136	-1	26136	2022-01-07 12:32:20.670	42	3	5491445	3
20220107--8342995392593030942	-1	5501	2022-01-07 11:56:54.175	63	3	5210342	1
20220107--1363923509088748063	-1	5864	2022-01-07 03:29:05.716	2	2	408824	1
20220107-936760337233324472	1	30299	2022-01-07 20:14:23.991	5	5	5272158	2
20220107--7920643022641590315	0	31937	2022-01-07 14:01:07.095	5	5	7707988	3
20220107-6044016918405811270	0	39587	2022-01-07 02:21:02.732	4	4	5810845	1
20220107-7911846528269018340	1	4240	2022-01-07 19:02:35.712	2	2	1047560	4
20220107--6133185402317931635	0	8109	2022-01-07 09:57:09.365	1	1	6649139	2
20220107--6587446471911215735	-1	17833	2022-01-07 02:35:48.724	5	5	1957134	4
20220107--8321669260610712677	0	31790	2022-01-07 18:26:06.269	2	2	6861873	2
20220107-8131864302271704318	1	7063	2022-01-07 01:19:53.949	5	5	8054686	1
20220107-2633673361254352984	1	21110	2022-01-07 05:20:31.781	2	2	1235917	1
20220107--5375983384950574080	0	31776	2022-01-07 00:45:32.772	2	2	3594697	4
20220107-3184780841436871841	-1	29110	2022-01-07 17:20:50.737	61	3	2356013	2
20220107-1590382552713492115	1	2672	2022-01-07 14:53:27.680	4	4	1775306	2
20220107-4294052955222859823	1	9457	2022-01-07 20:53:26.867	101	3	3872128	4
20220107--8982930698302169791	-1	7770	2022-01-07 10:44:30.574	98	3	1670064	2
20220107-1099734555920202575	-1	19830	2022-01-07 01:10:05.873	2	2	7044935	1
20220107--6662319256328497859	-1	14410	2022-01-07 06:48:47.947	4	4	2914270	1
20220107--8065322220133011288	1	37911	2022-01-07 05:55:47.414	46	3	2512454	1
20220107--5055326022398920173	-1	14965	2022-01-07 03:07:16.952	107	3	7016746	3
20220107--2991686250637645204	1	11215	2022-01-07 14:02:47.482	1	1	5521018	1
20220107--7330496312554804183	1	39945	2022-01-07 04:37:33.092	2	2	575374	3
20220107--1634475311919887054	-1	8220	2022-01-07 20:49:37.116	58	3	9631984	4
20220107-6220108247694834451	0	23453	2022-01-07 07:01:42.070	2	2	1961280	4
20220107-2065532861953316768	1	35092	2022-01-07 23:46:55.403	2	2	6396153	4
20220107-1507551720267474541	0	24732	2022-01-07 08:48:41.271	35	3	3695089	4
20220107-345649779735820200	1	39371	2022-01-07 21:25:22.229	1	1	3539362	1
20220107-5464269562053182867	0	30850	2022-01-07 10:02:42.763	5	5	8622232	2
20220107-8303574607332031920	1	9627	2022-01-07 05:34:07.023	1	1	1182758	1
20220107-1098322042622003185	-1	2891	2022-01-07 09:29:21.204	1	1	1932210	1
20220107--494254261538375054	-1	23873	2022-01-07 01:52:18.567	4	4	1521456	3
20220107--4345211641855674192	0	20693	2022-01-07 08:05:44.659	5	5	6534994	3
20220107--8278644007202910096	0	18565	2022-01-07 19:11:05.264	4	4	8746792	4
20220107--7070198821573739473	-1	29281	2022-01-07 04:05:58.303	2	2	179713	1
20220107--3914510720373238624	0	35330	2022-01-07 22:24:13.330	2	2	9444959	1
20220107--352974309235132312	-1	2547	2022-01-07 03:44:48.736	1	1	4138119	3
20220107-4879864721043139225	-1	27156	2022-01-07 21:35:37.788	86	3	3272843	3
20220107-7783935300145176530	-1	15127	2022-01-07 03:34:57.206	1	1	1933140	3
20220107--6221256917377507172	0	27053	2022-01-07 15:11:02.762	1	1	965159	4
20220107--1488522539870937222	1	10577	2022-01-07 05:18:44.426	2	2	2562646	3
20220107-5903161337528794264	1	25791	2022-01-07 11:19:10.652	2	2	6435028	4
20220107--3448754630935734413	-1	20081	2022-01-07 06:43:01.690	2	2	2946050	3
20220107--3278312901297394198	0	246	2022-01-07 06:37:44.023	1	1	6692043	1
20220107--7805993581111161844	-1	13389	2022-01-07 11:54:27.401	82	3	7894859	2
20220107-66886242486781401	0	10658	2022-01-07 22:58:14.263	4	4	3618722	3
20220107-9198486591230836510	1	20827	2022-01-07 04:52:17.200	11	3	8107232	2
20220107-2299173234549737728	-1	30885	2022-01-07 08:18:31.260	2	2	2075983	2
20220107-210025138277229270	0	18080	2022-01-07 10:26:19.994	4	4	3824479	4
20220107--2047212578633456467	0	9948	2022-01-07 19:06:52.271	102	3	6769035	2
20220107--1798030849139478438	-1	8096	2022-01-07 14:01:31.961	2	2	9919504	3
20220107--3934445706001041268	1	12050	2022-01-07 19:40:33.094	81	3	314618	2
20220107--5517176774054340363	1	1601	2022-01-07 23:44:11.684	40	3	73111	2
20220107-8211843216547286390	1	26085	2022-01-07 09:16:42.148	5	5	4484888	3
20220107-1156242459667735464	0	13607	2022-01-07 11:19:11.585	4	4	2955204	1
20220107--6705530745861411836	-1	6379	2022-01-07 21:56:05.719	5	5	9867103	1
20220107--1592569069388983380	-1	17871	2022-01-07 22:04:48.784	1	1	28971	1
20220107--4833082625935791244	-1	14833	2022-01-07 20:38:22.063	97	3	4482846	3
20220107--5534552008042235579	1	33182	2022-01-07 02:07:53.383	2	2	1106897	2
20220107--7111472180544060461	-1	29539	2022-01-07 08:25:53.938	14	3	1456899	2
20220107--1197446163052132839	1	18641	2022-01-07 06:28:29.864	2	2	2298555	2
20220107--4191703181547061242	0	7439	2022-01-07 11:59:49.645	5	5	4037159	3
20220107--7341602735630888363	0	30145	2022-01-07 23:07:07.167	56	3	6518326	2
20220107--7358671225911969729	0	39123	2022-01-07 15:10:44.014	4	4	2131414	1
20220107-6891165581203556632	1	23891	2022-01-07 19:33:13.119	1	1	9294333	4
20220107--6969727405416416423	0	31520	2022-01-07 00:05:40.333	19	3	5520684	2
20220107-4243584074065550511	-1	37911	2022-01-07 16:44:38.069	40	3	2321045	1
20220107-1416414317051023824	-1	8687	2022-01-07 23:46:44.686	4	4	1290651	4
20220107--5672302136533841643	1	26593	2022-01-07 20:40:38.279	4	4	7601830	4
20220107--2444843308403504258	0	14664	2022-01-07 23:18:30.644	1	1	3450776	1
20220107-1579072352059295949	0	31480	2022-01-07 12:02:42.772	4	4	9271994	3
20220107-5245829115259523073	0	1052	2022-01-07 11:24:16.091	73	3	9858579	1
20220107-9012984250457087411	-1	9388	2022-01-07 23:16:07.915	5	5	5532500	1
20220107-6656085814950130784	-1	865	2022-01-07 01:22:25.909	5	5	3408219	1
20220107-4879813856508899429	0	13791	2022-01-07 06:18:04.874	4	4	6048636	1
20220107--7286494148541721546	-1	15743	2022-01-07 12:33:22.967	4	4	2359822	2
20220107--6389651040855767433	1	32553	2022-01-07 05:35:15.876	1	1	9263440	2
20220107-4965606655164161716	-1	29954	2022-01-07 22:17:14.112	1	1	6696916	4
20220107--7451773750575058721	1	25355	2022-01-07 16:41:11.152	69	3	3345675	2
20220107--1690237053833463062	-1	35645	2022-01-07 21:29:16.804	2	2	5160001	4
20220107-3531421696725267917	1	34887	2022-01-07 02:30:13.766	2	2	598944	3
20220107-2216362858398615737	-1	9523	2022-01-07 02:49:52.536	1	1	7715695	2
20220107-7633168562388350511	-1	9761	2022-01-07 23:36:42.388	5	5	3703360	4
20220107-2104764891861885	0	1026	2022-01-07 15:55:55.624	4	4	3139931	3
20220107-6635259301576757909	-1	107	2022-01-07 02:01:07.342	1	1	7716685	4
20220107--5803509207435420520	0	24942	2022-01-07 01:21:57.839	4	4	9289921	2
20220107-2064694466130584126	1	26388	2022-01-07 07:54:46.740	4	4	7571529	1
20220107--6755808043705461950	-1	25945	2022-01-07 07:52:45.696	4	4	3909616	2
20220107-3037235604994710667	-1	36514	2022-01-07 13:14:25.631	5	5	804953	4
20220107-338131789062022576	1	34712	2022-01-07 22:04:02.454	1	1	9639083	3
20220107-9138706112870969121	0	27664	2022-01-07 10:54:57.936	54	3	8720676	3
20220107--5885315123779628619	0	480	2022-01-07 17:37:53.232	44	3	5042449	1
20220107-552228185059165684	0	23734	2022-01-07 10:32:25.736	69	3	4645654	4
20220107-1100361908004656425	0	8014	2022-01-07 16:57:55.508	1	1	9280428	3
20220107--3407374825512510618	-1	23114	2022-01-07 10:05:50.618	21	3	8512508	3
20220107-3171358734401197051	0	28012	2022-01-07 03:40:00.122	2	2	9746317	3
20220107--406047813136103521	0	8982	2022-01-07 17:07:37.358	4	4	8830503	4
20220107-2229520244072072312	1	33751	2022-01-07 18:02:38.957	5	5	6949507	4
20220107--240958193420374308	-1	4312	2022-01-07 08:23:23.056	5	5	9983924	4
20220107--2009277603489323658	0	18890	2022-01-07 09:04:56.661	1	1	4220640	3
20220107-2315597836007879009	-1	8706	2022-01-07 16:37:13.784	2	2	2676631	3
20220107-1653743203279486732	-1	21766	2022-01-07 16:00:21.119	1	1	7933552	1
20220107-4452795600947444024	-1	35337	2022-01-07 17:49:11.478	5	5	9725179	1
20220107-4013250455044666480	-1	18073	2022-01-07 04:10:53.862	1	1	2689593	1
20220107-4098977050842642907	-1	36879	2022-01-07 19:31:10.551	80	3	3704113	2
20220107--944731603199777518	-1	10364	2022-01-07 14:01:15.068	1	1	7985890	4
20220107--5549586664092395857	0	24078	2022-01-07 08:18:57.694	67	3	9810320	1
20220107--724507687727317285	0	11900	2022-01-07 04:27:42.180	69	3	8543324	3
20220107--468059994637122044	-1	27555	2022-01-07 03:09:18.588	1	1	1681187	4
20220107-7132071891293688854	0	1048	2022-01-07 03:32:20.379	5	5	5574983	2
20220107--1931018246374675494	1	21808	2022-01-07 01:36:28.462	5	5	2077583	2
20220107--5019465797802177464	0	29580	2022-01-07 21:45:53.820	4	4	4582221	3
20220107--7207404488204267746	-1	6681	2022-01-07 14:52:32.684	4	4	390491	2
20220107--2305329072902608570	-1	9121	2022-01-07 02:26:09.702	1	1	8799739	2
20220107--9206532453873652868	1	12020	2022-01-07 07:42:19.531	78	3	3683640	2
20220107--2105096748208788069	1	23606	2022-01-07 23:42:19.275	1	1	412343	1
20220107-6192526812298605537	1	36080	2022-01-07 05:26:07.044	82	3	3624149	4
20220107-6349328763723938149	-1	31348	2022-01-07 17:22:27.505	4	4	8896733	2
20220107-1513118201271419999	0	36865	2022-01-07 12:59:41.322	4	4	2047251	3
20220107-7884787985637909266	1	26567	2022-01-07 21:04:23.847	2	2	7059036	4
20220107-4920174176935958784	0	13063	2022-01-07 10:02:37.715	57	3	1046007	1
20220107--980119383612665624	-1	9428	2022-01-07 22:20:39.706	90	3	9089336	4
20220107-1064022187590121839	1	7623	2022-01-07 18:04:43.610	4	4	2944585	3
20220107-4465828499904523953	0	31103	2022-01-07 12:57:19.549	5	5	8650116	1
20220107--3054053263256840232	-1	14349	2022-01-07 14:09:24.444	4	4	4548515	3
20220107-2150826625507811976	1	30461	2022-01-07 20:06:42.439	4	4	646106	1
20220107--1191404471492155378	0	7979	2022-01-07 06:46:26.026	5	5	9736345	2
20220107-1963119310718055494	-1	3423	2022-01-07 10:47:10.030	4	4	2962385	1
20220107--2001808111659909792	1	16158	2022-01-07 07:01:35.428	76	3	7379311	4
20220107--6131856756288327242	1	37102	2022-01-07 23:41:39.856	5	5	4078367	3
20220107--2870584559503330316	1	12135	2022-01-07 15:17:22.001	4	4	6422276	2
20220107-80988026390240097	-1	15128	2022-01-07 17:38:35.805	1	1	4920759	2
20220107-7049740408416418823	-1	11410	2022-01-07 17:48:50.576	4	4	4186695	3
20220107--668560014516588735	0	8001	2022-01-07 18:55:25.414	1	1	476938	4
20220107--9157794862831135216	1	33236	2022-01-07 02:21:20.210	5	5	2446045	3
20220107--5089935919352561029	1	15029	2022-01-07 15:53:19.230	1	1	4434171	4
20220107--999499125192616322	-1	5836	2022-01-07 15:34:34.365	2	2	2684512	1
20220107-2094010979479034342	1	19975	2022-01-07 15:28:58.483	2	2	5069882	3
20220107-6607707784129126360	-1	18669	2022-01-07 04:48:09.491	38	3	5825593	4
20220107--8308175899173497921	1	24666	2022-01-07 17:42:05.634	2	2	758148	3
20220107-5034983549977714642	-1	22505	2022-01-07 13:11:14.240	2	2	9403209	2
20220107-665429152280700030	-1	6415	2022-01-07 16:32:03.502	2	2	126145	2
20220107--7491514916098812967	1	39889	2022-01-07 12:46:34.844	1	1	9534804	3
20220107--4136479203351628781	1	28068	2022-01-07 22:28:08.891	2	2	3062063	4
20220107-4428693507496649431	0	17711	2022-01-07 13:33:57.283	5	5	7904524	4
20220107--2879889411371312362	-1	16417	2022-01-07 05:11:40.685	4	4	3180566	3
20220107--4134012001442134355	-1	2521	2022-01-07 03:15:18.437	2	2	9806553	2
20220107-2188312068289500005	1	13305	2022-01-07 01:34:22.265	93	3	5915418	4
20220107--3427576297345590320	-1	8354	2022-01-07 08:31:15.525	1	1	2345134	3
20220107--8793991916913350543	0	17836	2022-01-07 13:42:19.790	1	1	4209085	4
20220107--7161582593855367662	0	664	2022-01-07 08:09:21.616	4	4	1123420	1
20220107--6614715348494101514	-1	10956	2022-01-07 03:47:46.930	5	5	9155561	2
20220107-2781648735642589178	1	24081	2022-01-07 18:29:20.286	73	3	2142151	4
20220107--5780424825782231606	0	26263	2022-01-07 05:15:42.891	4	4	9791949	1
20220107-8906158469969381705	0	22943	2022-01-07 17:09:09.418	2	2	201538	3
20220107--4899619157154082447	0	23990	2022-01-07 22:07:58.101	5	5	4118409	3
20220107--5400786557545207899	0	31024	2022-01-07 00:28:46.923	2	2	2322493	4
20220107-6478707115831794409	-1	8833	2022-01-07 07:21:55.698	78	3	619909	1
20220107--4342308901106376716	1	22116	2022-01-07 09:41:43.905	2	2	2662961	4
20220107--158020075026639236	-1	30526	2022-01-07 04:13:22.553	4	4	6227541	3
20220107-1851364034731334090	0	14749	2022-01-07 03:30:40.760	51	3	3680624	4
20220107--1781470334791030700	0	9645	2022-01-07 02:46:58.994	45	3	1090619	2
20220107-9025714635477528743	-1	20978	2022-01-07 10:08:09.384	2	2	5085268	4
20220107--526699247793529770	1	29238	2022-01-07 11:25:47.295	5	5	6822580	3
20220107--2139402722625981314	0	7096	2022-01-07 00:30:16.397	5	5	4816347	2
20220107-7720606589766979931	0	30963	2022-01-07 20:28:36.899	1	1	4454435	3
20220107--3283760818310984151	1	20927	2022-01-07 02:52:18.193	1	1	681244	4
20220107-2100372304147895160	-1	6256	2022-01-07 00:11:26.129	2	2	883731	2
20220107-4629464267556492806	-1	5442	2022-01-07 23:51:38.796	5	5	1295774	3
20220107--362960989185311623	-1	35616	2022-01-07 10:19:01.996	40	3	1730199	1
20220107--2039825592651004159	-1	6548	2022-01-07 07:42:27.889	2	2	432791	3
20220107--6054996463490736034	1	22715	2022-01-07 21:44:29.976	4	4	6765205	3
20220107--6558770763306777470	-1	35206	2022-01-07 19:50:40.361	4	4	5818708	3
20220107--4415995960149255946	1	35526	2022-01-07 14:18:54.806	5	5	9980718	1
20220107-5224648393572084132	-1	25796	2022-01-07 08:34:52.838	5	5	8671695	1
20220107--7670730345580857550	0	16133	2022-01-07 22:41:41.033	4	4	1464294	1
20220107--6652532205665227666	-1	29371	2022-01-07 23:20:44.632	4	4	4937522	3
20220107-3038154804312265667	0	32512	2022-01-07 18:04:38.878	2	2	5553473	4
20220107--3498216739207519237	1	8416	2022-01-07 14:18:34.948	5	5	8471503	4
20220107-7466600351025938335	0	6911	2022-01-07 01:05:33.050	103	3	3561296	1
20220107--6757591466681815029	0	21119	2022-01-07 15:23:24.907	50	3	9534576	1
20220107-2207191879253424786	-1	12705	2022-01-07 03:37:33.039	1	1	5892421	2
20220107--8791292359332356518	-1	29362	2022-01-07 10:23:05.170	58	3	3654839	1
20220107-7673627028917184193	0	30336	2022-01-07 06:07:31.580	1	1	1458897	4
20220107-277068559184401530	-1	39558	2022-01-07 15:31:16.525	1	1	4935373	3
20220107--758104288308429645	1	30241	2022-01-07 19:13:32.682	1	1	368848	4
20220107--5963802002877414762	-1	36985	2022-01-07 01:46:51.800	5	5	7163008	4
20220107--3221456406024197372	0	38775	2022-01-07 16:51:56.219	2	2	4592356	2
20220107-950856420990725746	0	27963	2022-01-07 15:45:23.287	2	2	8494412	1
20220107--5158852882514842092	0	11006	2022-01-07 20:46:10.844	73	3	683786	4
20220107-4417093668173901823	1	12851	2022-01-07 01:49:53.981	98	3	7365884	3
20220107-5134341266217419449	-1	24977	2022-01-07 15:36:22.114	1	1	9174960	1
20220107-1197105554016238888	0	13063	2022-01-07 14:44:28.325	52	3	8296737	3
