transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220205-5931359063325751803	-1	21400	2022-02-05 13:07:50.691	5	5	3837342	1
20220205--4548634467005704794	1	6621	2022-02-05 17:05:32.966	4	4	9112650	1
20220205-1644604538459677840	1	20035	2022-02-05 10:24:07.412	5	5	4757844	1
20220205-489095352279904183	0	4374	2022-02-05 07:49:50.221	4	4	3955239	1
20220205--8278850783677013849	1	29853	2022-02-05 08:48:52.994	75	3	2829238	1
20220205--3624218411788073256	0	30737	2022-02-05 13:17:31.821	1	1	9443369	1
20220205--7214701905168956887	1	19660	2022-02-05 00:23:47.428	4	4	2697478	1
20220205--432028358320074258	-1	39338	2022-02-05 00:53:50.575	4	4	5916994	4
20220205--6638286131723401663	0	477	2022-02-05 15:26:20.770	2	2	141787	2
20220205-8165759059887921964	0	31745	2022-02-05 06:08:53.617	1	1	6373957	4
20220205-2754321434212136524	0	10001	2022-02-05 11:08:11.935	4	4	7785106	1
20220205--3140397067587685898	0	28673	2022-02-05 17:38:39.043	4	4	8409280	4
20220205--7502376054621686799	0	16395	2022-02-05 15:17:04.363	4	4	3930079	1
20220205--2276231895389515179	0	1396	2022-02-05 10:06:07.225	19	3	9603762	1
20220205--687661985311078328	1	12642	2022-02-05 00:22:07.788	4	4	8585984	4
20220205--6625140645431922178	1	19842	2022-02-05 18:49:30.453	5	5	2201487	2
20220205--2490538676118583796	-1	9985	2022-02-05 07:24:35.458	5	5	3813058	1
20220205-3217383339940902882	-1	10875	2022-02-05 02:28:42.633	4	4	3496379	3
20220205-2051256401583731909	0	20766	2022-02-05 00:44:01.316	4	4	6727508	1
20220205--778323177514843878	-1	19727	2022-02-05 13:30:48.537	5	5	585887	3
20220205-1625634093735869950	0	34945	2022-02-05 13:41:52.514	2	2	2665257	2
20220205-2501979254583676861	0	33560	2022-02-05 23:53:29.018	5	5	3807722	4
20220205--2341526173684933105	-1	2781	2022-02-05 19:05:49.079	53	3	8482564	1
20220205--223834402813430853	1	36961	2022-02-05 10:01:02.524	84	3	6007615	2
20220205-2181618881532176071	1	14301	2022-02-05 11:24:50.308	2	2	3537484	4
20220205--1256941341531848355	1	10556	2022-02-05 20:43:48.331	2	2	9383945	2
20220205-5895595452242769675	-1	35994	2022-02-05 21:02:34.535	1	1	1933689	4
20220205-1179524520511366684	1	17069	2022-02-05 12:03:43.869	76	3	4289552	3
20220205-1912528460187816936	0	3720	2022-02-05 10:13:10.222	5	5	2162122	1
20220205--378415594726052808	0	37123	2022-02-05 00:59:18.822	28	3	1738066	4
20220205--7691215808861955269	1	4078	2022-02-05 02:32:30.095	4	4	2907073	4
20220205--8307203653715511133	1	3015	2022-02-05 19:45:49.878	2	2	1611309	2
20220205-7225521694972030881	1	7129	2022-02-05 18:02:52.339	60	3	4798373	4
20220205--4815028605892969905	1	30758	2022-02-05 07:42:30.919	46	3	7438994	2
20220205-2727603502942914035	1	11596	2022-02-05 11:10:43.721	4	4	7164818	2
20220205--7048517107962547594	1	18692	2022-02-05 23:20:00.303	4	4	2786697	2
20220205-4492438148257725493	-1	10965	2022-02-05 01:45:27.022	85	3	5752727	1
20220205-2011306890826827955	0	20053	2022-02-05 02:09:35.067	1	1	3656673	3
20220205-1576356117490028485	-1	18001	2022-02-05 17:26:05.047	1	1	5705509	4
20220205--8683524389513883970	1	2475	2022-02-05 23:27:52.995	2	2	1850942	3
20220205-990849723635793783	-1	15565	2022-02-05 11:44:19.328	2	2	7698705	1
20220205-2536194823679460922	0	6470	2022-02-05 17:44:47.296	91	3	2726893	2
20220205--6985713084106489429	0	30206	2022-02-05 09:28:45.065	77	3	8969007	2
20220205--7985297058366677880	-1	27371	2022-02-05 08:23:42.442	4	4	5699585	1
20220205--7479384520861478152	-1	21145	2022-02-05 19:57:58.950	33	3	1984437	2
20220205--6151602966857570449	1	1353	2022-02-05 03:34:39.240	4	4	8270743	2
20220205--7384950442897226100	1	16713	2022-02-05 11:15:37.113	1	1	4911817	4
20220205--1750700670844957037	1	21583	2022-02-05 00:14:19.032	4	4	8227582	3
20220205-4407546448822145669	-1	12338	2022-02-05 14:11:36.803	1	1	7066096	1
20220205--1040370919293738856	-1	6885	2022-02-05 19:41:26.344	4	4	6138455	4
20220205-7447352329167346293	1	3160	2022-02-05 05:38:53.063	82	3	8101746	4
20220205--6892396229497174473	-1	8155	2022-02-05 17:47:48.643	4	4	1100117	2
20220205-2803470757864525613	-1	37055	2022-02-05 12:47:06.313	100	3	2702826	4
20220205-2769050605252231478	-1	15871	2022-02-05 13:54:20.447	5	5	4119091	3
20220205-5309193113960082108	0	36642	2022-02-05 07:28:36.013	92	3	4283934	3
20220205--5540188265140778248	-1	38340	2022-02-05 13:43:07.124	100	3	2384390	4
20220205-2698112025033665069	-1	5474	2022-02-05 22:05:23.854	1	1	4726647	1
20220205--756022744758996252	0	279	2022-02-05 16:10:01.215	2	2	6366620	1
20220205-6547391707405728415	0	4705	2022-02-05 16:57:21.117	4	4	6637170	3
20220205--497585154332898905	0	9703	2022-02-05 00:24:20.899	2	2	4691794	2
20220205-7973328040195492015	-1	18226	2022-02-05 02:41:28.689	5	5	1316450	1
20220205-6263263602304262918	1	5670	2022-02-05 07:22:34.064	2	2	4796997	4
20220205--4124476621251283949	0	3912	2022-02-05 19:34:46.310	1	1	8691412	3
20220205-1856001909380640771	-1	29255	2022-02-05 13:15:02.366	4	4	8423870	1
20220205-2902190862063788120	1	5258	2022-02-05 11:16:25.228	1	1	4465669	4
20220205--3255716458371806321	1	33525	2022-02-05 00:00:36.511	95	3	6059096	4
20220205--249038813258249228	0	26181	2022-02-05 11:47:19.353	2	2	8445193	1
20220205-5891713815831744741	-1	6168	2022-02-05 09:55:59.587	4	4	693248	3
20220205-14106157045706095	-1	4776	2022-02-05 21:45:59.294	5	5	7622500	1
20220205--1643908805706185763	1	23384	2022-02-05 05:53:29.465	51	3	9225019	2
20220205-8967065268381706497	1	39636	2022-02-05 11:23:00.681	41	3	7621474	3
20220205-9118594809644135343	-1	18216	2022-02-05 14:36:22.398	4	4	5037039	3
20220205-5372474368058625273	-1	3048	2022-02-05 23:31:03.505	97	3	3450109	1
20220205--1663156517878718826	-1	35677	2022-02-05 05:55:08.987	1	1	9418113	3
20220205-1392215241426786208	0	19426	2022-02-05 14:52:00.207	2	2	2539343	2
20220205--1574838421871145119	-1	10835	2022-02-05 11:55:47.401	1	1	6330114	3
20220205--8568140073798962559	1	28886	2022-02-05 14:45:54.401	4	4	5078429	4
20220205-4384957213217162317	0	3388	2022-02-05 08:48:52.714	1	1	119684	4
20220205-3976179773333995763	-1	23626	2022-02-05 23:03:38.554	1	1	4167750	4
20220205-8755615359515903650	0	13910	2022-02-05 14:38:15.833	2	2	3528812	2
20220205-3632378426656008384	1	27775	2022-02-05 18:42:56.576	78	3	5636672	2
20220205-4170871162333642544	-1	14932	2022-02-05 07:42:30.417	5	5	3828992	1
20220205-9039732947652035769	0	36614	2022-02-05 15:52:38.550	4	4	8435731	4
20220205--3664485934139642432	0	27361	2022-02-05 18:44:55.966	5	5	1325058	3
20220205-1117014629848561035	-1	9742	2022-02-05 20:06:02.781	1	1	7792802	4
20220205--6204034040537059125	-1	31143	2022-02-05 19:14:29.811	5	5	7829534	3
20220205-345517402356961284	-1	15227	2022-02-05 10:31:56.151	5	5	4929657	3
20220205-5165032983910340972	1	3133	2022-02-05 13:28:54.749	4	4	7190330	1
20220205-1234771330251284092	0	34829	2022-02-05 10:42:56.154	106	3	3950301	4
20220205-6907948150811458186	1	34766	2022-02-05 21:03:43.366	5	5	6638578	3
20220205--5267419699214385467	-1	2987	2022-02-05 06:48:44.278	2	2	7028769	4
20220205--7988156236381856856	0	34078	2022-02-05 06:06:02.438	4	4	6462124	3
20220205-5306503960451791045	0	20300	2022-02-05 12:22:08.948	4	4	4473513	3
20220205--6368867917104503535	0	24608	2022-02-05 10:56:00.168	1	1	1216130	2
20220205-703939505538875811	0	21536	2022-02-05 19:47:30.011	2	2	4091670	2
20220205--3188977293470981162	0	34597	2022-02-05 00:45:16.346	2	2	4408116	1
20220205-8931912348028885175	1	23555	2022-02-05 07:52:11.227	108	3	4619888	2
20220205--3457950112761374934	0	26278	2022-02-05 06:49:22.591	1	1	9250840	3
20220205-2478875754625185347	-1	465	2022-02-05 21:17:45.349	44	3	3205826	1
20220205--3474753567683959772	0	6121	2022-02-05 15:36:58.712	5	5	5330108	1
20220205--298861402629979569	0	11047	2022-02-05 09:14:14.769	4	4	4974264	4
20220205-6221882075077303024	1	36401	2022-02-05 13:10:32.486	30	3	7124341	1
20220205-7188485658029487721	0	25127	2022-02-05 06:20:40.568	2	2	7915031	4
20220205-6256571048920779262	0	14767	2022-02-05 17:55:28.384	68	3	9903966	1
20220205-7355344405803729762	-1	37599	2022-02-05 19:18:55.586	5	5	746999	1
20220205--6025507854742664532	0	39898	2022-02-05 10:26:41.221	5	5	9527442	1
20220205-6040836675093090484	1	11839	2022-02-05 20:07:40.068	5	5	2801687	4
20220205-731504113828849403	0	13596	2022-02-05 18:54:18.684	28	3	5055062	1
20220205--1434477058627717410	0	30950	2022-02-05 14:05:16.374	4	4	4497732	2
20220205--852619378785084371	1	37586	2022-02-05 00:49:17.019	4	4	2684046	4
20220205--8781786997860557567	-1	32755	2022-02-05 07:19:24.836	2	2	1810992	2
20220205-7408492779242542232	-1	34669	2022-02-05 13:29:16.035	1	1	4895319	4
20220205--1919207861921390322	0	21325	2022-02-05 00:10:57.068	2	2	5846945	4
20220205-1508532337985995606	1	16249	2022-02-05 07:02:12.978	4	4	8399299	3
20220205-2063475362384521426	-1	2487	2022-02-05 00:26:10.420	33	3	2232235	4
20220205--7972293827394603754	1	3458	2022-02-05 23:18:45.001	2	2	1182597	1
20220205-3565209835116999389	0	13206	2022-02-05 04:41:26.564	2	2	1526784	4
20220205--1266210057029022996	-1	16987	2022-02-05 18:06:42.747	5	5	6131728	2
20220205--4383767904855185775	1	25850	2022-02-05 10:14:45.312	2	2	6062837	3
20220205-3424830612952347708	-1	2353	2022-02-05 22:26:42.786	81	3	9821221	1
20220205-9059771132157773171	1	545	2022-02-05 14:38:06.985	48	3	6085111	2
20220205-8872614869711613925	0	16517	2022-02-05 09:50:01.632	59	3	8693773	3
20220205--502222499078617755	0	7447	2022-02-05 13:19:42.804	91	3	8923003	4
20220205--7303520923110713452	-1	16390	2022-02-05 22:51:09.080	5	5	7463215	3
20220205-8231025224383013441	-1	9165	2022-02-05 13:51:27.817	1	1	8221188	3
20220205--3642145426937934295	-1	3516	2022-02-05 08:07:59.637	36	3	4439826	2
20220205--8622595757082124665	0	28967	2022-02-05 00:08:56.108	1	1	8024562	4
20220205--3567062093399514340	0	12904	2022-02-05 09:49:55.448	54	3	6367918	1
20220205-8706125381110351934	-1	34370	2022-02-05 13:00:16.841	1	1	5912209	3
20220205-3267776747115371376	-1	10429	2022-02-05 03:42:01.781	2	2	9037074	1
20220205--2909541939543309007	0	3475	2022-02-05 19:10:56.239	1	1	6350149	3
20220205-8635800189392235663	1	559	2022-02-05 09:50:16.005	1	1	5809954	3
20220205--714903493493577209	0	33092	2022-02-05 04:19:40.082	1	1	8352911	3
20220205--1262552483133512388	-1	27782	2022-02-05 03:31:36.659	99	3	484114	3
20220205--2786181561607596218	1	36529	2022-02-05 07:54:30.323	5	5	2173648	4
20220205--2758605432085128951	0	17985	2022-02-05 14:39:53.421	5	5	9511106	3
20220205-623135702090582178	0	27680	2022-02-05 03:12:34.901	1	1	6659597	3
20220205--7544442807920004570	0	36991	2022-02-05 06:09:09.178	5	5	1153675	2
20220205-2583462948297700943	0	32631	2022-02-05 22:36:12.456	4	4	6718879	3
20220205-9092216550531498554	0	3818	2022-02-05 14:12:42.266	5	5	6942671	2
20220205-5764964839961040459	1	12719	2022-02-05 20:45:04.344	31	3	2094680	4
20220205-739848820523400858	1	2268	2022-02-05 03:35:41.462	2	2	1792929	2
20220205--9195419357869017338	0	17670	2022-02-05 10:17:01.640	5	5	2147199	3
20220205-2275226870353829537	0	36160	2022-02-05 06:20:26.377	2	2	8825723	3
20220205--6491454420117355711	0	18775	2022-02-05 03:33:42.656	36	3	9636328	1
20220205-6628578111859646627	1	3299	2022-02-05 00:33:16.472	2	2	1062449	3
20220205--762738251579488302	-1	21873	2022-02-05 03:02:42.608	1	1	8979205	4
20220205--5314779765896490420	-1	36426	2022-02-05 01:43:43.891	4	4	2655939	2
20220205--7247476611429223117	1	18220	2022-02-05 10:39:47.968	1	1	7038718	2
20220205-2037774035544973410	1	39874	2022-02-05 15:44:34.251	2	2	5735506	4
20220205--361818803126652200	1	20243	2022-02-05 20:40:16.862	48	3	9815027	3
20220205-6357256124479386128	0	16354	2022-02-05 22:09:35.355	5	5	2747987	1
20220205-6831113756338106424	-1	18569	2022-02-05 23:35:25.602	4	4	4382634	1
20220205--5732858041655511576	0	38989	2022-02-05 09:33:42.669	2	2	9364699	4
20220205--4543015590776702621	0	1376	2022-02-05 12:19:53.768	1	1	9891678	1
20220205-5368019197243683199	0	6910	2022-02-05 23:17:56.978	1	1	8021364	1
20220205--116572099906512590	1	26113	2022-02-05 08:16:27.695	1	1	5459236	2
20220205-7373682428626886602	-1	6755	2022-02-05 03:37:21.681	2	2	5471685	2
20220205-7570122958564183957	-1	7320	2022-02-05 06:50:48.568	4	4	8446873	3
20220205-2799281392348506330	1	38076	2022-02-05 15:06:53.409	5	5	1988086	1
20220205-7936831032306252477	0	28053	2022-02-05 23:40:19.072	4	4	5218345	1
20220205-2654272510144654963	0	27251	2022-02-05 17:25:36.453	5	5	7592817	1
20220205-5762078375510570367	0	28823	2022-02-05 09:59:49.029	1	1	6099553	2
20220205-7029694134148555033	0	32579	2022-02-05 22:05:01.688	5	5	8078631	3
20220205-7793265694445747390	0	6655	2022-02-05 04:02:02.853	5	5	189713	1
20220205-745430540597833997	-1	33173	2022-02-05 10:26:32.171	5	5	9155124	1
20220205--7746559977103460765	-1	9369	2022-02-05 07:21:45.576	5	5	7682354	1
20220205-1621847965754268027	0	23067	2022-02-05 05:34:58.011	2	2	6701085	3
20220205-1116360859238508246	1	6249	2022-02-05 02:33:11.041	49	3	2175427	4
20220205--1414850939456630235	0	10754	2022-02-05 14:00:11.535	79	3	849527	2
20220205-3718844908832951852	-1	13099	2022-02-05 04:15:10.654	1	1	9860337	4
20220205-3342015847603559958	-1	33852	2022-02-05 04:33:41.373	102	3	2122032	1
20220205--7865932881486241330	-1	18650	2022-02-05 02:39:28.565	46	3	4831255	2
20220205-8231676874968555609	0	37727	2022-02-05 08:28:42.280	1	1	8522113	2
20220205--4974703773413774040	1	5946	2022-02-05 19:15:55.661	2	2	860629	2
20220205--7089294169132526129	-1	32570	2022-02-05 02:05:28.531	4	4	4742074	1
20220205--3912272200864086963	0	14096	2022-02-05 00:12:06.840	2	2	806076	2
20220205-6025439725784394913	0	39755	2022-02-05 18:03:41.796	5	5	5259551	4
20220205-8905004781979097529	-1	19215	2022-02-05 18:57:05.782	5	5	365854	4
20220205-666906668785546254	0	18153	2022-02-05 00:29:18.525	4	4	3093085	4
20220205--3837983745965537516	1	34505	2022-02-05 13:15:14.343	5	5	466614	3
20220205--6206799651965202452	1	12805	2022-02-05 02:00:04.312	1	1	2963378	2
20220205--7928711951471366581	-1	9948	2022-02-05 22:46:54.328	2	2	6455258	1
20220205-2922565191305148230	1	32983	2022-02-05 16:34:43.528	5	5	3679973	3
20220205--1029915838348826363	1	32236	2022-02-05 12:45:48.879	36	3	8659376	4
20220205--8189376975534464220	1	8479	2022-02-05 18:52:43.553	1	1	6964617	3
20220205--6168155496513114702	0	19108	2022-02-05 12:45:52.667	2	2	6159468	2
20220205-5245413652631152711	0	32369	2022-02-05 13:45:32.758	5	5	3623046	2
20220205-7120274858867586575	0	11808	2022-02-05 16:50:04.604	57	3	2257632	4
20220205--6607836068166146917	1	22044	2022-02-05 15:36:33.008	2	2	8742448	3
20220205--515564053171496059	0	13888	2022-02-05 04:23:49.699	108	3	9092119	4
20220205-7400368505806995794	1	16367	2022-02-05 15:06:44.865	4	4	7079027	2
20220205--1480171115206847037	0	13274	2022-02-05 11:35:05.956	4	4	9125679	1
20220205--2312394119325867736	1	37431	2022-02-05 21:37:26.102	1	1	1476993	1
20220205-7048878848404188061	0	37812	2022-02-05 04:20:52.541	60	3	4916357	4
20220205-3610183520685914403	1	14398	2022-02-05 05:31:14.248	4	4	3250152	2
20220205--1928510653634735609	-1	10431	2022-02-05 07:10:42.822	2	2	3011769	2
20220205--3889821240896645220	0	9852	2022-02-05 15:08:40.969	72	3	6654215	1
20220205-1130194331721475974	1	1191	2022-02-05 22:14:27.938	5	5	225174	3
20220205--2910675373177173990	1	32428	2022-02-05 00:49:15.288	5	5	6468891	3
20220205--6117537513473905112	0	26417	2022-02-05 04:34:03.880	5	5	2627459	2
20220205--7203671748483507482	-1	23933	2022-02-05 20:49:40.479	89	3	9106847	1
20220205-2749581485283960667	-1	2690	2022-02-05 04:19:52.685	2	2	8450033	4
20220205--3893834129760704401	0	1492	2022-02-05 07:53:18.643	2	2	1577974	3
20220205--7895157342024402183	0	14473	2022-02-05 15:13:10.408	5	5	3605495	1
20220205-762046195117263357	-1	16044	2022-02-05 03:02:22.496	5	5	6905520	1
20220205-8936381141074765284	-1	32499	2022-02-05 01:56:49.806	1	1	1753654	1
20220205-1028586370967920860	0	27055	2022-02-05 16:46:31.916	5	5	9430089	3
20220205--6118912067784183596	1	2678	2022-02-05 14:38:08.099	4	4	207395	1
20220205--1887061326907919966	1	8586	2022-02-05 10:37:49.211	4	4	2656027	3
20220205--3528555707191432904	1	33494	2022-02-05 23:07:33.770	1	1	5803904	1
20220205--5762246561421977	-1	13132	2022-02-05 22:47:55.320	5	5	1509478	4
20220205--7512462018854912477	1	20124	2022-02-05 16:09:32.659	49	3	3610021	2
20220205--5591572559994274639	-1	34372	2022-02-05 12:10:48.257	99	3	7452608	1
20220205-1471189362604093710	-1	39762	2022-02-05 06:59:47.987	2	2	6952901	2
20220205-9029209419361342559	0	21160	2022-02-05 15:20:53.696	5	5	671916	2
20220205--5999732694357862786	1	32906	2022-02-05 15:00:12.656	4	4	2580024	2
20220205--5213537541409965381	0	1228	2022-02-05 22:09:33.365	4	4	9139071	4
20220205--8178938324068562163	1	35698	2022-02-05 03:28:00.697	1	1	8334156	4
20220205-7986414055380730757	1	37431	2022-02-05 17:29:29.208	1	1	5038976	1
20220205-2247116201260763304	-1	31690	2022-02-05 10:32:52.338	1	1	5430658	2
20220205--2956523510588570230	1	928	2022-02-05 17:34:17.208	5	5	362555	1
20220205-5594682717272020210	1	11238	2022-02-05 03:22:11.238	2	2	3026497	1
20220205--5913902602153050449	-1	1536	2022-02-05 09:18:38.989	1	1	1836945	2
20220205-6745549505611790185	0	37139	2022-02-05 21:50:21.239	47	3	9621408	1
20220205--2266716058745643467	-1	33770	2022-02-05 08:33:20.899	5	5	269848	3
20220205--6244133673960772273	1	33500	2022-02-05 08:40:07.020	1	1	8956482	3
20220205-2073158010411854760	1	23503	2022-02-05 00:27:14.064	1	1	5412872	2
20220205--8843375122754361379	1	22603	2022-02-05 02:12:10.139	1	1	7154907	1
20220205-3201992598913728508	0	543	2022-02-05 11:55:50.246	5	5	8573125	3
20220205--878287058708930605	1	29048	2022-02-05 12:42:45.144	2	2	9702062	1
20220205-5560890791612965022	-1	20581	2022-02-05 04:31:09.027	5	5	6346431	3
20220205--7527677495891003859	1	22292	2022-02-05 01:32:40.598	4	4	1395776	3
20220205--6016217077602125522	-1	22996	2022-02-05 02:48:55.065	5	5	5508791	2
20220205-7990042694374884482	-1	7475	2022-02-05 20:02:05.750	31	3	9202808	4
20220205-3490943257697230403	0	19918	2022-02-05 15:49:17.904	2	2	6494290	3
20220205-4449215516444527024	-1	34349	2022-02-05 18:52:37.625	1	1	2956961	1
20220205-8208290481842792227	-1	24164	2022-02-05 01:26:53.626	50	3	7964497	1
20220205--1631391358798626357	-1	9557	2022-02-05 10:06:42.551	2	2	5777525	3
20220205--2701412370707747259	0	36102	2022-02-05 02:58:45.516	2	2	9499195	4
20220205-293475775535085126	-1	15089	2022-02-05 20:23:04.359	1	1	847342	4
20220205-8667932904875624482	-1	33146	2022-02-05 03:23:12.642	1	1	1631687	4
20220205--4843538216668694687	-1	23010	2022-02-05 18:15:13.211	2	2	1700623	3
20220205--8131609875167626470	1	432	2022-02-05 09:02:17.053	1	1	5657153	4
20220205--2328836941159598543	-1	35669	2022-02-05 19:47:58.791	2	2	7743438	4
20220205--2965665033902623193	0	19683	2022-02-05 14:58:45.196	4	4	6987285	2
20220205-9168340255717368588	0	24802	2022-02-05 15:54:42.647	2	2	8332509	1
20220205-4900411224754750425	0	21448	2022-02-05 02:04:55.170	5	5	5213963	4
20220205--1982529007198475176	1	22687	2022-02-05 06:31:45.082	1	1	9486395	1
20220205--2397199071038801220	0	14442	2022-02-05 06:35:17.202	4	4	7459216	2
20220205--5896704412873931061	1	8185	2022-02-05 14:34:47.412	88	3	9173414	2
20220205--8942688420580069581	0	21491	2022-02-05 12:44:24.090	1	1	4915427	4
20220205--4945728222582309276	-1	26141	2022-02-05 05:39:00.486	2	2	805200	2
20220205--353525704778097928	0	22212	2022-02-05 10:44:36.033	5	5	583896	3
20220205--8020772908415424974	1	6512	2022-02-05 03:01:46.826	4	4	2595910	1
20220205--3145770136260376739	0	27884	2022-02-05 12:32:11.714	2	2	6967397	3
20220205--7047260937347998387	-1	13437	2022-02-05 13:22:55.930	4	4	1975927	3
20220205-2046394723373976990	0	21352	2022-02-05 18:27:59.788	2	2	6813264	3
20220205-3172299762455645462	1	4332	2022-02-05 00:26:51.868	2	2	2980098	4
20220205--8339911978811541033	-1	19505	2022-02-05 04:30:44.630	5	5	6043215	3
20220205--142121773008517117	0	2602	2022-02-05 06:39:18.521	5	5	2375086	3
20220205--3197617913330218346	1	30864	2022-02-05 04:45:23.797	4	4	8370088	1
20220205--7220986200425204119	0	27849	2022-02-05 08:00:27.299	5	5	9973444	4
20220205--3092852777294464198	1	16758	2022-02-05 04:13:38.198	5	5	4129509	3
20220205-1687918406602246003	0	34527	2022-02-05 21:31:09.447	5	5	1156416	1
20220205--9143184050941481949	0	4430	2022-02-05 12:03:18.106	2	2	3933340	1
20220205-7251519284885423960	1	21203	2022-02-05 21:56:09.636	2	2	4367566	4
20220205-5143067286572857610	1	14180	2022-02-05 04:28:45.335	1	1	638704	1
20220205--3341166656543830197	0	86	2022-02-05 14:08:12.665	60	3	1712517	1
20220205--4784867433041545275	1	14932	2022-02-05 01:56:42.602	65	3	6396513	3
20220205-200270142421079279	1	11202	2022-02-05 17:20:53.046	2	2	7584437	2
20220205--1431177191569959874	0	33509	2022-02-05 19:45:33.076	2	2	4332909	1
20220205--3006463766464481863	-1	20038	2022-02-05 22:46:26.787	2	2	9549624	1
20220205-1680255837429573578	1	24554	2022-02-05 12:36:13.739	2	2	9183416	1
20220205--6783374538508064327	0	14904	2022-02-05 05:57:29.884	2	2	6145648	3
20220205-2134737948999437491	0	37317	2022-02-05 05:37:51.084	1	1	1981832	3
20220205--2690975879886408131	1	3296	2022-02-05 00:38:42.225	1	1	655533	1
20220205--7841068448156211853	1	31187	2022-02-05 13:18:16.195	1	1	1434092	3
20220205-2384629201943518524	0	6032	2022-02-05 20:42:08.417	104	3	8947232	3
20220205--3899828139832736059	-1	4670	2022-02-05 12:07:41.678	39	3	9657070	2
20220205--1051426477813960682	0	34456	2022-02-05 15:32:15.729	1	1	7157643	3
20220205--6055036722791636162	-1	1706	2022-02-05 01:36:40.929	2	2	8766203	1
20220205--1020424467178520703	-1	37595	2022-02-05 03:34:08.328	18	3	809648	4
20220205--3824379848490039991	0	30666	2022-02-05 15:41:35.144	2	2	4954260	4
20220205-5565063859817417550	0	13220	2022-02-05 07:33:00.641	37	3	9488485	1
20220205--1279439560731749261	1	5946	2022-02-05 22:53:41.894	5	5	5288107	2
20220205--413849427430693778	0	21005	2022-02-05 14:45:39.415	5	5	6782640	4
20220205-717814619383125223	1	8161	2022-02-05 12:15:50.994	19	3	2185994	4
20220205-8479128405103490872	0	23979	2022-02-05 11:47:13.394	4	4	2018173	2
20220205-380320170272227391	-1	13546	2022-02-05 05:53:42.272	5	5	6056310	4
20220205-6468978101007514372	-1	27974	2022-02-05 01:20:50.815	4	4	6178248	2
20220205-6998939995265251053	0	18367	2022-02-05 11:28:06.090	4	4	1770159	3
