transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220130--353202243986678205	1	9734	2022-01-30 04:38:23.344	2	2	8860146	3
20220130-7569486037016053471	1	35885	2022-01-30 18:36:11.246	5	5	251721	4
20220130--2206124513561831820	1	28969	2022-01-30 05:58:33.008	5	5	393999	2
20220130--5144016789664327538	1	23811	2022-01-30 20:01:49.863	4	4	8559628	1
20220130-2524559106083720800	0	15778	2022-01-30 01:38:23.787	56	3	6520070	1
20220130--1594945287745506937	1	35980	2022-01-30 14:21:10.320	2	2	7243327	1
20220130-7870618433276292612	0	24152	2022-01-30 09:27:38.990	1	1	8395595	3
20220130-6602696931974965953	0	38088	2022-01-30 23:09:34.830	2	2	3790851	3
20220130--3463896435839520138	0	37102	2022-01-30 12:25:54.310	24	3	2776313	2
20220130--1457645576806990351	-1	21972	2022-01-30 21:03:38.992	4	4	3096591	2
20220130--5730623278314242858	1	1503	2022-01-30 10:06:56.288	4	4	5602448	4
20220130-4942660716634231853	-1	27337	2022-01-30 09:27:14.661	4	4	7801104	3
20220130-8167173634679577015	1	28939	2022-01-30 00:08:30.307	2	2	3196414	4
20220130--5811822045389526974	1	4967	2022-01-30 04:51:48.586	2	2	414720	2
20220130--1225686475312581422	0	14999	2022-01-30 06:29:15.885	2	2	2945469	4
20220130--6432190185058201636	-1	25163	2022-01-30 16:55:55.640	1	1	5593893	1
20220130-6386052600864564394	1	37269	2022-01-30 16:36:42.257	4	4	729762	1
20220130--8254396882910080302	1	33206	2022-01-30 22:34:18.403	2	2	9769394	2
20220130-777891912415956257	-1	1714	2022-01-30 10:00:38.500	74	3	7994411	2
20220130--1577359422206570790	0	12424	2022-01-30 12:24:59.630	1	1	2612947	3
20220130-6167510569945888284	-1	138	2022-01-30 03:35:01.381	96	3	9252482	1
20220130--545365173730504073	0	35864	2022-01-30 02:22:42.583	2	2	1600749	2
20220130--467290300034873813	1	13745	2022-01-30 04:42:02.895	4	4	2223811	1
20220130-3804095815945816973	0	27736	2022-01-30 02:50:21.431	2	2	4521897	2
20220130-3808815021736736357	0	18908	2022-01-30 17:25:30.005	4	4	3678476	1
20220130--7242859256034880133	0	21437	2022-01-30 16:36:02.253	1	1	3571124	4
20220130-4784686577450911703	1	27162	2022-01-30 03:56:47.030	4	4	5909603	1
20220130-8963490820573716614	-1	8383	2022-01-30 05:19:50.257	1	1	1788655	1
20220130--8350026444302331667	-1	34249	2022-01-30 13:58:20.065	5	5	6584075	3
20220130-1663915325577907334	-1	7373	2022-01-30 12:04:59.652	2	2	7575238	1
20220130--6721180829998350592	0	945	2022-01-30 06:55:25.650	4	4	4978492	3
20220130--5125788833331199022	-1	27903	2022-01-30 15:05:33.430	1	1	6188942	4
20220130--3948121541899976376	0	14272	2022-01-30 11:24:01.629	4	4	5231486	2
20220130-4008626261713914241	-1	26596	2022-01-30 18:01:38.631	17	3	6388666	1
20220130-4480447326394892838	-1	8916	2022-01-30 07:39:03.066	2	2	2853375	3
20220130--8533969618886118869	1	10281	2022-01-30 20:48:22.695	2	2	5427564	3
20220130-7372002713585189490	1	22075	2022-01-30 20:30:28.367	1	1	3693185	2
20220130--6705954058055830081	1	36661	2022-01-30 08:22:49.426	1	1	8259455	1
20220130--3142691120592570359	1	748	2022-01-30 06:14:36.495	1	1	9114450	3
20220130-6663936564048473010	-1	13500	2022-01-30 10:49:52.896	1	1	5466447	2
20220130--5264664559261540200	0	37429	2022-01-30 15:38:16.199	2	2	4832519	2
20220130--4860541402387837316	0	22218	2022-01-30 18:42:00.443	4	4	2273946	2
20220130-3054360667909911317	1	37845	2022-01-30 08:35:28.059	5	5	97282	3
20220130-3682199780824437238	-1	5059	2022-01-30 01:50:26.722	73	3	7919305	1
20220130--1103646834364258318	0	2693	2022-01-30 16:35:06.478	1	1	5705796	3
20220130-3827998196974215837	1	2071	2022-01-30 14:02:36.696	2	2	8508991	4
20220130-3494973830391631527	-1	31177	2022-01-30 15:26:04.501	1	1	2637780	1
20220130-1628521313740727452	-1	4081	2022-01-30 10:49:12.398	5	5	8424063	1
20220130-2299430671139913550	-1	14325	2022-01-30 19:23:40.376	2	2	7385694	3
20220130--8086011653601828717	-1	22678	2022-01-30 01:40:07.416	2	2	8588751	2
20220130-3200411569151844057	0	30819	2022-01-30 19:32:20.850	2	2	1641637	2
20220130--1321585027753850302	-1	26709	2022-01-30 20:12:23.492	4	4	2099616	2
20220130-1988536363555712465	-1	22977	2022-01-30 15:02:29.597	2	2	5586220	3
20220130-4999331594683766386	0	3175	2022-01-30 20:22:23.324	4	4	4310905	3
20220130-162025197549814284	-1	24828	2022-01-30 03:06:17.467	4	4	295887	4
20220130-6212531117234488858	-1	4332	2022-01-30 05:00:36.973	4	4	8821755	1
20220130-8047087295946703629	0	9896	2022-01-30 07:36:18.227	1	1	1289879	3
20220130-3332567542065077395	-1	32123	2022-01-30 10:30:14.478	90	3	923943	1
20220130-5376895122372547213	0	34482	2022-01-30 20:36:51.088	4	4	9112338	4
20220130-5631433873058117772	-1	30288	2022-01-30 09:21:59.417	2	2	4092224	1
20220130--1393869801556739175	-1	25982	2022-01-30 00:55:14.995	5	5	6651743	4
20220130-3745817645015987002	-1	13769	2022-01-30 04:01:52.095	54	3	2223703	4
20220130--227731484173434128	1	3595	2022-01-30 17:43:23.517	5	5	2028164	3
20220130-4017812968142156026	-1	3740	2022-01-30 23:35:54.443	5	5	713630	4
20220130-3573924936530426211	-1	25166	2022-01-30 07:51:47.328	1	1	8369468	1
20220130--2936663942911420930	-1	31020	2022-01-30 09:00:25.757	19	3	6199141	2
20220130--4959471910177170862	0	20517	2022-01-30 20:47:52.744	88	3	40059	3
20220130--5605181563250498682	1	15637	2022-01-30 20:02:36.115	107	3	5122667	1
20220130--6899318157160194577	1	8052	2022-01-30 16:08:20.121	5	5	5962240	2
20220130--6150245151226408196	0	10220	2022-01-30 19:15:10.853	1	1	550074	4
20220130-3428516376356293072	-1	22450	2022-01-30 02:50:25.830	1	1	2452801	4
20220130--4156120731499577270	0	18717	2022-01-30 09:40:53.198	1	1	9973667	2
20220130--7634152952535167421	1	35906	2022-01-30 08:20:32.151	102	3	1410942	3
20220130--5635586237173358752	1	23036	2022-01-30 10:31:13.229	2	2	8716887	2
20220130--3519309906089777789	0	9603	2022-01-30 09:30:31.067	1	1	7347353	2
20220130-7958471211155531952	1	10790	2022-01-30 23:16:19.367	5	5	7950277	1
20220130--7513936488561493929	-1	4755	2022-01-30 07:44:00.386	5	5	8452013	3
20220130-2527237859054289851	0	38517	2022-01-30 16:05:51.445	5	5	5526966	3
20220130-3555729642671396687	1	13628	2022-01-30 04:18:58.764	2	2	1494345	4
20220130--667871170441995298	-1	4750	2022-01-30 19:15:42.402	5	5	9618972	2
20220130-4815507493439126285	-1	8412	2022-01-30 04:51:29.005	1	1	2163172	2
20220130--1936822554692419326	0	37566	2022-01-30 13:23:15.312	5	5	3246776	1
20220130-4439126107403751353	0	25092	2022-01-30 09:22:12.973	4	4	9327578	1
20220130--1864804989688769689	0	30094	2022-01-30 11:20:56.708	13	3	4903825	4
20220130--3547012087274113180	0	6652	2022-01-30 00:35:42.234	4	4	2992449	1
20220130--7308370400129488478	0	14931	2022-01-30 19:55:41.013	4	4	3845874	2
20220130--345394487062923779	-1	37669	2022-01-30 20:22:45.901	5	5	3958826	1
20220130--2418808226740335701	-1	11780	2022-01-30 20:34:41.756	91	3	9000574	3
20220130-8956960649259320020	1	29206	2022-01-30 23:52:03.353	32	3	122866	4
20220130--1688462306621973309	1	17974	2022-01-30 03:57:47.011	4	4	3560543	2
20220130--4071263764348347266	-1	39597	2022-01-30 04:20:08.473	90	3	8046692	1
20220130-3606809332765819241	1	22862	2022-01-30 04:52:54.152	5	5	6790406	3
20220130--5857441909814424000	1	27030	2022-01-30 15:57:06.981	5	5	6028470	1
20220130--2252938201229302841	1	28112	2022-01-30 01:02:11.936	2	2	8569929	3
20220130--6609611698460180848	1	15485	2022-01-30 12:39:38.997	23	3	7035162	4
20220130--3294330485931378956	-1	4914	2022-01-30 01:39:57.570	1	1	2489962	4
20220130--7064774625951757186	0	36471	2022-01-30 15:36:25.689	86	3	4368171	1
20220130--3112748403394335147	-1	14483	2022-01-30 02:13:18.230	4	4	6521393	3
20220130-7117986182956814927	0	7866	2022-01-30 16:07:03.913	22	3	8152594	2
20220130--8118404094912621317	0	33044	2022-01-30 13:26:18.172	4	4	6678770	1
20220130--3617230170869249456	0	6139	2022-01-30 05:43:33.883	5	5	9533440	1
20220130-41833156314766453	1	7561	2022-01-30 04:30:04.786	2	2	9505532	1
20220130--8351135205020227604	0	33816	2022-01-30 11:30:19.579	5	5	587986	3
20220130-5048102349131253442	0	20398	2022-01-30 02:47:22.768	4	4	7410715	3
20220130-732806112261915038	1	35027	2022-01-30 20:28:37.063	2	2	3907634	1
20220130-7896652292139910905	-1	23452	2022-01-30 22:06:21.425	4	4	7640848	2
20220130--2361448828882128710	0	9941	2022-01-30 16:19:43.333	5	5	481705	3
20220130-5441781012243088066	-1	1027	2022-01-30 02:57:08.588	4	4	5211232	3
20220130--142671623727190803	0	7435	2022-01-30 21:50:34.625	44	3	9698644	4
20220130-5631378196002740896	-1	21802	2022-01-30 18:53:27.886	5	5	3048045	2
20220130--7390126270135633019	0	3168	2022-01-30 22:39:20.138	1	1	5721930	1
20220130-6312705270282967828	0	19423	2022-01-30 22:36:02.106	2	2	1571800	3
20220130--970549116536004582	0	2045	2022-01-30 07:36:56.844	2	2	6641397	4
20220130--3009158453201356382	1	30878	2022-01-30 19:44:47.090	70	3	5905435	4
20220130--8275277515221339386	-1	13979	2022-01-30 07:43:49.156	4	4	3939002	3
20220130-8525288385965424434	0	16232	2022-01-30 09:11:03.279	4	4	5571149	2
20220130-4785881949209874046	0	25390	2022-01-30 23:44:38.849	1	1	3163797	1
20220130--6977540321572064982	0	10048	2022-01-30 00:55:51.369	30	3	4558236	3
20220130--5228303539860924071	-1	27406	2022-01-30 21:59:47.285	5	5	9895887	4
20220130--7971539132068057802	1	39157	2022-01-30 04:42:45.810	100	3	2396632	2
20220130--446866914341033689	0	15463	2022-01-30 04:15:14.650	2	2	4996527	3
20220130-6016696050699560884	-1	10891	2022-01-30 22:37:05.784	4	4	8789245	4
20220130-1291218247341199461	-1	42	2022-01-30 01:11:08.442	2	2	4977937	3
20220130--2643472684985889174	-1	11522	2022-01-30 21:29:40.560	4	4	4976470	4
20220130-8146228512242419755	-1	23585	2022-01-30 09:34:43.608	26	3	5978286	3
20220130--5832669267210977660	1	7047	2022-01-30 16:47:59.003	1	1	3355120	1
20220130--6994425221499013484	1	29532	2022-01-30 12:46:05.102	1	1	7556385	4
20220130--9132954242682866012	1	36757	2022-01-30 07:57:16.503	5	5	6146336	2
20220130--1911961560664875957	-1	11780	2022-01-30 09:50:34.854	4	4	1013876	3
20220130-5645419284397284157	0	19372	2022-01-30 15:08:46.842	2	2	3843563	2
20220130-2148634916349454631	1	30496	2022-01-30 06:40:37.035	1	1	8258249	3
20220130-7161024255661847149	1	35162	2022-01-30 11:21:27.900	4	4	2632301	2
20220130--8693189433159912549	1	31204	2022-01-30 20:00:49.454	5	5	2949102	2
20220130-4560088312587324014	1	32063	2022-01-30 15:29:06.552	4	4	7489504	1
20220130-7307172458692559697	-1	17015	2022-01-30 14:37:02.619	5	5	7144733	4
20220130--263940437301333308	-1	21924	2022-01-30 22:32:00.905	4	4	8319872	2
20220130--1935862207634069066	-1	36727	2022-01-30 06:15:41.871	2	2	8682311	3
20220130-3131295540690271644	1	5839	2022-01-30 06:53:36.812	4	4	9334784	4
20220130--1881522017447510572	-1	536	2022-01-30 08:26:20.124	103	3	9750611	3
20220130-7141066825281919672	0	8063	2022-01-30 22:20:12.233	4	4	6326686	2
20220130-3927680864169922416	0	582	2022-01-30 09:41:45.809	2	2	4084302	1
20220130-898214623653764613	0	33126	2022-01-30 15:09:51.500	5	5	18575	3
20220130--2289082265124452607	-1	10656	2022-01-30 01:15:43.608	5	5	449866	2
20220130--796223949879597393	-1	19734	2022-01-30 19:44:51.640	4	4	6274370	1
20220130-8180910023928208182	0	11871	2022-01-30 18:37:53.991	2	2	7442387	3
20220130--7370293877537108000	0	23390	2022-01-30 21:02:42.642	4	4	1178748	1
20220130-6510607792731097547	1	2725	2022-01-30 16:06:58.774	2	2	8284458	3
20220130--5482451639710342271	-1	19419	2022-01-30 08:13:30.807	4	4	4661453	3
20220130-6386663280462184341	-1	32733	2022-01-30 03:46:49.182	4	4	9393875	4
20220130--1924658312228487778	0	16265	2022-01-30 10:10:33.130	4	4	4041823	2
20220130--3136929971439498564	1	13036	2022-01-30 03:05:33.455	22	3	9415199	4
20220130--7951983103879156111	1	3658	2022-01-30 05:30:27.617	4	4	4301960	4
20220130--5837141750111262480	-1	15426	2022-01-30 17:13:41.721	14	3	4530914	3
20220130-5464573292172735979	0	21160	2022-01-30 12:04:32.530	21	3	6134741	2
20220130-6622573148145236603	1	38724	2022-01-30 14:49:30.412	1	1	6222517	3
20220130--4502815641670872692	-1	34722	2022-01-30 11:54:17.709	5	5	8830974	4
20220130-1620120836725442610	1	18039	2022-01-30 18:19:02.792	4	4	6636306	3
20220130--307931389925852535	-1	1708	2022-01-30 04:35:58.019	5	5	7707285	2
20220130-3442638079916998735	0	39530	2022-01-30 08:10:56.324	100	3	9153200	2
20220130-7855931853172302720	1	18553	2022-01-30 11:33:59.221	4	4	3483590	2
20220130--906251238140567641	-1	25537	2022-01-30 18:02:53.950	2	2	3471053	3
20220130-1910618454974636395	0	34017	2022-01-30 02:42:26.491	5	5	2192466	4
20220130-6918107420837266325	-1	24097	2022-01-30 22:35:19.359	5	5	8728991	1
20220130-6400868624411536925	0	26072	2022-01-30 18:32:55.522	38	3	6729532	3
20220130--2812694347354655042	-1	25452	2022-01-30 09:13:21.454	5	5	7603891	4
20220130--4491525168066532317	0	30916	2022-01-30 15:40:22.292	5	5	1352764	3
20220130--3532202937889293078	1	6076	2022-01-30 03:31:36.547	5	5	526353	1
20220130-7493731824368086567	1	1607	2022-01-30 12:53:12.766	1	1	3393485	4
20220130-3917437160558815561	-1	465	2022-01-30 19:38:28.184	2	2	5543818	3
20220130--8492380906829301795	-1	17578	2022-01-30 16:20:32.748	1	1	2258669	3
20220130--197241478065745081	1	6028	2022-01-30 18:55:29.963	2	2	7276399	1
20220130--6503043735780508504	0	29646	2022-01-30 21:09:41.646	2	2	5393129	4
20220130--1840952061942773410	1	24828	2022-01-30 12:24:44.937	25	3	9454337	1
20220130-1551863780421071166	1	9695	2022-01-30 08:31:30.704	5	5	5487878	1
20220130--7664597162126143412	-1	39537	2022-01-30 05:39:30.574	1	1	3496435	1
20220130-5249716956479771677	1	14024	2022-01-30 00:04:16.328	2	2	3212653	2
20220130--3915482698329177047	0	29063	2022-01-30 02:56:56.845	54	3	3325184	3
20220130--1908896047888293117	-1	32022	2022-01-30 12:57:37.716	1	1	2556849	1
20220130--2217383572048715677	-1	26629	2022-01-30 01:49:38.690	2	2	1571622	3
20220130-3193878051558234186	-1	22408	2022-01-30 10:18:06.801	2	2	1599770	3
20220130--1153749434254970884	0	30024	2022-01-30 16:47:39.090	1	1	1493776	4
20220130-2853707459605236022	-1	28567	2022-01-30 12:30:15.483	48	3	5960001	4
20220130-5191570079244459031	1	28700	2022-01-30 09:10:21.607	1	1	4587996	1
20220130-8618911843472448402	0	17607	2022-01-30 23:01:27.596	5	5	4535352	4
20220130--2535100806043251230	0	14893	2022-01-30 00:11:32.865	4	4	3511689	2
20220130--9080553615130579971	1	18793	2022-01-30 05:33:56.610	5	5	5284655	4
20220130--1446328991188039500	0	33062	2022-01-30 12:37:35.466	1	1	54569	1
20220130--8886320842937260420	0	33142	2022-01-30 13:58:28.279	1	1	1122507	2
20220130--1549783075931054627	0	9348	2022-01-30 06:16:56.735	1	1	5584608	1
20220130--8142081792719645707	1	37333	2022-01-30 17:49:15.201	4	4	2471889	1
20220130--3134649810916185349	-1	8363	2022-01-30 00:25:59.110	5	5	2611776	2
20220130--6720554359419585041	-1	2701	2022-01-30 03:03:07.542	2	2	1619519	3
20220130-9082648476874037926	0	36931	2022-01-30 03:56:38.381	1	1	8683045	3
20220130--4169045216756887530	-1	15850	2022-01-30 07:33:12.040	4	4	2107950	1
20220130--3532326831029166011	1	23944	2022-01-30 23:55:52.133	2	2	1715217	3
20220130--3498904475530540842	1	6164	2022-01-30 17:37:16.643	57	3	9394700	4
20220130--986376018091889274	-1	21680	2022-01-30 19:42:25.394	78	3	9330234	1
20220130--5129320084120116274	0	6329	2022-01-30 20:15:50.905	2	2	1028900	3
20220130-5892680411379541137	-1	10855	2022-01-30 16:03:16.927	4	4	5314980	4
20220130--5376000043644066324	1	19176	2022-01-30 04:24:24.771	2	2	1814950	1
20220130--6167792928789360775	-1	25380	2022-01-30 18:42:17.017	4	4	1038255	1
20220130--4739110390996776487	-1	262	2022-01-30 07:44:50.512	1	1	9792753	2
20220130--791634776511831406	1	31039	2022-01-30 07:40:22.742	2	2	2610386	4
20220130--5138757964112734664	-1	37663	2022-01-30 10:39:32.808	100	3	1792082	4
20220130--3437305543640766546	1	11587	2022-01-30 06:50:52.117	4	4	8536776	2
20220130-4996720933140194140	1	7401	2022-01-30 22:28:34.450	2	2	6474523	4
20220130-9030181496369492457	-1	26525	2022-01-30 16:45:51.396	4	4	37706	3
20220130-2014184244046410706	-1	35481	2022-01-30 10:30:07.151	2	2	7806523	3
20220130-4134646062702028594	-1	31335	2022-01-30 15:32:54.940	5	5	924123	1
20220130--1105023297083874042	-1	24039	2022-01-30 10:45:54.277	4	4	3464696	3
20220130-7461926604078758910	-1	25566	2022-01-30 18:03:51.463	1	1	401560	4
20220130-645137444633445282	0	39205	2022-01-30 18:04:32.466	2	2	1395145	2
20220130-1488693744251722146	-1	27095	2022-01-30 04:15:09.737	1	1	9979612	1
20220130--5866284004553042638	-1	33158	2022-01-30 22:53:07.546	1	1	9493635	3
20220130--8824367614224237506	1	18029	2022-01-30 06:06:42.588	2	2	769668	4
20220130--5952377659237769684	1	686	2022-01-30 06:50:58.159	1	1	2605832	4
20220130-3662873677673883655	1	37241	2022-01-30 07:26:06.159	52	3	3555571	4
20220130--6219264230526302986	-1	24397	2022-01-30 23:59:28.853	1	1	6317201	2
20220130--4875545853501803471	0	31276	2022-01-30 10:17:40.204	1	1	5993940	4
20220130-7590292607476845938	1	15109	2022-01-30 06:23:09.493	4	4	3378168	1
20220130-6488519583367148495	1	16957	2022-01-30 20:13:07.951	45	3	5221659	2
20220130-7054734789677917423	1	1908	2022-01-30 11:51:38.712	5	5	6293844	1
20220130--39781269617874626	0	39080	2022-01-30 23:57:47.850	4	4	4871039	2
20220130--825149886654147840	0	32539	2022-01-30 23:10:09.978	2	2	5569044	1
20220130-4076379437183530369	1	7500	2022-01-30 20:17:58.854	1	1	8646273	4
20220130-5900782957333401220	1	19729	2022-01-30 15:33:00.611	1	1	7590110	1
20220130-6089279297015332804	1	13709	2022-01-30 11:13:27.262	2	2	9246507	2
20220130-5203285780633877786	1	12143	2022-01-30 21:58:43.239	4	4	5348346	4
20220130--4984190526400287445	1	3518	2022-01-30 20:05:36.827	1	1	1764297	3
20220130--6898708529090384684	-1	29493	2022-01-30 04:27:26.559	4	4	3534441	3
20220130--8778315472003966829	-1	16805	2022-01-30 18:35:23.045	5	5	8891331	3
20220130-4462457456936839809	1	33250	2022-01-30 13:50:05.440	5	5	2229650	1
20220130-7214358954364556010	0	2674	2022-01-30 02:21:47.416	2	2	372573	4
20220130--251334945154197408	1	34770	2022-01-30 18:36:29.599	1	1	6747757	2
20220130-2677528422544339066	1	22953	2022-01-30 10:36:26.633	5	5	1557395	3
20220130-648751979507784770	-1	17168	2022-01-30 22:56:07.097	92	3	9710017	2
20220130-8832719074307960622	1	38362	2022-01-30 11:52:34.267	4	4	2708021	1
20220130-2090377654226830599	1	22279	2022-01-30 01:56:59.812	1	1	2872605	4
20220130--1125053883075548464	1	22886	2022-01-30 09:32:00.837	82	3	1421240	2
20220130--4031715357110570910	0	6512	2022-01-30 11:43:17.904	5	5	1877662	1
20220130-8102299786438464366	1	18500	2022-01-30 11:56:26.559	12	3	2917752	1
20220130-1610364577555495996	0	23237	2022-01-30 20:03:59.401	5	5	8958147	3
20220130-4855873505146981498	-1	29949	2022-01-30 08:42:55.836	70	3	4037382	4
20220130-833961850155445284	-1	22386	2022-01-30 15:19:58.056	61	3	6530386	4
20220130--2502921117830430932	1	760	2022-01-30 22:02:42.804	14	3	1951805	1
20220130--1436505358408584554	-1	5912	2022-01-30 03:01:51.848	1	1	5181359	1
20220130--6139475018143164243	0	22456	2022-01-30 18:41:20.866	4	4	2506276	2
20220130-2403309929676743932	-1	20350	2022-01-30 06:23:29.537	2	2	8102158	1
20220130-8012542883504475682	0	9685	2022-01-30 11:00:20.079	60	3	8447050	1
20220130--4837007199041147285	1	35481	2022-01-30 23:44:12.111	4	4	7225043	1
20220130--1443857146390793797	1	14338	2022-01-30 10:17:17.682	49	3	8324589	1
20220130--5547415675446873118	1	22934	2022-01-30 14:18:55.518	5	5	6124036	1
20220130--4441495897761490377	1	39845	2022-01-30 10:27:32.906	2	2	1714960	1
20220130--2981911436998592903	-1	20337	2022-01-30 22:02:13.120	1	1	5630322	4
20220130--6140703772217248079	1	13959	2022-01-30 05:45:30.089	36	3	4787425	1
20220130-5220353927660294201	-1	36273	2022-01-30 15:06:19.321	4	4	9032309	2
20220130--5884741102965312173	0	1879	2022-01-30 02:30:12.740	5	5	4092196	2
20220130-8537632841665263829	1	18857	2022-01-30 01:13:54.137	5	5	6623898	1
20220130-6163488015538250484	-1	23896	2022-01-30 18:43:56.812	4	4	4187605	2
20220130--7880521808040694837	0	34135	2022-01-30 20:51:28.025	1	1	5617724	1
20220130--8306109496863811222	0	1913	2022-01-30 19:14:42.284	5	5	1051709	3
20220130--8753622329863467932	1	38179	2022-01-30 04:22:19.481	4	4	6655410	3
20220130--8812406742296536037	0	24963	2022-01-30 02:24:56.020	102	3	7712301	2
20220130-3719653531333069621	-1	19389	2022-01-30 07:16:06.749	1	1	4584749	2
20220130-4616754744843210257	1	39390	2022-01-30 06:21:39.937	1	1	3632954	4
20220130-4332319939256163263	1	25596	2022-01-30 06:00:36.033	4	4	6793446	1
20220130-8076469945389881242	-1	5173	2022-01-30 03:35:57.109	1	1	1746672	3
20220130--7393035884812016670	0	33392	2022-01-30 21:46:17.967	1	1	7427099	4
20220130-5295357962114094675	1	4396	2022-01-30 11:55:28.181	2	2	8978717	4
20220130-5207158440593827472	0	38019	2022-01-30 15:09:35.904	108	3	42021	4
20220130-7125647622163544037	1	6801	2022-01-30 13:19:03.623	1	1	1797243	2
20220130-696201822861036199	0	34763	2022-01-30 23:01:44.469	1	1	5511932	3
20220130-4920883315825413860	0	37205	2022-01-30 16:08:35.443	4	4	1050137	4
20220130-261544854401194002	-1	36060	2022-01-30 22:25:58.055	2	2	1878145	2
20220130--7380978655954859282	-1	142	2022-01-30 23:26:01.291	4	4	351633	3
20220130--8671843723565669855	1	20704	2022-01-30 07:23:35.182	4	4	7679287	1
20220130-1556041919217820721	0	15377	2022-01-30 00:24:28.840	2	2	7781616	3
20220130-5991171202292422313	0	24796	2022-01-30 07:27:38.212	5	5	9879531	1
20220130-8324500628894475775	1	8298	2022-01-30 04:59:23.004	2	2	3302760	2
20220130--3690788468508631796	0	21975	2022-01-30 21:22:19.888	4	4	8301264	2
20220130-8448503914611490593	-1	29155	2022-01-30 05:44:13.484	5	5	592400	1
20220130--5158619356354334242	0	39254	2022-01-30 10:57:25.344	1	1	2609570	4
20220130-190961591597671829	-1	19896	2022-01-30 23:39:05.285	4	4	7419183	3
20220130-290623715265081652	1	22580	2022-01-30 05:51:43.955	1	1	7645532	2
