transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20211110--3213407462859594381	0	28550	2021-11-10 04:04:24.263	2	2	5447236	3
20211110-3483391085186571462	-1	14654	2021-11-10 08:11:37.855	81	3	2494745	3
20211110-2501996344493488277	0	16004	2021-11-10 20:26:17.382	4	4	9545635	4
20211110-3614521912438870448	0	35205	2021-11-10 17:49:00.604	5	5	8089445	4
20211110--3234109574020629058	0	38008	2021-11-10 04:48:06.704	4	4	4373373	3
20211110-3345929185100869054	-1	34486	2021-11-10 04:07:02.704	70	3	9591345	4
20211110--5921968946628242414	0	33060	2021-11-10 13:18:55.655	4	4	3383182	1
20211110-3117166537002732976	-1	10132	2021-11-10 13:38:54.548	2	2	1945134	4
20211110--2346403903631478596	-1	3138	2021-11-10 05:12:12.095	1	1	7342845	2
20211110--8032882628513488854	1	4831	2021-11-10 07:59:26.332	2	2	7289378	4
20211110--8772132757892886329	0	22839	2021-11-10 22:25:29.686	5	5	8709444	2
20211110--7766708444308225119	0	28799	2021-11-10 12:09:42.006	75	3	9581287	4
20211110-7228820903001812575	0	3904	2021-11-10 20:31:13.767	1	1	976523	2
20211110-8687710393037298064	-1	13238	2021-11-10 02:22:31.404	2	2	333916	4
20211110--5460248934832445107	-1	20014	2021-11-10 13:42:44.486	2	2	4053502	1
20211110-1519481361820134950	-1	5075	2021-11-10 00:43:40.307	34	3	9713097	4
20211110-6736092964379068172	1	19207	2021-11-10 01:07:29.507	1	1	934531	1
20211110--7387550251380731860	0	25758	2021-11-10 17:10:57.852	75	3	425303	2
20211110--4056447724050022236	0	14171	2021-11-10 20:36:44.119	4	4	3925991	4
20211110--4452252651982514230	-1	34950	2021-11-10 13:21:15.924	91	3	3754400	3
20211110-4171171088559254705	-1	15560	2021-11-10 06:21:14.171	2	2	5441851	4
20211110--4250002393804202332	-1	24900	2021-11-10 06:49:21.257	1	1	9247452	3
20211110-2039650788090171630	1	32733	2021-11-10 19:40:10.624	5	5	3539800	3
20211110-2629338001536398724	0	5971	2021-11-10 13:09:03.700	1	1	5196811	3
20211110--5388801970241355872	-1	33506	2021-11-10 18:43:52.631	4	4	9111931	3
20211110--7787206601029390832	-1	34148	2021-11-10 01:24:27.056	5	5	6167525	4
20211110-9126333323735661666	1	36845	2021-11-10 17:50:08.489	5	5	1987341	3
20211110--7244962422900368254	1	38713	2021-11-10 00:41:08.480	1	1	8150336	3
20211110-8096647700105744991	1	34236	2021-11-10 11:12:47.547	2	2	3115818	1
20211110-3418363631303605375	1	14416	2021-11-10 02:57:48.961	1	1	6134342	4
20211110--1359944687900680137	0	35946	2021-11-10 08:55:36.879	4	4	9735792	1
20211110-7653840757996311095	-1	9675	2021-11-10 00:06:25.070	2	2	8526789	2
20211110-3739262387428516983	1	6306	2021-11-10 10:32:26.781	2	2	8963248	2
20211110--8488547829875436991	0	134	2021-11-10 15:20:39.826	1	1	2004962	2
20211110--8190351802871191461	0	38599	2021-11-10 16:15:08.554	2	2	9362116	1
20211110--682736288058489014	-1	34445	2021-11-10 18:21:52.519	2	2	3089409	4
20211110-5303837266862072357	-1	18081	2021-11-10 12:04:21.920	2	2	826782	4
20211110--4028376137552705088	1	26706	2021-11-10 20:53:32.846	5	5	3843542	3
20211110--485342943912128116	1	985	2021-11-10 21:19:04.957	2	2	7485296	1
20211110-8678561062910974980	-1	30568	2021-11-10 00:53:46.694	4	4	4990885	3
20211110--6140371174346953302	0	23306	2021-11-10 01:23:13.906	2	2	2233037	1
20211110-2395886662289281500	1	10951	2021-11-10 09:47:51.402	4	4	8474938	1
20211110-5813023206837719795	0	31661	2021-11-10 07:21:22.362	5	5	9886706	1
20211110--8748014560784279925	-1	36836	2021-11-10 09:53:05.149	4	4	4039068	3
20211110-7128568046358189368	1	10279	2021-11-10 11:19:06.354	4	4	9319374	1
20211110-3937932661382980330	-1	28613	2021-11-10 13:14:47.293	4	4	9156851	3
20211110--4001086712534973073	1	1191	2021-11-10 18:46:34.490	1	1	3560406	2
20211110--5148463313226010635	-1	20338	2021-11-10 12:58:12.825	2	2	593422	2
20211110--5935731865922518075	0	7575	2021-11-10 13:40:30.299	2	2	8113945	4
20211110--8126304914492607834	-1	10798	2021-11-10 15:02:12.202	2	2	767858	1
20211110-3551780578330609339	0	23685	2021-11-10 14:22:14.193	17	3	2035139	4
20211110--5506118741196459429	0	28286	2021-11-10 10:21:22.873	1	1	1583517	4
20211110-6514337443138051467	1	21981	2021-11-10 13:29:26.421	96	3	8800304	4
20211110--506454317676616085	1	34985	2021-11-10 00:49:32.643	70	3	2462924	2
20211110--6878750104832349652	1	4809	2021-11-10 19:40:21.584	2	2	2326314	4
20211110--1247728205071213363	0	21522	2021-11-10 15:29:28.711	5	5	9226915	1
20211110-4402331297613440604	-1	13998	2021-11-10 01:31:31.006	1	1	6024759	1
20211110--6274584289965932324	-1	32133	2021-11-10 08:53:46.985	1	1	5777343	2
20211110-6398229747046380789	-1	10154	2021-11-10 03:50:34.623	5	5	3470243	2
20211110--212533755024872776	1	25646	2021-11-10 21:55:02.178	4	4	3442453	3
20211110--7184416260654595891	0	28870	2021-11-10 06:32:08.958	1	1	161375	4
20211110-5470880256482591585	-1	3659	2021-11-10 16:29:30.761	4	4	5509374	3
20211110-5771908645764209060	0	32118	2021-11-10 09:53:56.672	2	2	7547368	2
20211110-248879664290215368	1	29455	2021-11-10 01:27:09.602	73	3	1602158	4
20211110-522533535888931141	0	23098	2021-11-10 22:38:12.184	4	4	5966402	2
20211110--6472041169682793506	1	6135	2021-11-10 17:57:17.497	84	3	5489471	1
20211110--3786115494094776661	1	5492	2021-11-10 21:40:18.430	1	1	3529142	3
20211110-9035967422715311384	1	9413	2021-11-10 07:23:56.765	1	1	8907265	2
20211110--3480968734336411526	-1	6661	2021-11-10 03:37:07.043	5	5	1678245	1
20211110-1037943767920591101	-1	18403	2021-11-10 18:04:27.104	5	5	9732970	2
20211110--8793272645361813001	-1	39456	2021-11-10 21:45:43.623	4	4	5711270	3
20211110--2794792634699455501	1	2339	2021-11-10 00:22:37.669	5	5	1180483	4
20211110--5522845810344186720	-1	36895	2021-11-10 16:27:55.186	4	4	859388	1
20211110-3621444435702435635	0	12617	2021-11-10 09:53:07.084	4	4	5047495	3
20211110--8584981957686147490	0	35992	2021-11-10 15:33:10.614	5	5	1161882	4
20211110-8370240904344469382	-1	32929	2021-11-10 10:59:05.308	4	4	5657634	1
20211110-6240414653917881838	-1	5318	2021-11-10 19:50:05.663	4	4	9737295	1
20211110--4855442814318742260	0	36270	2021-11-10 04:10:15.921	84	3	68577	3
20211110-8710320772568572613	-1	38068	2021-11-10 21:16:25.142	4	4	6951670	4
20211110--3538347251671927564	0	12388	2021-11-10 09:38:29.437	5	5	3406353	2
20211110-3891468294557207694	1	17609	2021-11-10 03:26:25.447	80	3	2816540	2
20211110--689702613866055254	1	21098	2021-11-10 22:43:50.252	4	4	1179400	3
20211110-6614066622517906100	-1	1523	2021-11-10 20:22:05.817	1	1	5942722	1
20211110-2393457089063983808	0	16955	2021-11-10 15:40:03.080	36	3	2223209	3
20211110-202297088405697407	0	13375	2021-11-10 17:50:46.693	83	3	8251558	3
20211110--7433504856868274839	1	27547	2021-11-10 12:49:41.447	2	2	6266714	3
20211110-3512955793395153032	-1	23079	2021-11-10 15:11:16.818	5	5	1307134	1
20211110-4053595946130020843	0	4000	2021-11-10 15:57:03.684	1	1	6778355	4
20211110-2531419130515523944	1	19685	2021-11-10 12:57:24.378	36	3	3083366	2
20211110--8640765003199313777	1	31660	2021-11-10 17:31:15.059	4	4	1525846	1
20211110--3124384481209905839	1	39474	2021-11-10 13:39:00.533	4	4	7712124	4
20211110-8285041660260334965	1	11890	2021-11-10 21:15:03.778	1	1	2639652	3
20211110-8387639670256562833	0	29251	2021-11-10 15:49:00.385	2	2	5501453	1
20211110--9167840862364300194	1	18352	2021-11-10 17:30:24.149	2	2	5231682	1
20211110-10138919719377202	-1	20029	2021-11-10 11:47:38.497	13	3	8945464	3
20211110--8313736095362280652	0	13378	2021-11-10 15:56:15.545	1	1	828193	1
20211110--6788539446333835382	1	38589	2021-11-10 17:54:43.409	5	5	9498911	1
20211110-4374637719230412053	0	26172	2021-11-10 15:00:56.853	2	2	1852040	1
20211110--5875640382054004874	-1	4823	2021-11-10 04:18:37.756	4	4	2383916	3
20211110--2083598076754313415	-1	2277	2021-11-10 17:23:58.809	2	2	1739307	2
20211110--6217646982170856180	0	7096	2021-11-10 04:16:03.471	1	1	707236	2
20211110--1955988410123507079	1	31837	2021-11-10 12:24:01.764	2	2	1470130	3
20211110--2122639514469453274	1	33960	2021-11-10 19:12:02.962	2	2	8627326	4
20211110-6254832663203421073	1	18108	2021-11-10 22:29:59.548	2	2	2741653	4
20211110-1560054466027769436	-1	7398	2021-11-10 17:07:20.093	5	5	213323	4
20211110-7220996504654959994	1	18411	2021-11-10 00:11:28.430	5	5	272873	2
20211110-6595169720718510022	-1	33517	2021-11-10 14:02:16.403	5	5	3120421	3
20211110--6954467998354737159	-1	28176	2021-11-10 21:53:23.271	5	5	5787178	4
20211110-1587978536628780301	1	39653	2021-11-10 14:00:32.907	71	3	2576551	2
20211110--1941982083629315895	1	30398	2021-11-10 19:55:09.923	1	1	590238	4
20211110-2111056459408305864	-1	1876	2021-11-10 15:59:08.897	4	4	3722404	2
20211110-4168781270856890843	1	20565	2021-11-10 12:03:43.938	1	1	8755020	4
20211110--1306111274503892850	-1	119	2021-11-10 17:54:07.792	4	4	7412744	4
20211110--5053855302645803402	1	29390	2021-11-10 14:38:29.499	28	3	3652709	4
20211110-6027016840189465558	-1	13649	2021-11-10 15:55:58.591	40	3	1139545	1
20211110--7441049704176089566	-1	7768	2021-11-10 21:13:03.597	93	3	8250811	4
20211110-4139320765451146373	1	35154	2021-11-10 03:33:59.345	2	2	6377989	3
20211110--1801516849925697597	0	34883	2021-11-10 04:36:46.968	5	5	3125946	4
20211110-5282394563489573345	0	1876	2021-11-10 08:13:26.258	4	4	4711918	2
20211110-646522545833736933	-1	30633	2021-11-10 19:10:05.908	4	4	3411426	1
20211110--314675697061879441	0	29259	2021-11-10 18:50:43.485	4	4	1066066	4
20211110-2394907563389472489	-1	16297	2021-11-10 01:14:43.678	2	2	837916	4
20211110--3320772994015734035	0	34374	2021-11-10 18:27:29.729	1	1	6968385	1
20211110-6872929071837072345	0	32647	2021-11-10 22:05:14.820	5	5	4752911	3
20211110--7103073193477574830	0	27909	2021-11-10 05:59:25.337	4	4	4902437	2
20211110-3758818955152519311	1	25063	2021-11-10 00:10:02.495	4	4	6657887	3
20211110-9074150982236082111	0	32698	2021-11-10 17:38:52.088	18	3	790747	2
20211110-8648244973044588437	1	32432	2021-11-10 01:58:43.257	2	2	2921692	1
20211110-7954628748820854412	0	35574	2021-11-10 02:42:34.913	63	3	6792251	3
20211110--8185957097990588691	1	21379	2021-11-10 18:54:23.571	2	2	2180553	3
20211110-3954682045217764031	-1	13268	2021-11-10 16:09:15.581	5	5	9222542	1
20211110-7731322588356815406	0	39934	2021-11-10 09:35:59.722	4	4	8461489	2
20211110--3487617791671737822	0	30180	2021-11-10 03:36:48.920	90	3	1422400	1
20211110--9024031700124386827	1	16519	2021-11-10 06:44:42.156	38	3	1187508	4
20211110-1489557952069190820	0	28536	2021-11-10 13:53:57.259	5	5	7846278	3
20211110-5276742599449008931	1	32840	2021-11-10 17:50:34.433	4	4	673273	4
20211110-4954050909523713703	1	6012	2021-11-10 03:15:09.780	79	3	7592337	4
20211110--267848993340825673	1	37816	2021-11-10 07:26:14.591	2	2	7175598	2
20211110--2445996124419792766	0	23170	2021-11-10 00:45:12.715	2	2	5744501	3
20211110--505624267989611658	-1	26472	2021-11-10 10:33:28.092	106	3	3461901	3
20211110-4521908699209298810	1	12916	2021-11-10 00:34:47.027	5	5	6954713	4
20211110--4465078513759215892	0	10709	2021-11-10 10:42:37.647	4	4	346618	3
20211110-7704851401934109000	1	6740	2021-11-10 14:03:28.871	85	3	6286465	1
20211110--2229589669214486570	-1	16454	2021-11-10 16:44:25.592	5	5	5335277	1
20211110-64301375562053278	-1	6054	2021-11-10 04:25:40.677	1	1	1583877	3
20211110-4000816217565492056	1	5827	2021-11-10 17:23:11.482	4	4	7593250	2
20211110--5907360304394279444	-1	28840	2021-11-10 18:19:40.021	5	5	8743338	2
20211110-5696768007041436118	-1	20909	2021-11-10 01:42:29.464	1	1	1483169	1
20211110--4068291674156279366	0	729	2021-11-10 18:13:59.596	4	4	8003041	4
20211110-2497708464863944696	1	17619	2021-11-10 19:27:46.322	1	1	6578328	1
20211110-3489099556566438775	1	3941	2021-11-10 11:07:39.669	2	2	270659	1
20211110--3891546960746660502	-1	39016	2021-11-10 07:30:30.748	2	2	2988427	1
20211110--1449681593451043409	0	35165	2021-11-10 03:43:39.402	5	5	4158498	3
20211110-2044367261003847014	0	15981	2021-11-10 03:18:55.284	1	1	8635923	1
20211110-4436060092715096462	1	22721	2021-11-10 23:59:20.951	4	4	6150719	4
20211110--3144714358798393178	1	33901	2021-11-10 08:27:49.430	5	5	7607274	3
20211110-6809719368913539639	1	16772	2021-11-10 09:11:31.675	1	1	2637276	4
20211110--1573563564149868062	1	35671	2021-11-10 08:39:21.773	5	5	3542026	1
20211110-6275878487006794506	-1	36744	2021-11-10 07:29:53.374	4	4	6426413	2
20211110--5799936960183985303	1	9946	2021-11-10 09:08:36.040	4	4	475178	4
20211110-8875800858190742633	0	38558	2021-11-10 00:20:08.612	1	1	8833587	4
20211110--3324457253602020476	-1	25758	2021-11-10 00:47:45.371	2	2	2775367	2
20211110-5397807717756485862	-1	27387	2021-11-10 09:36:45.782	1	1	7558324	4
20211110--2069591026992372785	0	21180	2021-11-10 20:40:09.254	56	3	7773940	4
20211110-1905281063620572744	1	1711	2021-11-10 01:25:28.756	59	3	4971174	3
20211110-2884444058326140466	1	8050	2021-11-10 22:50:30.528	25	3	7034549	1
20211110-1932408570209714079	0	21618	2021-11-10 22:34:32.870	44	3	2540598	2
20211110--2686413238084398894	1	28327	2021-11-10 10:25:06.311	5	5	9584027	1
20211110--3609007321441115453	0	32007	2021-11-10 13:42:04.252	1	1	9956819	4
20211110-3469879309945090344	1	32427	2021-11-10 02:02:03.266	2	2	278315	4
20211110--3756523071711654202	-1	23153	2021-11-10 06:43:21.788	4	4	8893785	1
20211110-305598043541857404	1	33631	2021-11-10 11:13:52.580	2	2	7359492	1
20211110-1597631796734947274	-1	32453	2021-11-10 16:41:01.464	4	4	5164237	1
20211110--6600805556980058626	0	29699	2021-11-10 18:40:38.109	78	3	9023004	3
20211110--8759732174290583591	0	25723	2021-11-10 16:18:57.688	1	1	4026796	2
20211110--1174056566818988690	0	37916	2021-11-10 16:33:26.650	5	5	716085	2
20211110--1408455478704557713	0	37963	2021-11-10 03:07:01.750	36	3	6774324	4
20211110--8522384686184591014	-1	11587	2021-11-10 01:30:37.481	5	5	785214	4
20211110--2166975106267104962	0	31773	2021-11-10 01:51:34.765	2	2	9396962	1
20211110-8349226446427188196	-1	32938	2021-11-10 12:22:05.111	1	1	3974742	1
20211110--177479133120412855	0	22565	2021-11-10 09:01:34.350	2	2	3334306	1
20211110-1419600003729506937	0	7408	2021-11-10 07:43:07.163	2	2	5667609	2
20211110-8632489000579237451	0	7297	2021-11-10 16:05:46.385	5	5	9316867	2
20211110-4354740175692316750	1	30240	2021-11-10 07:34:22.481	2	2	2650906	3
20211110--986694814734517391	-1	12908	2021-11-10 21:13:22.698	2	2	7823628	2
20211110--7754194149879519390	-1	35828	2021-11-10 05:21:25.356	4	4	6194767	4
20211110-4035417869340724160	0	20599	2021-11-10 21:55:51.534	99	3	4940561	4
20211110-3614483520129100499	1	25512	2021-11-10 04:03:52.624	20	3	2891511	3
20211110--700998006990548826	1	35669	2021-11-10 03:25:57.087	27	3	1753597	1
20211110--7957177529097079000	-1	31492	2021-11-10 20:46:55.450	4	4	9965144	1
20211110--4882736205571701098	0	5969	2021-11-10 10:53:23.555	67	3	1443645	4
20211110--7333135724376928789	1	16857	2021-11-10 10:09:02.173	4	4	3044009	4
20211110--6329526470367259334	1	5136	2021-11-10 21:30:01.802	2	2	3212189	3
20211110-8779218899518849023	1	13331	2021-11-10 20:28:07.143	60	3	2461223	2
20211110--8510144495623810300	1	21288	2021-11-10 02:02:05.879	5	5	1508810	1
20211110-2029738955298973459	0	21248	2021-11-10 07:39:32.050	4	4	3923621	3
20211110-612980169708735651	0	19017	2021-11-10 10:58:38.835	5	5	7361064	4
20211110--555303678523280778	1	3366	2021-11-10 23:47:10.995	5	5	6189121	3
20211110--345744625881706067	-1	20887	2021-11-10 20:56:48.471	95	3	7321128	3
20211110-24506215650751023	1	25862	2021-11-10 17:33:10.427	4	4	9410172	4
20211110--8417711063318265618	0	15384	2021-11-10 21:07:09.893	2	2	3893346	1
20211110--4614629947052995754	0	11311	2021-11-10 17:39:56.988	23	3	8720011	2
20211110-8880386905685381805	-1	15231	2021-11-10 02:01:19.572	50	3	9298055	4
20211110--920294711231994970	-1	20408	2021-11-10 19:22:34.663	2	2	9753769	2
20211110--3281825943954078830	-1	943	2021-11-10 11:37:39.105	2	2	5211819	2
20211110-5337487977123750235	0	11030	2021-11-10 04:30:14.432	5	5	8315178	4
20211110--7523726509520906125	0	24956	2021-11-10 21:37:53.337	2	2	7978259	4
20211110--3403846029934936961	-1	16781	2021-11-10 09:03:37.651	72	3	5705180	2
20211110--1420327793267173605	0	2398	2021-11-10 22:30:59.568	75	3	8864968	2
20211110-8016013931272263160	0	38181	2021-11-10 05:01:05.428	48	3	4624710	4
20211110--6266290740676012781	0	28722	2021-11-10 11:34:29.200	1	1	6874347	2
20211110--1458005968244444679	0	6864	2021-11-10 02:47:54.760	86	3	3676757	4
20211110-4837683969722410393	-1	16049	2021-11-10 19:05:36.538	4	4	6806290	3
20211110-1524104252960104018	-1	24198	2021-11-10 21:51:41.930	5	5	7298878	1
20211110-7877690087543204756	-1	21158	2021-11-10 15:54:27.424	106	3	7741541	2
20211110--758560069852391887	0	18579	2021-11-10 05:59:18.356	59	3	8867293	3
20211110--5192396108660819332	-1	11616	2021-11-10 02:56:07.810	5	5	9051524	2
20211110--1110516596796958960	-1	11527	2021-11-10 05:39:00.494	108	3	2600070	1
20211110--5262943096561357930	0	22740	2021-11-10 02:59:16.417	4	4	1489591	3
20211110-7765660950017792012	0	23136	2021-11-10 01:33:38.828	5	5	700354	1
20211110--6977997381433924321	-1	35070	2021-11-10 07:38:08.784	1	1	5510903	2
20211110--3791552956823989832	-1	19579	2021-11-10 01:35:44.617	2	2	5017987	3
20211110--8518372678741068032	0	17878	2021-11-10 03:31:20.876	4	4	3881949	4
20211110--7238074918643395499	0	25770	2021-11-10 01:35:50.585	5	5	9618577	1
20211110--7932926921419770835	-1	2461	2021-11-10 18:20:46.532	1	1	9197247	2
20211110-2230868037796856478	0	35377	2021-11-10 18:27:12.643	92	3	6820498	2
20211110-8104984724958357083	0	16494	2021-11-10 13:24:56.748	1	1	6027231	3
20211110-4204002103778043902	0	7662	2021-11-10 12:50:24.669	13	3	2047197	2
20211110-7976624650038472788	0	3486	2021-11-10 19:07:11.349	2	2	1011425	3
20211110--1014804618686221078	1	24640	2021-11-10 17:16:53.441	2	2	1144274	1
