transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220126-2933774801185683742	1	29670	2022-01-26 16:39:30.175	5	5	2100704	4
20220126-4007627008188240472	1	29979	2022-01-26 12:05:15.310	4	4	1994514	3
20220126-8141320623428762554	-1	7791	2022-01-26 08:30:41.373	5	5	408609	3
20220126--4121461151431868811	-1	14553	2022-01-26 07:21:04.933	2	2	534485	3
20220126--6599901545087773732	-1	3081	2022-01-26 02:07:23.330	2	2	4495017	2
20220126--2182623732838100342	1	7462	2022-01-26 07:07:33.942	2	2	8650003	4
20220126--2925454951789160314	1	17816	2022-01-26 07:10:22.870	99	3	7479399	3
20220126-5231675475919472289	1	16109	2022-01-26 02:56:17.953	1	1	8814954	3
20220126-3085028991326303702	1	33547	2022-01-26 13:54:27.212	1	1	3823046	2
20220126-4936109423145386070	1	21133	2022-01-26 07:01:40.633	90	3	9398671	3
20220126--2244430531012814636	1	34501	2022-01-26 05:15:37.214	38	3	1690574	1
20220126--6274802388003241078	-1	9237	2022-01-26 16:05:35.031	2	2	4377582	4
20220126-8688104906965045967	1	27592	2022-01-26 18:58:59.089	1	1	562826	4
20220126--6884111200428145230	-1	30738	2022-01-26 02:28:51.910	1	1	8864325	3
20220126-5496276902674694113	-1	9293	2022-01-26 06:13:30.827	4	4	863451	2
20220126--1992102593135309429	0	20498	2022-01-26 07:40:40.760	1	1	6553561	1
20220126-7431160640592478851	1	701	2022-01-26 00:11:51.744	5	5	9810662	4
20220126--8487365301641558712	0	21779	2022-01-26 16:24:15.668	2	2	3997767	3
20220126--2672775428698806635	1	15129	2022-01-26 16:23:18.310	2	2	8588543	2
20220126-8427201802639106141	-1	4116	2022-01-26 14:12:02.836	1	1	2145466	4
20220126--4443970330130621332	1	36721	2022-01-26 01:14:47.192	4	4	9353611	1
20220126-210375125104394478	1	1473	2022-01-26 20:08:20.240	1	1	4894864	2
20220126-7298311543174339026	0	4144	2022-01-26 06:09:19.105	2	2	5500088	1
20220126-26452511543560757	1	31344	2022-01-26 14:43:23.578	4	4	7107257	4
20220126--6438461221885076184	0	27388	2022-01-26 23:28:08.092	93	3	7554863	1
20220126--2665824513243856505	0	31718	2022-01-26 11:41:29.377	1	1	9842583	2
20220126-2772984784148780252	-1	7602	2022-01-26 01:46:58.401	1	1	4317441	4
20220126-5841971586498100755	0	5071	2022-01-26 11:01:28.674	26	3	9439969	4
20220126-6645170658070250895	1	5215	2022-01-26 01:21:00.874	1	1	9840300	1
20220126-8067426790964762094	-1	8332	2022-01-26 23:31:46.994	2	2	9768278	4
20220126-9082599747905394453	-1	3285	2022-01-26 10:38:10.637	2	2	2695578	2
20220126--3770213624130009992	-1	27114	2022-01-26 09:52:15.866	87	3	2113406	4
20220126-1974139337860382554	1	10385	2022-01-26 12:54:00.605	47	3	5911611	4
20220126--2605390084994694740	0	37385	2022-01-26 15:00:00.832	5	5	3729123	4
20220126-3471968958558668841	0	1981	2022-01-26 12:43:00.169	2	2	6633918	1
20220126-507136611208353087	0	2156	2022-01-26 04:01:15.784	5	5	1916635	1
20220126-2280103924356020058	0	12866	2022-01-26 05:55:16.855	15	3	6355068	4
20220126--5982035940604544015	-1	37750	2022-01-26 03:22:01.090	2	2	762159	4
20220126--3641852566448122067	1	17707	2022-01-26 00:00:59.775	4	4	3870408	4
20220126-3837291672012533983	0	37599	2022-01-26 22:41:23.815	1	1	3369216	2
20220126-3661469580538425798	-1	4822	2022-01-26 17:38:49.660	5	5	8832704	3
20220126--6308001387757175161	1	21604	2022-01-26 18:04:07.438	1	1	3318337	1
20220126--1098706088615143915	-1	22318	2022-01-26 22:18:07.978	45	3	5096839	2
20220126-3036443037329012189	-1	27842	2022-01-26 12:49:54.370	87	3	5441619	2
20220126--7351226301131763509	1	4845	2022-01-26 23:49:45.026	2	2	5081131	1
20220126--4441195425270487663	-1	2353	2022-01-26 21:10:39.326	1	1	2783575	2
20220126--8178142506247168580	1	1581	2022-01-26 00:45:58.887	5	5	7996868	1
20220126--393625892044201281	-1	32431	2022-01-26 17:42:14.414	91	3	9847767	1
20220126--7656050032682410359	1	4516	2022-01-26 14:25:55.693	21	3	2151386	2
20220126-6056963575863583223	-1	26584	2022-01-26 20:00:51.070	2	2	465555	3
20220126--826695022491006831	1	24712	2022-01-26 21:33:20.295	88	3	2187827	4
20220126-1723183391944209895	0	9617	2022-01-26 11:45:42.377	1	1	752300	1
20220126--2433453748255212901	0	24875	2022-01-26 07:57:51.024	1	1	3172460	2
20220126-1748042327722469680	0	34910	2022-01-26 04:43:31.939	1	1	5992115	2
20220126-2494995912339755252	1	24381	2022-01-26 20:21:00.511	5	5	777546	4
20220126-3817801748354126919	1	35854	2022-01-26 17:53:25.926	5	5	2579540	4
20220126--4400520584659166454	-1	23094	2022-01-26 15:29:58.892	87	3	6994146	2
20220126--6909233211888939647	-1	10306	2022-01-26 00:33:28.218	5	5	2441010	1
20220126--6397411670264442110	0	19643	2022-01-26 11:44:06.236	4	4	2724325	4
20220126--6725691531186895412	1	9122	2022-01-26 14:01:40.342	4	4	3916776	3
20220126-998010649757110045	0	15708	2022-01-26 09:18:21.748	5	5	4685278	1
20220126-3859021610986816516	-1	23438	2022-01-26 10:01:37.721	5	5	9456129	2
20220126-1268335645439934112	-1	33569	2022-01-26 10:43:22.071	4	4	4686900	1
20220126--3078610385385004177	0	1393	2022-01-26 00:32:03.273	72	3	2311482	2
20220126--6160858179963310371	0	31875	2022-01-26 14:12:49.321	2	2	5970799	3
20220126-5519047005388940576	-1	31757	2022-01-26 19:51:21.661	1	1	1879110	1
20220126--2914748153362049884	1	30959	2022-01-26 03:57:14.013	1	1	853528	2
20220126--4629391239741625929	-1	26764	2022-01-26 16:45:36.679	4	4	1226734	3
20220126-6818254894119352860	1	29824	2022-01-26 23:06:53.677	2	2	4542979	3
20220126-6553547939515239559	-1	18019	2022-01-26 00:42:21.364	4	4	8595949	1
20220126-4811189193223476076	-1	21178	2022-01-26 12:17:43.888	2	2	5638035	2
20220126--3127169486528113080	-1	37498	2022-01-26 11:35:56.127	4	4	2932106	3
20220126-3000557574289547503	-1	13133	2022-01-26 20:07:10.995	2	2	1176548	3
20220126-8356707059286186828	0	5329	2022-01-26 06:58:32.196	2	2	2852990	1
20220126-8851244470227326046	0	16036	2022-01-26 14:03:25.978	2	2	3586656	3
20220126--2024646641711453527	1	29454	2022-01-26 03:11:42.712	4	4	7715348	3
20220126-4889970509322380019	0	37397	2022-01-26 21:43:47.877	2	2	9696320	3
20220126-2931307606919873121	1	27591	2022-01-26 06:06:47.171	5	5	8779529	3
20220126--12806213124272371	1	2454	2022-01-26 14:32:25.248	5	5	8368180	2
20220126--1008033340594419027	1	8285	2022-01-26 23:13:10.742	105	3	5325582	2
20220126-4610719566154090265	0	31574	2022-01-26 07:23:02.076	2	2	1115749	3
20220126-2653253602409330734	-1	31827	2022-01-26 06:05:09.335	4	4	4034401	2
20220126-2612191420317316143	0	33399	2022-01-26 07:40:53.530	1	1	7658210	2
20220126-9117605582145469732	0	29496	2022-01-26 16:43:41.900	2	2	4341672	3
20220126-3829600445422679363	1	13046	2022-01-26 17:58:27.007	5	5	1902365	1
20220126-7747657527826338484	1	222	2022-01-26 11:26:51.358	2	2	8792436	1
20220126--1129390816120718343	0	7933	2022-01-26 15:16:23.474	5	5	8543193	2
20220126-1900616780542033223	0	30225	2022-01-26 08:17:00.660	4	4	783083	3
20220126--8752115528414505677	1	20152	2022-01-26 05:09:03.622	4	4	3525445	1
20220126-7261749140247788725	-1	9436	2022-01-26 06:56:37.681	19	3	6189285	1
20220126--3797450005724083499	-1	31745	2022-01-26 08:08:53.264	66	3	4006619	1
20220126-7970605360577122298	0	3571	2022-01-26 12:04:51.966	5	5	2326351	3
20220126-4004083787768977955	-1	32750	2022-01-26 02:26:57.491	79	3	1198491	1
20220126--6900804304703687320	-1	10268	2022-01-26 08:48:54.767	4	4	4134543	2
20220126--4575021448437840435	1	26137	2022-01-26 15:47:45.966	26	3	4288290	3
20220126-6819689139533447162	0	23619	2022-01-26 07:37:20.117	1	1	9712799	2
20220126--7645129965677684902	-1	11770	2022-01-26 00:11:01.513	5	5	780573	2
20220126--2810534866501037765	-1	11087	2022-01-26 22:46:02.852	4	4	3537944	3
20220126--606360833204864773	-1	26361	2022-01-26 14:00:44.327	2	2	9374905	2
20220126-1141240549957260960	0	28911	2022-01-26 03:48:38.894	4	4	1934630	3
20220126-8276895905914793403	-1	14445	2022-01-26 00:23:34.062	52	3	9971341	2
20220126-4301945826387657780	-1	18645	2022-01-26 06:52:21.470	69	3	2122938	2
20220126-7832814257925015880	1	25758	2022-01-26 04:06:21.933	2	2	3437204	4
20220126-3311331734970019055	1	30278	2022-01-26 21:56:02.734	2	2	3897916	2
20220126--5268371569909961448	0	31874	2022-01-26 06:30:52.319	1	1	1527649	4
20220126-2997199877542892545	-1	27264	2022-01-26 23:50:38.319	5	5	9909516	2
20220126--4716841551887536822	0	36463	2022-01-26 10:39:57.720	2	2	5566789	3
20220126--6663952620211430254	1	10627	2022-01-26 07:34:20.558	2	2	6447578	3
20220126--840592194179563999	1	8578	2022-01-26 11:02:15.708	2	2	199961	3
20220126--6866442667989455071	-1	23552	2022-01-26 21:21:44.908	5	5	96813	1
20220126-5287636607145603190	0	37621	2022-01-26 07:23:46.142	5	5	7539337	1
20220126-6666519993250683925	0	8374	2022-01-26 16:44:16.479	5	5	6958989	2
20220126-2472919967303608838	0	561	2022-01-26 06:05:37.674	65	3	8606213	2
20220126--4627720570603064609	-1	12965	2022-01-26 08:50:02.535	5	5	7222139	1
20220126--6250419384287767028	1	20028	2022-01-26 20:31:07.127	4	4	9031605	3
20220126--1657211378125298842	-1	10584	2022-01-26 15:09:10.598	1	1	1821664	1
20220126-280150929585862870	0	37104	2022-01-26 08:00:59.358	5	5	8236455	3
20220126--6247453833661037862	-1	8251	2022-01-26 13:50:15.191	69	3	9353835	4
20220126--1560678937105611226	1	15954	2022-01-26 16:14:06.679	4	4	1347658	3
20220126-4933718610679052474	0	19334	2022-01-26 11:44:43.591	2	2	9816100	1
20220126-1311773406039537856	0	16750	2022-01-26 19:40:03.600	1	1	3546675	2
20220126--4047507210856527211	0	38977	2022-01-26 13:12:26.282	1	1	3022956	2
20220126-4580138041292772902	-1	10987	2022-01-26 00:27:15.470	2	2	9429769	1
20220126-4108072995796888502	-1	21300	2022-01-26 22:42:30.457	2	2	2241146	3
20220126-4513169908120118807	0	18028	2022-01-26 07:31:15.098	1	1	9215374	2
20220126-2312487436097424824	0	36820	2022-01-26 15:51:48.067	2	2	7008155	3
20220126--2579782697003223433	-1	38989	2022-01-26 02:09:11.463	1	1	6664693	4
20220126-1976783084489262955	1	39273	2022-01-26 05:06:18.506	2	2	6908010	4
20220126-7288889749069441481	0	4839	2022-01-26 10:34:36.922	2	2	258972	1
20220126--473455150276536033	1	16398	2022-01-26 06:20:35.620	2	2	2138258	2
20220126-2842451933946899652	-1	12803	2022-01-26 09:55:08.274	39	3	3312950	1
20220126-2345640463306224341	-1	1197	2022-01-26 12:14:19.938	2	2	7223919	3
20220126-6588787594369410557	0	35615	2022-01-26 01:12:53.029	36	3	9338775	2
20220126--5164840743250736106	-1	10959	2022-01-26 15:48:07.898	4	4	1919296	2
20220126-5497428868532697277	1	29307	2022-01-26 18:24:55.207	2	2	3273166	4
20220126-6750503442043793279	1	30099	2022-01-26 13:55:46.393	5	5	683290	3
20220126--4795504354035284305	0	9449	2022-01-26 09:05:13.820	1	1	2787668	3
20220126--9145670207603187309	-1	33694	2022-01-26 18:53:45.264	2	2	6773221	4
20220126-2498599600361182258	0	2724	2022-01-26 11:02:56.805	5	5	8242215	1
20220126--3596768276252948472	0	557	2022-01-26 07:20:22.689	1	1	888963	2
20220126--6523983675178000067	-1	19859	2022-01-26 15:43:27.326	4	4	9830143	2
20220126--5093872343210200547	1	12987	2022-01-26 22:56:28.354	92	3	2703399	2
20220126-6213913924138581207	-1	28302	2022-01-26 12:44:22.429	1	1	6356032	1
20220126--6635664595198461195	-1	22357	2022-01-26 03:50:23.913	75	3	2310605	2
20220126-6316405566706473474	1	38723	2022-01-26 17:25:36.955	76	3	8695495	4
20220126--4323550415618949644	1	33216	2022-01-26 20:23:40.180	50	3	4380586	3
20220126-388530232463152614	0	18156	2022-01-26 09:39:08.605	5	5	173711	2
20220126--4310540312246781106	0	13654	2022-01-26 03:30:40.612	14	3	6578250	1
20220126--8286134751611343346	1	10851	2022-01-26 01:36:45.001	1	1	6506239	1
20220126-8298768728730699240	0	31163	2022-01-26 06:53:25.320	12	3	4872574	4
20220126--367665301775269073	-1	9739	2022-01-26 15:24:51.621	5	5	8717560	2
20220126-3897683439362552955	-1	32052	2022-01-26 07:36:06.857	5	5	4941746	2
20220126--1650556652626169091	0	3007	2022-01-26 12:51:46.974	4	4	9950420	2
20220126-8714019699438066971	0	8469	2022-01-26 14:53:16.079	5	5	5149804	4
20220126--7376417636346458117	1	25186	2022-01-26 14:34:23.591	1	1	1124118	1
20220126--6968687873722847769	0	13372	2022-01-26 01:15:08.903	2	2	3833822	2
20220126-1305974450764882021	0	37281	2022-01-26 01:34:54.644	1	1	8908297	2
20220126--5132982918658689293	1	4735	2022-01-26 23:37:49.171	4	4	5444740	3
20220126--4475240368901118350	0	12616	2022-01-26 19:04:13.627	4	4	3033178	1
20220126-7040336368838940557	0	28508	2022-01-26 06:01:40.146	4	4	7308018	3
20220126-6198829848814823030	1	27939	2022-01-26 18:11:55.763	5	5	1408648	3
20220126-5114425449665325250	-1	29489	2022-01-26 20:24:36.828	5	5	5744271	2
20220126-3740159474975416397	0	30197	2022-01-26 11:20:46.187	23	3	9116819	1
20220126-4745975186706447805	-1	32735	2022-01-26 19:28:47.441	2	2	133318	3
20220126--8092937616228484804	1	9654	2022-01-26 20:07:54.575	17	3	5276333	3
20220126-5235153680412873297	-1	29434	2022-01-26 07:55:10.210	4	4	8320590	1
20220126-2055468814035612706	1	5696	2022-01-26 13:34:42.163	5	5	7054288	1
20220126--7936447382461935178	0	29115	2022-01-26 02:55:37.428	4	4	6742143	4
20220126--9060767856552907215	-1	14552	2022-01-26 03:50:09.728	4	4	551497	1
20220126-1006933151104255916	1	12917	2022-01-26 12:35:07.077	5	5	1830539	3
20220126-4855187635900303469	0	495	2022-01-26 12:12:53.602	1	1	4768504	4
20220126-1251049906685053507	0	20865	2022-01-26 05:05:54.634	4	4	5729049	4
20220126-2220307165921292311	1	39693	2022-01-26 04:15:47.268	5	5	2840537	4
20220126-1933964190491603310	1	29735	2022-01-26 17:39:36.242	2	2	3211692	2
20220126-7321615218673911195	0	7415	2022-01-26 11:34:29.153	4	4	8500742	4
20220126--1056446555831228187	0	620	2022-01-26 18:20:59.308	5	5	8547326	2
20220126--1909936937702242377	-1	38762	2022-01-26 23:57:39.880	5	5	8897445	3
20220126-8780178754864682656	-1	38128	2022-01-26 06:20:00.402	1	1	6932589	2
20220126--4636647382608138620	0	37471	2022-01-26 11:59:18.571	4	4	8575683	4
20220126--1595354441503826944	1	35302	2022-01-26 09:20:24.047	1	1	4937703	2
20220126--2185936236461523056	-1	25567	2022-01-26 09:19:51.187	5	5	4049846	2
20220126--536800688414953815	0	26050	2022-01-26 16:25:48.567	2	2	8912506	2
20220126-5829607656129236553	-1	25267	2022-01-26 06:15:01.307	5	5	6029615	1
20220126--639607259391570043	-1	840	2022-01-26 09:02:58.093	5	5	6179086	3
20220126-2292134257140101624	-1	2640	2022-01-26 07:42:07.704	4	4	3952051	3
20220126-2524550149622429543	0	12005	2022-01-26 19:17:51.029	5	5	1156788	4
20220126--2711272208801478079	-1	37236	2022-01-26 14:48:48.363	4	4	1616629	2
20220126-692539242021212388	-1	28103	2022-01-26 10:58:14.187	1	1	3401114	3
20220126--285943647710208264	0	26354	2022-01-26 12:24:57.291	4	4	5175643	3
20220126-384582531725078922	0	10014	2022-01-26 19:53:30.384	2	2	4479696	2
20220126--3396404569149294627	-1	24575	2022-01-26 22:27:52.936	91	3	8631674	2
20220126--271173171662854845	1	30	2022-01-26 04:51:40.549	60	3	4449477	1
20220126--4873309485173637987	-1	29122	2022-01-26 13:19:30.943	1	1	7164715	4
20220126-6575199442412139630	1	39258	2022-01-26 20:13:38.699	1	1	4349461	2
20220126-4853444676658038775	1	29821	2022-01-26 23:36:30.786	105	3	7300974	1
20220126--3468918154760012845	1	34144	2022-01-26 15:03:56.675	104	3	8512105	4
20220126-5923438608530601030	1	10835	2022-01-26 04:39:46.753	5	5	1427221	4
20220126-3639396092244538853	1	7036	2022-01-26 14:33:06.303	1	1	499539	3
20220126--8884013317877562863	1	10347	2022-01-26 15:02:08.647	5	5	6356276	1
20220126--9042481488578780759	-1	23906	2022-01-26 06:18:29.300	1	1	5164738	4
20220126-8411551258764102476	0	8857	2022-01-26 08:54:51.247	5	5	5142629	2
20220126--154869587169392045	-1	2396	2022-01-26 22:50:33.851	4	4	5263845	2
20220126--8678839760854554389	0	15485	2022-01-26 11:26:25.320	2	2	3366346	2
20220126--2229187710706889964	0	7702	2022-01-26 02:53:53.637	87	3	9893576	3
20220126--1576476735200187339	0	37321	2022-01-26 14:10:51.758	1	1	5895185	1
20220126-1763802515568201520	1	23311	2022-01-26 19:03:21.317	54	3	6099970	3
20220126-2593817120286298309	0	4299	2022-01-26 05:11:39.950	2	2	9510172	1
20220126-891658638209736961	1	257	2022-01-26 18:40:29.944	4	4	1659554	4
20220126--1727170855211156111	-1	14197	2022-01-26 16:01:06.444	95	3	4683638	4
20220126--2357373817463388215	0	766	2022-01-26 09:46:18.975	1	1	6677159	2
20220126--5062433635899341232	0	14710	2022-01-26 07:56:26.633	2	2	8678847	1
20220126--4695257396730211359	1	17023	2022-01-26 10:23:55.988	2	2	3205946	2
20220126-3270288213315967928	-1	15012	2022-01-26 16:39:59.275	4	4	6070787	3
20220126-2067979997230934886	0	16034	2022-01-26 03:15:50.726	1	1	8147631	3
20220126--826046359284444152	-1	39634	2022-01-26 18:33:06.601	4	4	1584884	2
20220126-570344617679610465	1	26492	2022-01-26 15:14:55.360	2	2	174496	1
20220126--9195677158040559547	0	12015	2022-01-26 19:25:15.339	1	1	9777935	3
20220126-2730998577521312261	1	38793	2022-01-26 23:47:10.732	5	5	4796976	1
20220126--651726192155390733	1	16444	2022-01-26 14:10:00.921	4	4	2548368	3
20220126--3356310965020146014	1	9074	2022-01-26 14:12:54.088	56	3	8081428	4
20220126-6454288894464918306	-1	30641	2022-01-26 04:29:10.921	4	4	7096449	3
20220126-3092142344868199070	-1	5113	2022-01-26 05:53:27.405	5	5	4454044	2
