transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220216--8179222208102820074	1	12088	2022-02-16 13:54:27.615	5	5	5355578	2
20220216--8893208129518709658	1	39214	2022-02-16 15:14:40.800	4	4	4155959	4
20220216--3399651378428257307	0	33305	2022-02-16 05:59:57.345	4	4	1389780	3
20220216-7542076028323268133	-1	16577	2022-02-16 09:56:51.971	5	5	8363267	3
20220216-8491059935764973700	1	32035	2022-02-16 22:37:50.927	2	2	5346294	3
20220216-4346762000212502351	0	27732	2022-02-16 17:10:12.948	2	2	1700781	3
20220216-7574515589018703345	0	10457	2022-02-16 09:34:44.221	5	5	659260	4
20220216-2888112897825847513	-1	17738	2022-02-16 02:02:25.662	4	4	6686400	2
20220216--4773523608135468467	0	14225	2022-02-16 21:40:23.885	1	1	9852413	4
20220216--7860473194034582770	1	15333	2022-02-16 02:14:12.518	2	2	9703079	2
20220216--8833949634529824761	1	36737	2022-02-16 22:19:41.597	1	1	9663702	1
20220216-6979788378827530446	0	12220	2022-02-16 07:45:27.075	29	3	3509774	2
20220216--4338610514932508272	0	4131	2022-02-16 18:51:16.109	2	2	6588819	2
20220216--7639090186062594268	0	25308	2022-02-16 23:55:56.611	4	4	9388826	2
20220216-3369395615848471309	0	28911	2022-02-16 09:48:05.362	1	1	4371012	4
20220216--2940927346553995202	0	26742	2022-02-16 23:58:29.065	4	4	8367897	1
20220216--4720511943315755674	1	22038	2022-02-16 05:37:47.637	28	3	1179760	1
20220216-6670367896710206636	0	6723	2022-02-16 15:59:04.025	2	2	8202665	2
20220216-1475430599425166123	-1	7742	2022-02-16 00:04:48.802	4	4	4538410	3
20220216--6689586346938390251	-1	12290	2022-02-16 15:38:40.281	1	1	355128	4
20220216--655887790318825614	-1	1443	2022-02-16 07:34:17.280	1	1	8534099	4
20220216--1491267290539320546	0	18140	2022-02-16 14:34:09.880	1	1	9807913	2
20220216-1427937899799790305	1	31075	2022-02-16 20:21:01.928	5	5	9127157	3
20220216-3919856765262187978	1	36626	2022-02-16 04:18:17.722	103	3	5922207	2
20220216-7073985188682018816	-1	10856	2022-02-16 19:06:51.959	5	5	6161732	2
20220216-213574409920591025	1	24175	2022-02-16 23:41:35.021	5	5	3348188	2
20220216-7411418371574372469	0	29002	2022-02-16 02:43:17.976	1	1	4026909	1
20220216--9017919191241146193	1	23158	2022-02-16 09:14:58.162	2	2	919550	1
20220216--3881757593929142978	1	35701	2022-02-16 13:54:56.996	5	5	8685976	1
20220216-2837629538252669348	0	37442	2022-02-16 11:04:09.309	1	1	1637956	4
20220216--3719756784915452405	-1	12641	2022-02-16 13:40:51.827	41	3	8458959	1
20220216-5653318477006819474	0	2841	2022-02-16 09:51:31.345	4	4	7509915	3
20220216--3283870128771368228	0	17754	2022-02-16 17:20:20.878	5	5	3398448	3
20220216--8479461750673045926	0	15045	2022-02-16 14:52:06.732	2	2	3958956	4
20220216--6768962350321841949	0	6109	2022-02-16 20:03:04.710	2	2	6430035	1
20220216-423968933513122225	-1	38488	2022-02-16 10:51:47.105	63	3	9860520	4
20220216--2713186560803974508	0	8698	2022-02-16 19:45:44.876	1	1	3408753	1
20220216--7634530571315674533	1	29440	2022-02-16 09:36:50.510	1	1	3793043	3
20220216-7222882870880119802	1	23901	2022-02-16 06:18:15.558	5	5	6116692	2
20220216--1074870765386745447	0	3655	2022-02-16 12:15:56.929	1	1	59563	4
20220216-5873406438672048035	1	22969	2022-02-16 20:23:58.586	5	5	5946819	3
20220216--8994511997455021553	0	36455	2022-02-16 15:18:44.891	5	5	8621763	4
20220216-8007048553170960180	-1	32985	2022-02-16 08:14:39.072	55	3	5109132	4
20220216-4918888584418386276	0	33424	2022-02-16 09:21:48.441	5	5	8220744	3
20220216--2997684332980016538	1	7337	2022-02-16 06:49:43.684	4	4	1236002	3
20220216--2869942324216954482	1	9199	2022-02-16 13:45:17.923	93	3	2935070	2
20220216-2991622160784356784	0	38818	2022-02-16 22:00:16.665	5	5	5754722	3
20220216--3205659025589295967	1	14427	2022-02-16 03:35:01.499	2	2	33043	4
20220216--3098362682664956513	0	22434	2022-02-16 20:28:27.937	2	2	11454	2
20220216-6943259902480966476	1	30508	2022-02-16 09:03:34.700	5	5	6477846	3
20220216--386113498722443956	1	2191	2022-02-16 12:45:13.648	19	3	4604351	1
20220216--3027781204655187672	1	25200	2022-02-16 00:04:44.222	2	2	2099117	4
20220216--5137162290833952924	-1	23835	2022-02-16 19:19:23.719	2	2	6422613	4
20220216--3916342888276480631	0	30953	2022-02-16 21:15:05.682	1	1	8727859	2
20220216--4524503149644363246	1	20586	2022-02-16 04:43:31.850	5	5	7180691	4
20220216--4599299356684330123	1	32088	2022-02-16 15:04:10.016	104	3	2151922	2
20220216-820580574964089244	1	28592	2022-02-16 12:12:52.023	76	3	75874	4
20220216-4256605359974791590	-1	32352	2022-02-16 15:47:43.396	5	5	149733	2
20220216-2897735220135817822	0	14088	2022-02-16 12:11:24.696	4	4	7454412	3
20220216--8452532922323387724	-1	16856	2022-02-16 09:33:37.580	2	2	8909539	3
20220216-598941156410523680	0	36765	2022-02-16 21:05:28.603	4	4	7045562	4
20220216-136431833599408671	-1	12379	2022-02-16 21:39:05.794	1	1	7939806	2
20220216--8643009605370077141	1	30604	2022-02-16 18:23:03.012	28	3	5435839	2
20220216--7518664072640607749	0	4287	2022-02-16 08:14:49.725	5	5	346311	3
20220216--4459393660780470353	1	37350	2022-02-16 21:05:27.232	1	1	9418735	4
20220216--3265829072459662052	1	21389	2022-02-16 06:07:01.296	2	2	9979315	4
20220216--8297460119798566313	-1	11799	2022-02-16 03:31:04.571	5	5	8226046	2
20220216--1360945363172665057	1	35562	2022-02-16 08:34:05.608	5	5	3419045	1
20220216-1935893633833465121	1	36446	2022-02-16 08:44:06.245	4	4	538695	4
20220216--1336337556613958500	1	31766	2022-02-16 23:29:10.929	4	4	9964439	2
20220216--9194688978278064876	1	2941	2022-02-16 07:30:06.462	4	4	4410109	3
20220216-8492781837995068079	0	30986	2022-02-16 21:13:38.452	2	2	3639942	1
20220216--4315234030423154216	-1	3617	2022-02-16 14:41:47.467	1	1	9650187	4
20220216-7878060567839845481	0	32334	2022-02-16 16:22:14.138	2	2	7849551	4
20220216--3489090917337933579	-1	13425	2022-02-16 10:32:19.733	2	2	5916739	4
20220216-6666416935703527539	1	28058	2022-02-16 20:11:15.561	4	4	6972613	3
20220216-8361809909969672876	-1	24048	2022-02-16 13:42:28.200	5	5	1272860	4
20220216-569413109865368610	1	21101	2022-02-16 04:46:32.492	4	4	3905781	1
20220216--4950318991462053669	0	25585	2022-02-16 10:01:09.794	5	5	6235420	4
20220216-8987625169378193546	0	25621	2022-02-16 08:51:03.663	1	1	9423678	2
20220216--3997808084987899752	-1	20751	2022-02-16 19:27:40.830	5	5	8561885	1
20220216--1638493777774395543	0	37863	2022-02-16 09:44:02.340	4	4	7399798	3
20220216--2577916016964843721	1	33055	2022-02-16 00:55:39.862	2	2	5555559	2
20220216--3878922874578998194	-1	6945	2022-02-16 02:28:03.457	4	4	4699652	3
20220216-1702770667937905159	-1	5089	2022-02-16 06:39:43.993	2	2	5383012	4
20220216-6327630182590215995	1	26397	2022-02-16 14:42:14.222	53	3	3398486	4
20220216--1021993999519469236	-1	32304	2022-02-16 23:13:15.673	1	1	9835825	3
20220216-7918572232637637343	0	34627	2022-02-16 02:05:21.096	4	4	7980933	1
20220216-6639834732349361667	0	17165	2022-02-16 18:03:19.870	1	1	5845794	3
20220216-4362500583539796823	-1	2285	2022-02-16 10:31:31.626	60	3	4373801	1
20220216--103214961014668819	1	17362	2022-02-16 18:21:08.741	5	5	7979359	2
20220216-2910872250315951594	1	19989	2022-02-16 11:17:35.897	51	3	1199178	3
20220216-1030964817767924459	0	9647	2022-02-16 06:28:22.568	2	2	8031808	2
20220216--1343886727690129052	0	35691	2022-02-16 10:32:06.539	1	1	9858249	2
20220216--1408657096977017618	0	28252	2022-02-16 01:43:33.429	2	2	924747	2
20220216-903136645256987521	-1	34637	2022-02-16 14:11:21.766	5	5	3471385	4
20220216--2021784422249128130	-1	23352	2022-02-16 22:28:35.306	43	3	3615753	1
20220216--8535271762211983518	1	6003	2022-02-16 18:32:23.844	5	5	154510	1
20220216--2686849612381168873	0	23231	2022-02-16 14:46:58.171	2	2	5313924	1
20220216--171610827709837643	1	8011	2022-02-16 17:56:27.131	2	2	2248048	3
20220216--2975600860503291499	-1	22525	2022-02-16 05:04:33.582	4	4	4995442	1
20220216-2813150651479233326	-1	21589	2022-02-16 16:43:40.161	67	3	1892898	3
20220216-2212968530490659227	0	36181	2022-02-16 00:49:17.812	2	2	9726582	3
20220216-2856648533437945928	1	5485	2022-02-16 08:55:39.337	5	5	3375041	2
20220216--1804920692913392232	0	35489	2022-02-16 03:48:55.585	5	5	3669770	1
20220216--7530260687939699923	-1	13665	2022-02-16 23:11:04.133	2	2	9417761	1
20220216-2004918690198395886	-1	2794	2022-02-16 22:32:59.537	1	1	9795864	1
20220216-3056313302102093826	1	30470	2022-02-16 02:23:12.696	2	2	4455163	1
20220216-798080347383629387	0	19981	2022-02-16 12:46:01.951	5	5	315732	4
20220216-2921936302330263546	1	4729	2022-02-16 07:09:04.638	2	2	9300118	4
20220216--3942753149115229097	-1	18881	2022-02-16 03:29:05.066	5	5	8361467	4
20220216-8785504759965718755	0	7981	2022-02-16 06:45:36.334	2	2	467973	1
20220216-891729528737901449	1	19100	2022-02-16 03:22:23.036	5	5	9139508	3
20220216--3863882277421174272	1	23754	2022-02-16 10:14:32.660	1	1	9605565	4
20220216--671815634735855972	-1	12396	2022-02-16 20:01:43.554	2	2	4033741	1
20220216-8936289107678060946	0	31738	2022-02-16 01:02:39.267	2	2	9340470	1
20220216--5829098595664814393	-1	30661	2022-02-16 08:24:10.159	1	1	1157573	1
20220216--8292890527070914782	1	1365	2022-02-16 23:43:43.764	63	3	8155155	1
20220216-9014828064226852662	-1	36298	2022-02-16 07:24:53.922	2	2	8470401	4
20220216--7408752163916056029	-1	35929	2022-02-16 08:07:53.808	5	5	8969196	3
20220216-8099824598272477573	-1	20511	2022-02-16 14:04:04.364	2	2	4663909	1
20220216-6805351003067159272	1	34243	2022-02-16 08:03:06.776	5	5	765804	1
20220216-6547120088478127511	-1	5079	2022-02-16 08:57:25.840	1	1	7327981	1
20220216-2447222667382597304	0	25966	2022-02-16 04:38:16.562	2	2	4155439	1
20220216--3620057335271668052	-1	27382	2022-02-16 06:15:04.294	109	3	5400207	1
20220216--9153423878826222486	-1	34483	2022-02-16 12:43:10.097	94	3	7405744	2
20220216-8467794527164195963	-1	6294	2022-02-16 11:17:44.771	1	1	7724842	1
20220216--5679988739057016704	-1	15322	2022-02-16 03:34:29.525	4	4	3866977	2
20220216--7582758374901206611	-1	12084	2022-02-16 22:45:40.739	5	5	5137257	4
20220216-2223988574323163710	1	7577	2022-02-16 05:22:26.813	1	1	6540287	2
20220216-2062851892104373566	-1	18264	2022-02-16 02:10:29.383	15	3	7388305	1
20220216-8903649063807043854	1	33588	2022-02-16 07:47:00.292	2	2	9718541	4
20220216-473830310187152906	-1	33331	2022-02-16 22:31:15.713	5	5	4527319	1
20220216-5150958956717587936	1	9767	2022-02-16 01:10:42.463	4	4	5993515	4
20220216-3262421754129634794	-1	26528	2022-02-16 04:15:20.507	4	4	7040272	2
20220216-21262337094441021	1	35006	2022-02-16 22:22:47.607	42	3	3488953	4
20220216-1854549640649816275	-1	3753	2022-02-16 22:08:14.488	78	3	6053241	4
20220216--6869193343124695067	-1	13074	2022-02-16 09:07:28.680	1	1	6464615	1
20220216--1763322757622826719	-1	15974	2022-02-16 05:04:12.568	4	4	1178202	3
20220216--5674095221292452770	-1	3024	2022-02-16 15:31:21.323	1	1	3886983	3
20220216--692236804224971297	-1	12339	2022-02-16 17:58:51.017	105	3	4313043	2
20220216-8614200909657947137	0	3970	2022-02-16 04:03:32.665	2	2	7679124	3
20220216--8631226117229258228	-1	16619	2022-02-16 05:19:02.123	5	5	3181997	3
20220216-4405492238465771013	0	13392	2022-02-16 06:57:14.942	2	2	7898706	2
20220216-655222432964079635	0	361	2022-02-16 00:48:30.195	1	1	6931772	1
20220216--1535150413689359069	0	1043	2022-02-16 03:25:25.213	1	1	9139398	3
20220216-5665704487896800445	0	12525	2022-02-16 19:45:27.568	5	5	2092035	2
20220216--5048890853933847090	1	21579	2022-02-16 12:33:52.013	61	3	5032812	1
20220216--2703277551134466403	-1	249	2022-02-16 20:03:09.233	2	2	5241002	1
20220216-7600580380787743526	-1	17044	2022-02-16 13:06:17.599	5	5	2357367	1
20220216--2245883272364806423	-1	38392	2022-02-16 06:52:27.426	5	5	9917894	3
20220216-5114539196398499252	0	24473	2022-02-16 11:20:45.353	105	3	9819973	3
20220216--5199213724422719599	0	13689	2022-02-16 18:23:03.755	2	2	8307097	4
20220216--2450600999430879942	-1	32303	2022-02-16 22:39:13.088	2	2	6626691	3
20220216-3216672376104065102	1	3320	2022-02-16 16:47:32.632	4	4	4017083	4
20220216-2647605272556372418	1	26658	2022-02-16 14:18:56.633	5	5	5624894	3
20220216--8901449846815466793	0	10623	2022-02-16 04:20:52.687	14	3	6337411	2
20220216--6882095629848050427	0	9897	2022-02-16 14:01:10.354	5	5	2695351	3
20220216--203695417865258129	1	39384	2022-02-16 18:34:27.526	5	5	8923677	3
20220216-6409829003441151427	1	25693	2022-02-16 09:38:07.905	1	1	7813151	1
20220216-5521076989361165610	1	31628	2022-02-16 08:21:59.744	2	2	8862172	2
20220216--7970110510472851634	0	16005	2022-02-16 08:46:15.014	1	1	4740642	1
20220216--5016983868845437854	-1	37852	2022-02-16 02:14:49.492	4	4	5106200	4
20220216--7137494968169606686	-1	30931	2022-02-16 19:16:45.367	78	3	2565417	4
20220216--5924721588978106985	0	5561	2022-02-16 08:38:58.043	30	3	2698287	1
20220216-759956698815074248	0	5609	2022-02-16 16:15:11.631	5	5	2572887	4
20220216--10430513819201114	-1	12393	2022-02-16 22:10:43.121	4	4	5694678	2
20220216--6114017086274856599	-1	27058	2022-02-16 15:55:20.801	10	3	1663988	1
20220216-7578900807154279789	-1	25598	2022-02-16 16:22:58.206	1	1	4690789	2
20220216--8423404059544163062	0	550	2022-02-16 03:29:03.350	5	5	6125360	1
20220216--2119730392410716521	0	5793	2022-02-16 12:42:01.928	5	5	4928006	2
20220216--3863337689184247343	0	11848	2022-02-16 22:40:18.537	2	2	7758971	4
20220216--5178245687643107511	0	6305	2022-02-16 08:30:25.861	58	3	5273325	4
20220216--1674999851371722151	-1	37973	2022-02-16 06:11:30.684	2	2	2284704	2
20220216-676050389803286761	-1	19781	2022-02-16 20:39:44.074	2	2	7981466	4
20220216--2399866807692776899	1	9647	2022-02-16 08:49:20.519	57	3	2497861	2
20220216--1725311196633193290	-1	7953	2022-02-16 02:41:46.770	5	5	2031641	1
20220216-1348519731548704378	1	14092	2022-02-16 14:52:59.878	5	5	122781	1
20220216-8824353134577434328	-1	25898	2022-02-16 21:45:27.367	4	4	3887203	4
20220216-6964547027688298771	0	17850	2022-02-16 22:39:13.790	5	5	9501396	4
20220216--5361821087352460094	0	3091	2022-02-16 19:57:17.116	29	3	7058861	4
20220216-2529707063144438155	0	30338	2022-02-16 18:43:18.544	5	5	8077044	1
20220216--8537617502681265128	-1	35480	2022-02-16 02:08:24.813	2	2	9887266	4
20220216--6332217406253834810	0	15141	2022-02-16 10:24:20.568	5	5	9086582	1
20220216--7110036796533104010	1	24673	2022-02-16 08:02:01.489	5	5	5544290	1
20220216-289788166280362996	1	2049	2022-02-16 08:09:28.061	5	5	6383403	1
20220216-1140085531708512873	1	22659	2022-02-16 16:26:47.172	59	3	4389497	2
20220216--6228475753863369829	-1	19147	2022-02-16 22:26:06.339	33	3	8586760	3
20220216-4887419462338716433	-1	27099	2022-02-16 00:42:12.595	4	4	1607804	1
20220216-939655508259613610	-1	18461	2022-02-16 11:29:45.965	5	5	7498682	2
20220216-4238607684419239951	0	9184	2022-02-16 15:40:32.115	4	4	5857258	1
20220216--7652190117755759167	0	11960	2022-02-16 12:16:00.158	5	5	8934452	2
20220216-1132335205424256454	-1	27510	2022-02-16 15:09:02.618	1	1	9558417	3
20220216-2126527111716436151	1	7912	2022-02-16 11:42:27.936	2	2	6397552	1
20220216-581037852588207794	0	18460	2022-02-16 18:36:30.512	4	4	5449397	2
20220216-6194804851569613094	0	989	2022-02-16 02:54:56.145	1	1	7015485	1
20220216--546499358195378108	-1	26796	2022-02-16 19:54:45.663	5	5	5072925	1
20220216--7166458825837301329	-1	38107	2022-02-16 02:39:12.502	76	3	973696	2
20220216-685137720601407061	-1	36625	2022-02-16 23:23:44.236	1	1	2879022	3
20220216--8382430268218054692	-1	23470	2022-02-16 05:09:23.183	75	3	8066963	3
20220216--2610815338729249967	0	31497	2022-02-16 02:19:44.128	1	1	6390785	1
20220216-1316025727718932963	0	37656	2022-02-16 02:07:15.980	2	2	1080577	4
20220216-8471874381373656908	0	1842	2022-02-16 05:56:32.233	4	4	9625323	3
20220216-2459861280641084529	0	15987	2022-02-16 11:17:54.978	2	2	7636204	3
20220216--2468085629516652618	1	39652	2022-02-16 11:58:26.311	28	3	3213644	1
20220216--8001351425397456093	-1	37334	2022-02-16 02:52:02.917	1	1	6702041	4
20220216-5411106514015330711	-1	33401	2022-02-16 06:38:43.049	2	2	7085040	1
20220216-3606445597172150095	0	3644	2022-02-16 14:12:20.303	1	1	417222	2
20220216--1012274608098603256	-1	26798	2022-02-16 22:11:17.142	5	5	8086211	3
20220216-2915824485660640009	0	24499	2022-02-16 10:26:31.128	2	2	428046	1
20220216--6579432347727593049	1	149	2022-02-16 15:37:02.589	97	3	7284892	4
20220216--536557736101834968	-1	19413	2022-02-16 06:09:55.996	83	3	1267786	1
20220216-331258282536584007	0	36378	2022-02-16 17:16:02.911	1	1	5065720	1
20220216--2260005669679864638	1	14589	2022-02-16 10:56:02.658	76	3	9818549	1
20220216--3532377984040057430	1	5587	2022-02-16 18:25:58.923	98	3	4548012	2
20220216--4283261200788812552	1	23859	2022-02-16 16:06:29.855	1	1	4449430	3
20220216--2991305076348841519	1	2885	2022-02-16 08:42:03.262	4	4	3781125	4
20220216--2061369735639761169	-1	3202	2022-02-16 02:27:20.998	1	1	8594796	4
20220216--7381194513149306926	1	20551	2022-02-16 10:35:22.550	1	1	3323862	4
20220216-7133945888968902280	-1	6265	2022-02-16 10:33:18.491	73	3	8409662	2
20220216--7416954635657978743	1	36860	2022-02-16 19:42:35.560	4	4	944776	1
20220216-8165573839611745196	-1	5891	2022-02-16 19:01:50.868	1	1	2805378	3
20220216-5929712805781271450	-1	21687	2022-02-16 09:33:29.160	2	2	7335858	2
20220216-5377088469798627166	0	8471	2022-02-16 12:34:25.582	30	3	3082365	3
20220216--6730675508078819786	-1	8946	2022-02-16 07:09:01.114	1	1	9843954	2
20220216-3804977860170233208	0	5026	2022-02-16 20:50:56.238	5	5	9959047	2
20220216-3309004247428518295	-1	25584	2022-02-16 21:17:24.698	4	4	1457551	2
20220216-5148277368677612311	-1	33354	2022-02-16 14:32:57.271	1	1	645816	3
20220216--5764553043715558460	-1	28220	2022-02-16 06:47:28.944	4	4	9281076	1
20220216--6027376207537448640	0	28613	2022-02-16 13:06:24.330	37	3	365276	1
20220216-8981243629833663052	-1	36610	2022-02-16 15:16:07.319	4	4	3877746	2
20220216-6605000286386054514	-1	23892	2022-02-16 16:16:34.261	5	5	9083815	3
20220216-1429308219860662166	1	4662	2022-02-16 01:58:26.825	4	4	1083541	4
20220216--3778013114960788561	1	6567	2022-02-16 18:14:45.488	72	3	117662	4
20220216--3361949720303363745	-1	25428	2022-02-16 09:26:20.449	1	1	8088734	4
20220216-3760606210454158411	-1	19849	2022-02-16 03:10:28.288	1	1	3951972	1
20220216-2769625828206726871	-1	35098	2022-02-16 16:03:07.160	1	1	9938647	1
20220216--982325972195587521	1	15227	2022-02-16 04:38:16.813	4	4	3522429	1
20220216-3696862834289509212	1	24725	2022-02-16 16:06:08.848	4	4	9520068	1
20220216-6355753031002439752	1	4212	2022-02-16 16:30:56.134	5	5	6817895	2
20220216-7291846960198608795	0	34972	2022-02-16 13:38:14.366	5	5	7425768	3
20220216-7991642410515151790	1	3378	2022-02-16 02:12:36.660	54	3	1184773	4
20220216-9015502260074420483	-1	23016	2022-02-16 02:47:34.380	1	1	4794961	1
20220216--7758808782716446960	0	14687	2022-02-16 05:10:06.306	89	3	8478500	4
20220216--7927086541815886463	0	34464	2022-02-16 20:37:21.765	2	2	3479080	4
20220216--1268643492816071023	1	36486	2022-02-16 00:39:04.975	4	4	7629272	4
20220216-5933588932000493669	1	31193	2022-02-16 00:12:04.881	74	3	2504808	4
20220216-2664576069749901592	0	16949	2022-02-16 00:50:23.924	4	4	6968408	4
20220216-2228257762519077987	0	31744	2022-02-16 02:40:15.773	1	1	9535835	4
20220216--6970079589339765986	1	30621	2022-02-16 23:21:44.429	26	3	8641751	1
20220216--5141901671225839304	1	24424	2022-02-16 07:45:11.841	1	1	9750303	1
20220216--3462597861558281455	-1	24740	2022-02-16 00:52:55.909	89	3	3924718	2
20220216--8925908555401075066	1	13155	2022-02-16 23:47:05.801	5	5	9263563	4
20220216-6861371378873657454	0	3552	2022-02-16 04:51:04.958	4	4	9621779	2
20220216-8311503827226746470	0	34391	2022-02-16 16:08:24.031	1	1	2430852	1
20220216-8648910278185165163	0	11502	2022-02-16 01:36:22.059	1	1	6187525	1
20220216-9089948791886068772	0	23797	2022-02-16 16:06:21.487	5	5	3356196	2
20220216-225311609119332488	-1	6746	2022-02-16 18:23:18.458	5	5	7280429	2
20220216-6521309345000434312	0	26241	2022-02-16 00:59:50.239	4	4	3917479	1
20220216-5315033231581049141	-1	20247	2022-02-16 20:07:35.322	4	4	1655678	3
20220216--8386042947820531608	-1	6712	2022-02-16 06:45:46.184	38	3	4509950	1
20220216--8693652351911590372	0	24607	2022-02-16 21:01:08.236	92	3	3407708	4
20220216-8727174270840552849	1	19340	2022-02-16 04:02:51.557	2	2	6392923	1
20220216-6576481649945357154	0	7070	2022-02-16 16:10:52.808	5	5	9722437	2
20220216--4813171957240304411	0	34697	2022-02-16 23:54:53.847	4	4	5676213	3
20220216-2853809850851029768	-1	20714	2022-02-16 14:12:54.442	4	4	6588119	1
20220216-7712101224439444502	0	380	2022-02-16 17:04:22.232	5	5	7296966	4
20220216-5414760556819634330	-1	5605	2022-02-16 22:06:16.061	4	4	6464040	3
20220216-1696133485566972707	-1	31476	2022-02-16 06:10:23.622	1	1	472296	4
20220216--2025406675632103044	1	19541	2022-02-16 13:36:23.922	2	2	8402208	3
20220216-3065821294652017370	-1	1843	2022-02-16 06:27:03.998	2	2	9694289	4
20220216-4437105674748257282	-1	26454	2022-02-16 23:38:19.191	4	4	2872008	1
20220216--6674403274902153669	0	26064	2022-02-16 18:34:02.478	5	5	2028385	1
20220216--6433694441966337764	1	6894	2022-02-16 11:30:57.998	5	5	9987125	3
20220216-9038788036984539179	0	4375	2022-02-16 04:35:36.307	5	5	7617467	3
20220216--8188536374251844984	1	38882	2022-02-16 22:00:41.420	2	2	2587501	2
20220216--1729655103743806965	1	8110	2022-02-16 04:00:09.861	60	3	9856647	2
