userid	voucherCode	status	campaignID	time
3360	1101-2569	GIVEN	1101	2022-01-17 10:17:12.680
34305	1109-2577	GIVEN	1109	2022-01-17 02:09:54.325
25858	1103-2616	GIVEN	1103	2022-01-17 03:58:00.026
4427	1109-2645	GIVEN	1109	2022-01-17 23:44:03.586
4710	1103-2646	GIVEN	1103	2022-01-17 07:01:16.247
13414	1101-2648	GIVEN	1101	2022-01-17 17:21:42.928
8368	1109-2649	GIVEN	1109	2022-01-17 16:27:40.120
24062	1104-2672	GIVEN	1104	2022-01-17 02:13:17.272
34696	1102-2691	GIVEN	1102	2022-01-17 14:31:55.701
12368	1100-2767	GIVEN	1100	2022-01-17 16:22:33.447
23818	1102-2771	GIVEN	1102	2022-01-17 16:52:52.852
4065	1102-2908	GIVEN	1102	2022-01-17 01:48:55.547
20068	1106-2970	GIVEN	1106	2022-01-17 20:05:04.898
9443	1102-3016	GIVEN	1102	2022-01-17 03:13:05.589
20202	1105-3029	GIVEN	1105	2022-01-17 09:45:55.861
6183	1108-3053	GIVEN	1108	2022-01-17 16:50:44.039
21082	1107-3109	GIVEN	1107	2022-01-17 22:37:30.140
24418	1109-3131	GIVEN	1109	2022-01-17 12:33:01.352
27926	1104-3180	GIVEN	1104	2022-01-17 19:15:24.136
11566	1107-3203	GIVEN	1107	2022-01-17 19:51:07.525
8940	1109-3237	GIVEN	1109	2022-01-17 20:24:42.695
33981	1103-3243	GIVEN	1103	2022-01-17 12:44:39.407
4717	1106-3244	GIVEN	1106	2022-01-17 12:06:30.638
31225	1100-3268	GIVEN	1100	2022-01-17 08:04:51.260
20224	1104-3286	GIVEN	1104	2022-01-17 11:35:32.960
38224	1106-3290	GIVEN	1106	2022-01-17 06:45:58.011
33751	1101-3323	GIVEN	1101	2022-01-17 20:43:40.948
8982	1100-3340	GIVEN	1100	2022-01-17 21:10:08.750
24061	1108-3367	GIVEN	1108	2022-01-17 08:20:49.160
3003	1105-3370	GIVEN	1105	2022-01-17 07:58:40.164
11479	1108-3404	GIVEN	1108	2022-01-17 01:43:44.363
26888	1109-3419	GIVEN	1109	2022-01-17 13:42:56.496
27979	1104-3585	GIVEN	1104	2022-01-17 02:22:11.960
19105	1101-3588	GIVEN	1101	2022-01-17 15:07:20.351
22648	1104-3591	GIVEN	1104	2022-01-17 07:46:53.622
5563	1100-3610	GIVEN	1100	2022-01-17 10:55:49.730
33420	1101-3613	GIVEN	1101	2022-01-17 10:34:42.470
35932	1108-3635	GIVEN	1108	2022-01-17 03:08:55.238
3520	1106-3642	GIVEN	1106	2022-01-17 09:49:19.897
14218	1108-3671	GIVEN	1108	2022-01-17 08:38:50.929
6720	1109-3673	GIVEN	1109	2022-01-17 14:58:18.396
15129	1109-3712	GIVEN	1109	2022-01-17 02:26:09.219
22820	1101-3718	GIVEN	1101	2022-01-17 07:48:40.132
12245	1109-3734	GIVEN	1109	2022-01-17 23:24:18.202
29734	1101-3764	GIVEN	1101	2022-01-17 08:45:02.703
18283	1101-3880	GIVEN	1101	2022-01-17 18:18:45.224
36894	1100-3922	GIVEN	1100	2022-01-17 00:46:16.337
14804	1104-4058	GIVEN	1104	2022-01-17 01:21:17.657
38693	1101-4139	GIVEN	1101	2022-01-17 16:18:05.914
22905	1106-4142	GIVEN	1106	2022-01-17 04:30:47.071
245	1104-4151	GIVEN	1104	2022-01-17 22:32:05.631
11792	1102-4161	GIVEN	1102	2022-01-17 01:22:42.610
17575	1104-4213	GIVEN	1104	2022-01-17 13:12:16.373
19091	1103-4265	GIVEN	1103	2022-01-17 07:55:07.336
11672	1107-4287	GIVEN	1107	2022-01-17 12:04:26.761
14411	1106-4334	GIVEN	1106	2022-01-17 12:18:22.367
27818	1109-4335	GIVEN	1109	2022-01-17 09:30:31.203
27662	1103-4338	GIVEN	1103	2022-01-17 03:55:30.380
7277	1105-4362	GIVEN	1105	2022-01-17 00:41:12.168
1395	1106-4381	GIVEN	1106	2022-01-17 01:53:09.653
2893	1108-4539	GIVEN	1108	2022-01-17 01:34:36.723
32732	1108-4547	GIVEN	1108	2022-01-17 20:04:03.217
32468	1104-4579	GIVEN	1104	2022-01-17 14:42:05.675
10533	1100-4586	GIVEN	1100	2022-01-17 16:10:32.358
26112	1109-4633	GIVEN	1109	2022-01-17 09:42:36.823
33698	1105-4640	GIVEN	1105	2022-01-17 19:31:33.726
12770	1100-4643	GIVEN	1100	2022-01-17 22:40:56.283
32553	1100-4704	GIVEN	1100	2022-01-17 20:40:06.460
15524	1102-4749	GIVEN	1102	2022-01-17 06:32:00.268
6614	1107-4764	GIVEN	1107	2022-01-17 02:01:07.633
31926	1106-4790	GIVEN	1106	2022-01-17 17:57:37.583
25384	1109-4812	GIVEN	1109	2022-01-17 09:05:32.403
1640	1107-4855	GIVEN	1107	2022-01-17 14:28:36.368
23567	1102-4887	GIVEN	1102	2022-01-17 21:32:56.221
17945	1107-4899	GIVEN	1107	2022-01-17 06:12:48.047
23507	1105-4969	GIVEN	1105	2022-01-17 14:33:24.415
34464	1104-4978	GIVEN	1104	2022-01-17 15:07:42.687
2243	1106-4991	GIVEN	1106	2022-01-17 07:46:42.496
28202	1106-5011	GIVEN	1106	2022-01-17 11:47:08.911
21980	1107-5022	GIVEN	1107	2022-01-17 15:11:43.695
9885	1101-5122	GIVEN	1101	2022-01-17 07:06:34.904
30957	1106-5132	GIVEN	1106	2022-01-17 19:47:46.957
9851	1100-5210	GIVEN	1100	2022-01-17 14:16:54.732
37232	1104-5367	GIVEN	1104	2022-01-17 10:04:51.371
14334	1102-5377	GIVEN	1102	2022-01-17 19:27:11.926
21953	1107-5411	GIVEN	1107	2022-01-17 08:39:28.985
24376	1108-5415	GIVEN	1108	2022-01-17 17:31:19.515
36202	1106-5468	GIVEN	1106	2022-01-17 09:08:57.174
19694	1102-5489	GIVEN	1102	2022-01-17 07:49:35.515
29465	1100-5542	GIVEN	1100	2022-01-17 12:38:06.171
5726	1107-5559	GIVEN	1107	2022-01-17 15:29:54.171
3819	1109-5597	GIVEN	1109	2022-01-17 11:30:31.593
27361	1108-5624	GIVEN	1108	2022-01-17 13:48:37.028
9012	1104-5656	GIVEN	1104	2022-01-17 03:38:56.461
29672	1100-5657	GIVEN	1100	2022-01-17 00:57:20.416
29213	1109-5680	GIVEN	1109	2022-01-17 14:14:41.472
1050	1101-5739	GIVEN	1101	2022-01-17 02:26:05.759
37584	1109-5795	GIVEN	1109	2022-01-17 06:29:17.026
7229	1106-5796	GIVEN	1106	2022-01-17 13:36:03.023
15690	1101-5863	GIVEN	1101	2022-01-17 13:37:11.146
24862	1108-5869	GIVEN	1108	2022-01-17 05:07:27.376
10204	1101-5891	GIVEN	1101	2022-01-17 10:38:15.448
39622	1108-5918	GIVEN	1108	2022-01-17 15:01:46.120
38536	1102-5925	GIVEN	1102	2022-01-17 07:07:37.190
22659	1109-5947	GIVEN	1109	2022-01-17 17:22:46.085
10959	1106-6018	GIVEN	1106	2022-01-17 00:36:05.636
9444	1100-6039	GIVEN	1100	2022-01-17 04:02:45.187
12271	1107-6167	GIVEN	1107	2022-01-17 07:33:59.055
39763	1106-6202	GIVEN	1106	2022-01-17 19:42:59.147
23914	1103-6223	GIVEN	1103	2022-01-17 06:44:22.839
16889	1107-6241	GIVEN	1107	2022-01-17 11:26:18.989
14153	1108-6254	GIVEN	1108	2022-01-17 05:19:19.304
1864	1100-6270	GIVEN	1100	2022-01-17 18:37:39.680
2387	1100-6272	GIVEN	1100	2022-01-17 02:40:57.016
24127	1107-6374	GIVEN	1107	2022-01-17 18:21:11.168
31639	1109-6384	GIVEN	1109	2022-01-17 19:37:10.513
24130	1100-6400	GIVEN	1100	2022-01-17 17:19:58.463
8222	1102-6437	GIVEN	1102	2022-01-17 13:16:13.295
3869	1106-6452	GIVEN	1106	2022-01-17 04:24:14.452
10913	1107-6460	GIVEN	1107	2022-01-17 07:42:44.887
11168	1107-6467	GIVEN	1107	2022-01-17 06:45:07.942
18182	1100-6474	GIVEN	1100	2022-01-17 22:18:13.224
10620	1101-6503	GIVEN	1101	2022-01-17 00:57:37.800
18769	1103-6576	GIVEN	1103	2022-01-17 21:52:17.382
17624	1108-6585	GIVEN	1108	2022-01-17 18:05:21.938
2485	1109-6596	GIVEN	1109	2022-01-17 04:51:01.478
32935	1100-6636	GIVEN	1100	2022-01-17 14:50:27.048
12493	1108-6648	GIVEN	1108	2022-01-17 16:36:32.941
13952	1109-6657	GIVEN	1109	2022-01-17 13:01:03.666
20917	1108-6663	GIVEN	1108	2022-01-17 08:06:33.665
2605	1103-6726	GIVEN	1103	2022-01-17 01:49:25.113
35995	1101-6730	GIVEN	1101	2022-01-17 20:08:20.142
7321	1101-6768	GIVEN	1101	2022-01-17 08:54:35.404
6912	1101-6789	GIVEN	1101	2022-01-17 13:27:33.592
37307	1108-6790	GIVEN	1108	2022-01-17 22:55:23.360
31586	1102-6825	GIVEN	1102	2022-01-17 04:55:52.032
6097	1102-6832	GIVEN	1102	2022-01-17 07:16:20.698
3411	1109-6851	GIVEN	1109	2022-01-17 10:02:17.592
2679	1100-6872	GIVEN	1100	2022-01-17 21:29:14.345
39403	1104-6914	GIVEN	1104	2022-01-17 09:17:32.403
28829	1100-6953	GIVEN	1100	2022-01-17 11:35:58.453
25559	1109-6985	GIVEN	1109	2022-01-17 16:15:28.816
24956	1106-6992	GIVEN	1106	2022-01-17 03:00:04.523
26924	1106-7046	GIVEN	1106	2022-01-17 23:38:23.383
31461	1108-7090	GIVEN	1108	2022-01-17 08:09:27.418
22198	1106-7110	GIVEN	1106	2022-01-17 06:11:44.124
24979	1102-7125	GIVEN	1102	2022-01-17 00:26:09.514
31974	1103-7142	GIVEN	1103	2022-01-17 05:54:38.195
2327	1109-7196	GIVEN	1109	2022-01-17 16:40:27.149
13124	1106-7303	GIVEN	1106	2022-01-17 10:06:05.815
18805	1104-7373	GIVEN	1104	2022-01-17 02:04:25.982
35340	1102-7386	GIVEN	1102	2022-01-17 05:29:17.641
15715	1106-7424	GIVEN	1106	2022-01-17 23:00:52.853
22229	1100-7485	GIVEN	1100	2022-01-17 01:48:48.150
5	1101-7504	GIVEN	1101	2022-01-17 12:36:29.025
26194	1107-7551	GIVEN	1107	2022-01-17 21:29:03.079
31272	1103-7563	GIVEN	1103	2022-01-17 09:49:05.142
12134	1103-7590	GIVEN	1103	2022-01-17 00:06:01.160
5328	1100-7605	GIVEN	1100	2022-01-17 00:06:25.950
24413	1101-7654	GIVEN	1101	2022-01-17 10:44:08.377
37844	1109-7669	GIVEN	1109	2022-01-17 15:55:19.328
29241	1102-7672	GIVEN	1102	2022-01-17 14:57:01.475
35188	1101-7701	GIVEN	1101	2022-01-17 07:03:39.710
776	1107-7718	GIVEN	1107	2022-01-17 10:32:02.726
36135	1103-7735	GIVEN	1103	2022-01-17 00:33:39.345
13433	1108-7740	GIVEN	1108	2022-01-17 18:25:25.538
24676	1103-7782	GIVEN	1103	2022-01-17 13:11:48.417
5312	1107-7792	GIVEN	1107	2022-01-17 17:45:13.737
11273	1109-7797	GIVEN	1109	2022-01-17 08:32:23.330
31481	1108-7861	GIVEN	1108	2022-01-17 07:11:52.717
5884	1108-7898	GIVEN	1108	2022-01-17 10:57:44.888
16428	1106-7915	GIVEN	1106	2022-01-17 12:46:15.943
8986	1102-7979	GIVEN	1102	2022-01-17 16:06:38.190
38480	1108-7998	GIVEN	1108	2022-01-17 14:40:58.494
2210	1102-8032	GIVEN	1102	2022-01-17 23:28:13.843
34650	1107-8050	GIVEN	1107	2022-01-17 05:41:08.072
26860	1107-8084	GIVEN	1107	2022-01-17 18:11:57.009
27864	1109-8088	GIVEN	1109	2022-01-17 17:58:03.869
16048	1104-8104	GIVEN	1104	2022-01-17 06:34:00.387
36711	1101-8112	GIVEN	1101	2022-01-17 00:01:01.502
29139	1109-8122	GIVEN	1109	2022-01-17 12:48:12.071
11132	1101-8161	GIVEN	1101	2022-01-17 13:41:39.088
9700	1108-8170	GIVEN	1108	2022-01-17 06:16:40.426
18800	1102-8175	GIVEN	1102	2022-01-17 12:19:45.987
1464	1106-8232	GIVEN	1106	2022-01-17 09:39:00.495
31141	1106-8233	GIVEN	1106	2022-01-17 22:20:04.953
33573	1108-8243	GIVEN	1108	2022-01-17 15:46:44.923
20292	1102-8267	GIVEN	1102	2022-01-17 05:53:33.705
20916	1102-8290	GIVEN	1102	2022-01-17 07:11:41.695
12873	1105-8378	GIVEN	1105	2022-01-17 02:12:59.288
38698	1101-8383	GIVEN	1101	2022-01-17 05:14:20.381
25696	1107-8398	GIVEN	1107	2022-01-17 12:32:31.072
18470	1109-8400	GIVEN	1109	2022-01-17 05:35:11.460
5611	1104-8418	GIVEN	1104	2022-01-17 12:35:14.835
23438	1104-8459	GIVEN	1104	2022-01-17 21:12:25.309
23353	1108-8494	GIVEN	1108	2022-01-17 21:34:34.772
21618	1107-8510	GIVEN	1107	2022-01-17 12:48:25.145
37945	1104-8553	GIVEN	1104	2022-01-17 10:35:57.473
31997	1109-8576	GIVEN	1109	2022-01-17 03:24:25.541
21911	1106-8582	GIVEN	1106	2022-01-17 13:54:44.565
8397	1105-8597	GIVEN	1105	2022-01-17 21:41:55.970
27426	1104-8653	GIVEN	1104	2022-01-17 02:26:49.833
5371	1107-8673	GIVEN	1107	2022-01-17 02:22:51.002
8329	1107-8720	GIVEN	1107	2022-01-17 10:12:11.148
14013	1103-8744	GIVEN	1103	2022-01-17 01:35:40.325
20495	1108-8764	GIVEN	1108	2022-01-17 19:24:13.254
34499	1100-8771	GIVEN	1100	2022-01-17 16:11:17.846
35627	1109-8817	GIVEN	1109	2022-01-17 13:33:03.127
29338	1101-8828	GIVEN	1101	2022-01-17 19:11:52.786
11891	1102-8861	GIVEN	1102	2022-01-17 16:51:29.307
33390	1101-8880	GIVEN	1101	2022-01-17 22:35:40.703
13631	1106-8900	GIVEN	1106	2022-01-17 14:39:04.500
4155	1104-8922	GIVEN	1104	2022-01-17 14:47:01.003
25250	1105-9034	GIVEN	1105	2022-01-17 13:30:07.259
6759	1100-9071	GIVEN	1100	2022-01-17 03:07:04.994
11471	1101-9077	GIVEN	1101	2022-01-17 01:59:25.094
34841	1106-9165	GIVEN	1106	2022-01-17 15:03:22.016
26245	1100-9168	GIVEN	1100	2022-01-17 01:30:39.892
26784	1108-9189	GIVEN	1108	2022-01-17 03:46:23.657
3456	1108-9227	GIVEN	1108	2022-01-17 02:45:41.523
1994	1109-9312	GIVEN	1109	2022-01-17 17:18:30.061
35008	1105-9334	GIVEN	1105	2022-01-17 11:22:06.340
2891	1103-9365	GIVEN	1103	2022-01-17 09:37:55.690
31482	1103-9378	GIVEN	1103	2022-01-17 08:55:52.319
39976	1106-9395	GIVEN	1106	2022-01-17 23:47:02.265
14908	1108-9456	GIVEN	1108	2022-01-17 09:42:58.486
3973	1103-9473	GIVEN	1103	2022-01-17 21:59:05.805
38242	1107-9477	GIVEN	1107	2022-01-17 19:20:40.419
23172	1106-9563	GIVEN	1106	2022-01-17 16:48:59.129
30739	1103-9564	GIVEN	1103	2022-01-17 07:50:51.601
30176	1106-9601	GIVEN	1106	2022-01-17 22:00:19.859
17179	1106-9667	GIVEN	1106	2022-01-17 08:35:00.174
19270	1102-9695	GIVEN	1102	2022-01-17 11:00:38.414
35906	1105-9755	GIVEN	1105	2022-01-17 11:16:44.846
9832	1102-9757	GIVEN	1102	2022-01-17 09:19:13.560
21103	1108-9812	GIVEN	1108	2022-01-17 05:09:07.194
5136	1101-9829	GIVEN	1101	2022-01-17 22:16:14.416
18282	1102-9867	GIVEN	1102	2022-01-17 00:29:42.089
21762	1107-9871	GIVEN	1107	2022-01-17 01:44:36.640
7514	1104-9917	GIVEN	1104	2022-01-17 08:12:56.883
15518	1103-9944	GIVEN	1103	2022-01-17 20:29:10.833
20596	1109-9953	GIVEN	1109	2022-01-17 17:59:57.363
39852	1101-10006	GIVEN	1101	2022-01-17 00:36:30.497
37809	1108-10035	GIVEN	1108	2022-01-17 22:04:48.758
36033	1108-10063	GIVEN	1108	2022-01-17 14:56:32.754
17893	1101-10065	GIVEN	1101	2022-01-17 11:35:52.208
15394	1107-10276	GIVEN	1107	2022-01-17 14:49:21.283
5442	1105-10310	GIVEN	1105	2022-01-17 20:00:10.192
21960	1105-10318	GIVEN	1105	2022-01-17 16:49:10.229
8751	1100-10376	GIVEN	1100	2022-01-17 05:08:23.966
9963	1108-10384	GIVEN	1108	2022-01-17 02:42:25.538
29115	1108-10464	GIVEN	1108	2022-01-17 23:04:29.255
8883	1107-10490	GIVEN	1107	2022-01-17 23:39:44.711
7224	1109-10572	GIVEN	1109	2022-01-17 05:26:23.436
11040	1109-10573	GIVEN	1109	2022-01-17 13:07:44.699
4863	1102-10577	GIVEN	1102	2022-01-17 15:03:58.928
39009	1103-10656	GIVEN	1103	2022-01-17 16:43:15.286
32111	1100-10686	GIVEN	1100	2022-01-17 14:39:16.039
39693	1103-10693	GIVEN	1103	2022-01-17 14:33:45.431
12684	1109-10797	GIVEN	1109	2022-01-17 02:49:28.715
19986	1109-10852	GIVEN	1109	2022-01-17 07:41:55.778
20338	1104-10909	GIVEN	1104	2022-01-17 02:12:23.966
1756	1103-10933	GIVEN	1103	2022-01-17 22:17:08.687
13080	1103-10934	GIVEN	1103	2022-01-17 17:03:28.786
9806	1103-11075	GIVEN	1103	2022-01-17 12:34:03.532
3379	1106-11081	GIVEN	1106	2022-01-17 16:39:36.752
27175	1100-11086	GIVEN	1100	2022-01-17 21:18:07.426
18107	1102-11124	GIVEN	1102	2022-01-17 15:07:37.681
2471	1107-11150	GIVEN	1107	2022-01-17 20:29:05.051
22622	1102-11177	GIVEN	1102	2022-01-17 17:49:22.379
17968	1108-11204	GIVEN	1108	2022-01-17 22:20:50.273
3778	1103-11225	GIVEN	1103	2022-01-17 06:35:31.315
13691	1100-11277	GIVEN	1100	2022-01-17 01:55:59.013
5217	1107-11284	GIVEN	1107	2022-01-17 02:27:36.828
34636	1107-11333	GIVEN	1107	2022-01-17 15:24:55.624
27614	1102-11361	GIVEN	1102	2022-01-17 21:51:54.291
28447	1107-11365	GIVEN	1107	2022-01-17 09:07:58.397
16689	1108-11402	GIVEN	1108	2022-01-17 09:12:39.698
10877	1104-11420	GIVEN	1104	2022-01-17 16:38:45.695
2943	1105-11452	GIVEN	1105	2022-01-17 01:06:48.561
3627	1106-11454	GIVEN	1106	2022-01-17 20:32:01.999
13123	1108-11462	GIVEN	1108	2022-01-17 18:54:25.188
37308	1109-11579	GIVEN	1109	2022-01-17 05:26:00.655
2569	1103-11618	GIVEN	1103	2022-01-17 15:17:43.598
14136	1104-11689	GIVEN	1104	2022-01-17 13:03:17.486
6697	1105-11701	GIVEN	1105	2022-01-17 08:11:41.480
13803	1104-11727	GIVEN	1104	2022-01-17 12:59:54.852
30051	1105-11748	GIVEN	1105	2022-01-17 12:44:15.545
8627	1105-11775	GIVEN	1105	2022-01-17 00:16:23.950
32210	1100-11836	GIVEN	1100	2022-01-17 20:56:42.891
13570	1107-11855	GIVEN	1107	2022-01-17 11:33:55.282
14071	1104-11867	GIVEN	1104	2022-01-17 13:46:42.538
32802	1102-11898	GIVEN	1102	2022-01-17 15:18:09.715
11426	1105-11899	GIVEN	1105	2022-01-17 15:26:03.433
11405	1103-11918	GIVEN	1103	2022-01-17 20:56:25.124
21045	1105-12023	GIVEN	1105	2022-01-17 00:06:29.601
8365	1102-12047	GIVEN	1102	2022-01-17 18:04:58.922
643	1108-12070	GIVEN	1108	2022-01-17 22:16:58.356
7086	1101-12125	GIVEN	1101	2022-01-17 08:32:39.201
7792	1105-12141	GIVEN	1105	2022-01-17 14:40:09.524
37264	1102-12151	GIVEN	1102	2022-01-17 17:26:44.543
39087	1100-12165	GIVEN	1100	2022-01-17 23:57:00.293
24671	1106-12220	GIVEN	1106	2022-01-17 04:32:07.188
2759	1105-12245	GIVEN	1105	2022-01-17 01:20:29.763
27916	1102-12330	GIVEN	1102	2022-01-17 20:01:06.719
38247	1105-12352	GIVEN	1105	2022-01-17 16:24:33.416
39294	1102-12355	GIVEN	1102	2022-01-17 07:17:24.720
10540	1103-12357	GIVEN	1103	2022-01-17 10:48:33.421
36833	1107-12367	GIVEN	1107	2022-01-17 06:18:44.913
7218	1107-12419	GIVEN	1107	2022-01-17 13:27:15.379
22368	1108-12432	GIVEN	1108	2022-01-17 11:29:41.144
35850	1102-12439	GIVEN	1102	2022-01-17 15:07:37.561
31406	1109-12471	GIVEN	1109	2022-01-17 20:05:10.603
24029	1100-12553	GIVEN	1100	2022-01-17 14:45:31.530
28404	1105-12619	GIVEN	1105	2022-01-17 17:36:19.405
37228	1108-12656	GIVEN	1108	2022-01-17 23:46:12.478
33641	1109-12666	GIVEN	1109	2022-01-17 13:23:47.008
13459	1109-12674	GIVEN	1109	2022-01-17 12:56:35.177
25532	1106-12768	GIVEN	1106	2022-01-17 04:37:26.656
39052	1108-12789	GIVEN	1108	2022-01-17 17:43:12.506
7412	1100-12809	GIVEN	1100	2022-01-17 15:37:06.682
7152	1104-12821	GIVEN	1104	2022-01-17 12:39:26.669
24912	1103-12830	GIVEN	1103	2022-01-17 15:21:00.828
27535	1109-12837	GIVEN	1109	2022-01-17 15:57:49.819
37336	1102-12838	GIVEN	1102	2022-01-17 15:14:51.961
12280	1105-12852	GIVEN	1105	2022-01-17 02:27:25.288
12327	1101-12853	GIVEN	1101	2022-01-17 02:13:11.034
26824	1103-12892	GIVEN	1103	2022-01-17 09:29:08.712
22166	1103-12907	GIVEN	1103	2022-01-17 23:52:09.458
34626	1104-12940	GIVEN	1104	2022-01-17 06:12:22.205
38356	1104-13123	GIVEN	1104	2022-01-17 12:06:25.066
14753	1104-13143	GIVEN	1104	2022-01-17 00:09:51.794
17681	1104-13212	GIVEN	1104	2022-01-17 21:34:05.649
31706	1109-13282	GIVEN	1109	2022-01-17 15:15:54.103
