transId	transStatus	userId	transactionTime	appId	transType	amount	pmcId
20220212-4547862561971628498	-1	19712	2022-02-12 06:52:49.615	5	5	3261492	3
20220212--5183998510419910053	-1	2567	2022-02-12 06:52:23.732	1	1	4725889	3
20220212--1338996267090860816	0	27916	2022-02-12 05:53:58.212	4	4	10543	3
20220212--5535900548194608284	1	9861	2022-02-12 08:04:25.611	4	4	7788084	4
20220212-249528577632968623	1	20584	2022-02-12 03:50:02.468	2	2	4362170	2
20220212-5767583792838534456	0	10261	2022-02-12 21:38:27.598	1	1	9572537	1
20220212-810350627200221195	0	15132	2022-02-12 22:31:59.990	1	1	3452465	1
20220212--6210399070982928022	0	38989	2022-02-12 00:43:47.585	34	3	921479	2
20220212-5842724388415177703	-1	5955	2022-02-12 15:47:37.952	5	5	8857296	3
20220212--4362254385867770004	0	17242	2022-02-12 12:50:34.835	4	4	8507408	4
20220212--4372677360760190773	0	27765	2022-02-12 04:43:41.466	1	1	6952306	4
20220212--5535183686133499030	0	20025	2022-02-12 12:58:34.317	4	4	6307899	4
20220212-1853332425559495031	-1	6328	2022-02-12 01:01:32.688	4	4	7059528	4
20220212-2313421321191114620	-1	32041	2022-02-12 04:51:37.784	2	2	3246320	4
20220212-644882760656809224	1	15232	2022-02-12 00:28:56.628	1	1	6878943	1
20220212--2632301727355146883	1	33170	2022-02-12 04:12:06.939	1	1	4211578	1
20220212-2837936742715654993	1	15679	2022-02-12 22:59:49.217	2	2	6076907	3
20220212-2581793775458927632	1	11137	2022-02-12 19:05:53.162	69	3	8235686	4
20220212-7699854859343271050	0	20322	2022-02-12 04:42:53.503	35	3	8405185	3
20220212--7646530038426808999	-1	33837	2022-02-12 00:26:55.167	10	3	8276072	3
20220212-5468681876552246448	1	2032	2022-02-12 11:33:43.507	2	2	3633060	1
20220212--2907195510131576096	1	2775	2022-02-12 00:20:12.228	2	2	9130716	3
20220212-1978804572607348110	0	39950	2022-02-12 08:43:40.268	5	5	874327	3
20220212--2856875200099529622	-1	16408	2022-02-12 21:39:44.007	1	1	9489531	2
20220212-5925655942495707671	0	19450	2022-02-12 09:37:20.092	2	2	8997760	1
20220212-8412549119083940936	0	34112	2022-02-12 00:59:19.665	4	4	6619121	2
20220212-8148385886685037091	-1	2180	2022-02-12 13:23:01.506	1	1	6137732	4
20220212-2962574058013199415	1	9528	2022-02-12 15:23:26.237	5	5	5959433	4
20220212-1767713415627381950	1	18077	2022-02-12 03:15:24.894	21	3	7446824	4
20220212-277953477295896617	-1	13601	2022-02-12 23:19:17.986	2	2	1563024	3
20220212-1199758513774513849	-1	28971	2022-02-12 14:30:17.213	2	2	8697431	3
20220212--4682567409598372761	0	14199	2022-02-12 13:49:03.128	96	3	8369599	4
20220212--1363632953708010955	0	20009	2022-02-12 13:19:15.700	97	3	3801078	1
20220212--211437189287385959	0	21618	2022-02-12 04:00:14.223	2	2	1726039	4
20220212-180940495599660614	1	33953	2022-02-12 02:07:42.647	4	4	3983306	1
20220212-9162909360807424005	1	28687	2022-02-12 16:36:43.096	20	3	9815801	1
20220212-7976343361735640264	1	31221	2022-02-12 06:32:48.855	4	4	1151902	4
20220212-2383396133992312501	-1	26744	2022-02-12 23:13:28.902	2	2	6122310	2
20220212--8334477379162625580	1	24879	2022-02-12 18:34:56.203	1	1	7445768	4
20220212-9044099630438311957	1	34494	2022-02-12 22:33:48.177	1	1	9103381	1
20220212--1354894147020293427	1	39951	2022-02-12 23:32:04.261	5	5	496944	4
20220212-1628783879976820889	-1	912	2022-02-12 17:17:24.556	1	1	9162536	1
20220212-4313657573395871380	-1	11662	2022-02-12 22:17:51.343	5	5	9578136	4
20220212-1528718837562643661	0	24130	2022-02-12 07:12:29.115	2	2	3567783	1
20220212--6908127999611118240	-1	10911	2022-02-12 12:27:16.953	2	2	5302155	3
20220212--5818359212039995767	0	33880	2022-02-12 13:39:51.928	1	1	828806	3
20220212-3163213440122726680	-1	32716	2022-02-12 15:37:56.145	4	4	9431020	2
20220212--4391633090006093252	1	13497	2022-02-12 07:23:05.228	49	3	8937379	1
20220212--8597484458192757082	1	25475	2022-02-12 17:50:53.504	21	3	9624701	4
20220212-6340254752410874185	1	28025	2022-02-12 16:55:26.291	1	1	9516005	3
20220212--541712780321526759	0	37636	2022-02-12 09:25:28.884	4	4	1730105	3
20220212-3777691298588291571	1	23870	2022-02-12 08:23:53.973	1	1	5413250	4
20220212-5223328426036305716	0	18930	2022-02-12 00:20:00.028	5	5	4144026	3
20220212--7706883160521030904	1	19349	2022-02-12 04:12:29.872	56	3	5791934	4
20220212-7077285118320466728	-1	8874	2022-02-12 09:47:24.909	5	5	3655115	2
20220212--7743360768905688423	0	35959	2022-02-12 18:15:39.947	2	2	290388	4
20220212--3435828171860522771	0	5168	2022-02-12 14:07:57.100	5	5	9419881	1
20220212--4450798713768344231	0	12219	2022-02-12 03:35:23.626	5	5	7776544	4
20220212-8401732360164885552	1	30411	2022-02-12 01:08:38.100	1	1	2356450	4
20220212--6798122764397682297	-1	3636	2022-02-12 18:59:03.446	2	2	6247067	4
20220212--6034890832338739578	1	19826	2022-02-12 02:53:58.238	100	3	9199185	4
20220212--5898855430121617503	1	2366	2022-02-12 13:23:11.066	2	2	6873924	2
20220212-5487991640452399657	-1	31282	2022-02-12 04:31:07.828	5	5	10181	2
20220212-5835861295833129155	0	13087	2022-02-12 15:43:44.288	107	3	5045644	4
20220212--4683514651548182923	-1	25133	2022-02-12 22:35:34.305	1	1	3137388	2
20220212--2335210331786978564	-1	7981	2022-02-12 02:44:09.131	32	3	1643816	3
20220212-7222418623766682877	0	34274	2022-02-12 04:40:37.981	5	5	402744	1
20220212--1411563374252607638	0	29747	2022-02-12 15:09:22.304	36	3	5666741	3
20220212--901401206824475968	-1	28811	2022-02-12 08:46:21.642	5	5	2043011	3
20220212-690143315490893204	-1	36805	2022-02-12 04:43:31.623	58	3	6654788	2
20220212--2495411061276999151	0	19419	2022-02-12 21:22:39.528	4	4	9540868	2
20220212--8247123489205760302	1	2393	2022-02-12 20:14:52.065	5	5	6435013	1
20220212-2840302094294581263	-1	9588	2022-02-12 03:28:52.288	4	4	3262500	2
20220212-5112199445227130358	1	34445	2022-02-12 15:11:29.391	28	3	6250789	2
20220212-8982864948554002770	-1	32803	2022-02-12 23:45:00.102	5	5	5668656	4
20220212-4636607056654319784	0	3289	2022-02-12 18:27:04.115	51	3	2791784	3
20220212-1049597881578562641	-1	23363	2022-02-12 10:32:36.084	1	1	724711	3
20220212-1982631925625128349	0	25478	2022-02-12 23:22:33.744	5	5	8630444	2
20220212-7747773083707765570	-1	17198	2022-02-12 15:47:38.526	21	3	9731092	4
20220212--546826105393152844	-1	15588	2022-02-12 14:35:53.599	4	4	6646981	1
20220212--1394395885768007962	1	18622	2022-02-12 07:18:09.322	5	5	2780087	4
20220212-1178774177084048059	0	20289	2022-02-12 18:30:36.648	5	5	9271463	2
20220212--4050418507513147471	0	5201	2022-02-12 11:52:32.200	4	4	2274609	1
20220212-5281331712462641752	0	14237	2022-02-12 17:51:42.880	5	5	8628544	2
20220212--7031078471364117212	0	14150	2022-02-12 18:43:08.561	1	1	4498391	4
20220212-3821408068986441516	-1	26193	2022-02-12 07:23:01.736	2	2	3379307	2
20220212-2907459711434745938	0	30650	2022-02-12 06:41:31.012	5	5	5660367	1
20220212--3251015680350539012	0	17778	2022-02-12 23:28:08.909	87	3	233963	1
20220212--3872481949376948192	1	33315	2022-02-12 04:41:42.780	2	2	8731256	4
20220212-2768518741859210993	1	18239	2022-02-12 01:59:54.330	106	3	7234350	2
20220212-2613592331190532517	1	23494	2022-02-12 06:54:52.543	5	5	3667967	3
20220212-7191396414937194225	-1	12991	2022-02-12 10:26:21.884	19	3	854098	4
20220212--4901671719870370605	-1	17257	2022-02-12 08:20:41.360	1	1	641856	4
20220212-699541461146993776	0	11464	2022-02-12 08:37:38.151	5	5	5920691	3
20220212-5449898939269338878	1	21504	2022-02-12 14:55:31.295	4	4	293516	4
20220212-275151578781663500	0	499	2022-02-12 12:11:10.008	85	3	8269449	4
20220212-3969461901198084976	1	37023	2022-02-12 14:23:34.237	5	5	7338893	3
20220212-3784359546524675454	-1	15752	2022-02-12 07:11:02.548	1	1	2781213	1
20220212--6130939135347972061	-1	34688	2022-02-12 12:37:12.786	2	2	5278408	4
20220212-3060767970269354601	-1	34106	2022-02-12 06:09:36.208	81	3	3692510	2
20220212-3120378571113168844	0	7358	2022-02-12 18:44:38.892	4	4	4927429	1
20220212-7340664380290740341	1	30833	2022-02-12 01:01:20.828	17	3	6036907	1
20220212--3884888132053873351	0	2820	2022-02-12 11:12:56.208	4	4	3378463	3
20220212--2034660500692659977	0	39775	2022-02-12 19:36:14.004	2	2	8378933	2
20220212-2754941629154463995	0	37655	2022-02-12 20:57:33.691	90	3	574640	3
20220212-8228712254685035702	-1	29884	2022-02-12 23:58:51.921	4	4	2102085	3
20220212--4961597748359437009	-1	9778	2022-02-12 22:14:10.637	5	5	233201	2
20220212--5644327774623970190	0	36590	2022-02-12 19:42:34.297	5	5	589994	2
20220212--5064548552059943251	-1	27000	2022-02-12 22:25:23.226	2	2	1902825	4
20220212-8305028114637681868	-1	18287	2022-02-12 13:20:28.411	2	2	9137676	4
20220212--6464489579726382436	0	20963	2022-02-12 11:08:06.788	1	1	1077166	4
20220212-8346215530469377179	0	19472	2022-02-12 12:58:34.539	88	3	9807715	1
20220212-1531044219698478032	-1	14613	2022-02-12 09:42:08.223	5	5	6360009	1
20220212-3501205557688913420	0	5648	2022-02-12 20:18:43.668	18	3	2214730	2
20220212--4488653313929742401	1	32867	2022-02-12 07:12:55.247	2	2	494768	2
20220212--1792251290388446764	-1	15305	2022-02-12 18:00:02.275	2	2	4553421	4
20220212--1677811711706400821	0	21912	2022-02-12 22:00:42.760	16	3	9683151	4
20220212-6012020598000924430	1	29113	2022-02-12 21:07:22.369	1	1	2450732	4
20220212--5117997556326593078	1	24310	2022-02-12 10:12:35.255	4	4	5264849	1
20220212-2167427669181591348	-1	23743	2022-02-12 03:04:40.432	2	2	636940	3
20220212--3994909403038865991	1	36195	2022-02-12 21:24:42.483	4	4	4208022	3
20220212-6695073228004676524	0	5575	2022-02-12 18:27:17.883	1	1	5805445	3
20220212--758622547294837331	0	27172	2022-02-12 21:46:12.484	1	1	4571606	4
20220212--6157349138951189219	0	14035	2022-02-12 19:31:18.142	5	5	700012	2
20220212-1261429667504728455	-1	27701	2022-02-12 05:46:15.325	99	3	8404078	4
20220212--4023721965615762705	0	15512	2022-02-12 22:43:38.460	77	3	7974397	2
20220212--7046412134571440426	-1	36139	2022-02-12 03:22:02.593	4	4	1184766	4
20220212--7240461194888632181	0	23827	2022-02-12 11:23:46.806	1	1	6441826	2
20220212-440181423131099460	-1	22652	2022-02-12 23:59:06.408	5	5	6282457	4
20220212-1843248898446333271	1	36498	2022-02-12 22:56:38.595	4	4	288777	4
20220212-8904815533212177680	-1	36847	2022-02-12 00:56:03.194	5	5	6429929	1
20220212--6545007336723778418	-1	26268	2022-02-12 23:59:54.447	99	3	8932042	2
20220212-2203400826937490569	0	23295	2022-02-12 09:01:47.602	1	1	9759693	2
20220212-9142294018909958658	-1	30954	2022-02-12 19:43:39.284	13	3	4615697	2
20220212--3786433479148368159	-1	11533	2022-02-12 08:42:32.744	5	5	7057462	2
20220212--8363096634714019209	-1	19212	2022-02-12 21:12:52.671	67	3	9527898	1
20220212-7335007942817472498	1	1138	2022-02-12 04:47:50.156	4	4	8851833	4
20220212--7019679915474239258	-1	20207	2022-02-12 09:31:19.319	4	4	1878168	3
20220212-3812183377759766643	-1	18881	2022-02-12 03:19:00.614	5	5	4712412	3
20220212-4955398222308058353	1	33426	2022-02-12 12:14:29.848	5	5	8412622	4
20220212-2979439764264515896	-1	34232	2022-02-12 14:44:40.126	1	1	3024499	4
20220212-8072702952812393322	-1	1159	2022-02-12 09:09:59.512	65	3	7138940	3
20220212--6518979110114468678	-1	10472	2022-02-12 00:51:21.229	2	2	8921187	4
20220212--2651957048685277782	0	37977	2022-02-12 16:07:14.756	38	3	1379169	4
20220212-2919920501144172756	1	20109	2022-02-12 17:15:43.781	1	1	7666208	1
20220212-51408525898048142	0	23213	2022-02-12 14:43:26.164	73	3	1403962	3
20220212-4304533503773050324	1	22524	2022-02-12 07:36:07.736	4	4	433449	1
20220212-3020548135423558126	-1	10387	2022-02-12 14:03:54.893	4	4	6791565	1
20220212-7990844652859344707	0	36890	2022-02-12 23:08:27.858	4	4	4986928	1
20220212--2585261709229155901	1	34410	2022-02-12 09:24:23.243	5	5	1742186	2
20220212-5381522109035695370	1	27332	2022-02-12 22:14:52.525	1	1	2498606	1
20220212-6708901266986213788	-1	28961	2022-02-12 14:01:34.574	4	4	6143752	4
20220212--945044888889969670	0	9397	2022-02-12 22:50:32.628	1	1	2100695	3
20220212--7422354527916462086	-1	26115	2022-02-12 03:32:09.487	5	5	5513091	2
20220212-2728394382227076946	-1	29423	2022-02-12 02:08:04.837	102	3	5186269	4
20220212-9010262267610640545	-1	38699	2022-02-12 11:19:10.082	4	4	8991455	2
20220212--1583958989426002949	0	29785	2022-02-12 12:45:01.650	2	2	7181419	3
20220212--8702498638798372005	-1	5940	2022-02-12 08:49:25.581	4	4	6382793	2
20220212-6572951971692627107	0	38425	2022-02-12 06:11:05.678	4	4	2618922	3
20220212-2459744934026998900	-1	37973	2022-02-12 02:53:11.637	1	1	118736	3
20220212--6861219164839484341	-1	31425	2022-02-12 01:18:11.588	4	4	8867474	2
20220212-6444331095954677961	0	19553	2022-02-12 15:43:32.137	82	3	6150462	3
20220212--794407605753560176	1	28462	2022-02-12 19:20:15.614	2	2	4490363	1
20220212--1932219169748664671	1	36814	2022-02-12 13:46:36.020	5	5	4571420	4
20220212--4798228139562523810	0	1059	2022-02-12 17:03:53.735	5	5	2009820	4
20220212--1878294316765280636	1	34101	2022-02-12 14:18:49.552	76	3	4728787	4
20220212-3618603023403405460	1	34814	2022-02-12 14:22:19.147	5	5	8702740	1
20220212--6604746169197500876	0	20229	2022-02-12 17:26:24.688	1	1	6506991	4
20220212-190606170761546384	1	16268	2022-02-12 13:04:23.486	4	4	8504164	1
20220212--8026539027236409497	0	33301	2022-02-12 21:43:43.856	2	2	839826	2
20220212--4242235431333711009	1	24923	2022-02-12 04:06:10.535	63	3	7973945	2
20220212-4254978819560092545	-1	26297	2022-02-12 00:36:29.340	4	4	1590347	3
20220212--3294217528320243304	0	34040	2022-02-12 06:57:59.227	2	2	314505	3
20220212-7041183849081038989	0	27735	2022-02-12 05:35:39.313	4	4	2147887	1
20220212-1773498664382105290	1	1711	2022-02-12 03:49:21.476	102	3	9244429	3
20220212-5204123915217443362	-1	4344	2022-02-12 17:26:19.041	4	4	3828897	4
20220212-5040223008646340190	1	35129	2022-02-12 22:48:46.051	5	5	5047009	3
20220212-1864792977828213293	0	36265	2022-02-12 01:39:00.442	32	3	8106535	2
20220212-4588255162270172044	0	28683	2022-02-12 02:04:00.845	2	2	2459411	3
20220212--7314593600997709737	1	39720	2022-02-12 03:13:52.884	1	1	9539756	2
20220212-7378844107614761829	0	3413	2022-02-12 14:25:59.184	33	3	5851889	4
20220212--1693223443439315353	0	7927	2022-02-12 00:09:23.263	2	2	8785064	4
20220212-2304381036718201349	0	14673	2022-02-12 13:32:49.816	5	5	7209923	2
20220212-1469583053159604496	1	10736	2022-02-12 09:45:25.026	92	3	9592557	1
20220212--2293348032383394473	-1	31174	2022-02-12 16:36:41.655	2	2	9927321	3
20220212--5345025577683890232	0	3124	2022-02-12 07:24:51.363	5	5	8678734	3
20220212--2040599409024326540	1	11437	2022-02-12 02:46:02.210	1	1	3855487	1
20220212--7866281466425126690	0	6041	2022-02-12 22:40:58.617	33	3	6511839	4
20220212-5556377319642204936	0	27863	2022-02-12 00:05:43.019	5	5	916629	2
20220212-5840713388357870359	-1	6184	2022-02-12 11:55:22.235	4	4	4322727	2
20220212-6760503540765445212	0	21752	2022-02-12 05:28:01.054	35	3	6739625	1
20220212--4286743223784516934	1	15630	2022-02-12 21:36:01.971	1	1	9409475	4
20220212--3922125700359095041	-1	8218	2022-02-12 07:16:39.192	43	3	2769292	4
20220212-4756661172771643144	-1	21105	2022-02-12 20:14:05.361	1	1	4762850	4
20220212--797587500959516982	1	3554	2022-02-12 11:25:33.575	2	2	8778447	1
20220212--5685830380997804918	0	33760	2022-02-12 10:06:50.146	1	1	3261760	2
20220212--4438403802456615679	1	203	2022-02-12 04:10:14.542	68	3	7041282	2
20220212--5979993735037379746	0	28724	2022-02-12 18:48:17.950	91	3	8859792	2
20220212--1509287095491230630	0	31802	2022-02-12 00:18:15.179	5	5	6793531	4
20220212-5886193254677859120	1	30059	2022-02-12 10:56:10.588	47	3	1415880	1
20220212-4034733821916821719	-1	38767	2022-02-12 22:40:24.275	1	1	8830784	1
20220212-4785967565708463491	1	31063	2022-02-12 21:23:46.738	4	4	635620	2
20220212-7479748092183868997	0	36195	2022-02-12 20:10:35.621	58	3	43162	1
20220212--5019166137489384528	0	38150	2022-02-12 05:35:01.298	87	3	9265810	2
20220212-1403764577021897312	-1	13420	2022-02-12 08:19:45.339	5	5	3159960	2
20220212-3576050908139666021	0	6291	2022-02-12 00:56:13.641	1	1	9072843	1
20220212-4188621318524769933	0	13314	2022-02-12 12:45:42.735	2	2	4976381	2
20220212--1805123601928768917	-1	34218	2022-02-12 19:55:10.393	2	2	9650919	3
20220212--4395425308278724326	-1	31586	2022-02-12 01:17:54.756	5	5	7225351	1
20220212--4881671239573721148	-1	15469	2022-02-12 16:29:35.534	1	1	9173650	4
20220212--8631113592811635696	0	15448	2022-02-12 07:04:18.924	4	4	6944742	3
20220212--614033386483641694	-1	14692	2022-02-12 01:01:58.742	1	1	6322408	4
20220212-7976514773418670670	-1	12355	2022-02-12 16:19:29.608	2	2	9521784	4
20220212--8823561366985220920	0	10468	2022-02-12 09:49:31.992	2	2	7383406	3
20220212-1215321097880792157	-1	33844	2022-02-12 02:12:38.895	1	1	3345919	3
20220212-5394268900371707388	0	21577	2022-02-12 00:47:02.497	70	3	474442	3
20220212-5532136704300780242	0	29694	2022-02-12 19:22:38.014	5	5	7136982	2
20220212-3540327794285797622	0	3552	2022-02-12 18:17:32.057	4	4	6746269	4
20220212--7327346252198032583	1	20083	2022-02-12 02:44:21.808	1	1	5117842	2
20220212-1955547165883976997	-1	31274	2022-02-12 08:57:29.213	4	4	7726541	4
20220212-56026378725247130	1	26821	2022-02-12 03:48:49.898	5	5	807123	4
20220212--9167720248837485483	0	104	2022-02-12 02:52:30.616	5	5	5011586	1
20220212--5647749003051652829	1	6181	2022-02-12 16:00:10.349	2	2	9831237	3
20220212--971231783247438782	-1	15744	2022-02-12 16:32:58.751	1	1	9022393	2
20220212-5407745423635163851	-1	3621	2022-02-12 00:04:56.643	1	1	2251707	4
20220212-6905733990727649258	1	1376	2022-02-12 06:13:05.156	2	2	8837372	3
20220212--4840991944190942549	1	38739	2022-02-12 14:27:34.052	2	2	507441	3
20220212-5288345859074724060	-1	14793	2022-02-12 05:41:36.324	5	5	3728671	1
20220212--6158830942282661038	1	33060	2022-02-12 02:37:41.540	2	2	6164857	1
20220212--8693714226182509146	1	33058	2022-02-12 23:06:52.136	2	2	717696	4
20220212-5591996881025747373	-1	35368	2022-02-12 23:54:50.989	1	1	7190702	4
20220212--6691321120039460494	1	10221	2022-02-12 14:40:18.773	4	4	900904	4
20220212--7287542983202435912	1	33121	2022-02-12 13:31:28.657	1	1	4067308	1
20220212-2727469662497372043	1	39872	2022-02-12 21:45:44.722	97	3	1820169	1
20220212-4082577521506355619	0	15977	2022-02-12 20:56:27.356	2	2	2174732	1
20220212-4833213594269809261	0	30280	2022-02-12 21:32:23.643	1	1	5162129	2
20220212--5656923815162706071	-1	25400	2022-02-12 04:07:51.123	4	4	6245819	2
20220212-5696472800252344565	-1	23400	2022-02-12 07:39:09.410	1	1	8566002	1
20220212-2098480481033387963	1	23607	2022-02-12 09:13:19.422	2	2	2174230	1
20220212--7297433102502803490	0	7677	2022-02-12 08:54:04.711	2	2	7461781	4
20220212--3336206268064481135	-1	36132	2022-02-12 21:39:40.133	2	2	355637	1
20220212--777007013259331918	1	21178	2022-02-12 06:48:42.852	4	4	4729149	2
20220212-1229982427916994650	-1	23420	2022-02-12 18:35:00.723	1	1	8286576	3
20220212-5464988947817439626	1	16628	2022-02-12 13:37:26.018	29	3	7876658	3
20220212-1324517883015310044	1	29968	2022-02-12 00:54:26.981	104	3	3009215	4
20220212--3809301847509097986	0	33248	2022-02-12 08:38:54.769	4	4	958032	1
20220212--8218523158193921750	1	6877	2022-02-12 05:15:07.699	2	2	9351301	4
20220212--6380209550684676101	0	10678	2022-02-12 12:19:57.615	4	4	7065870	1
20220212-2179115815116220959	0	24611	2022-02-12 08:35:27.824	4	4	8418256	2
20220212-6548354680913704649	1	30962	2022-02-12 04:58:49.713	1	1	7080467	3
20220212-5474030129559913479	1	18023	2022-02-12 06:43:42.720	1	1	1235316	2
20220212--3273863331883913299	-1	27859	2022-02-12 08:30:48.292	2	2	7055419	1
20220212-2713004649155265825	-1	14905	2022-02-12 05:03:44.552	5	5	6177957	3
20220212-3998209983669131412	-1	7118	2022-02-12 06:10:01.758	1	1	7279221	4
20220212--6835836644547294939	1	14787	2022-02-12 15:34:51.000	4	4	9569146	1
20220212--6063368997703985439	-1	22340	2022-02-12 04:08:18.133	2	2	6873570	3
20220212-4918514300422948913	-1	21624	2022-02-12 18:40:12.283	2	2	9227016	1
20220212--4992374543778327715	0	39536	2022-02-12 23:14:08.211	35	3	8087724	3
20220212--7903868483398167748	0	35091	2022-02-12 21:18:16.839	10	3	6702227	2
20220212-2100931396536023847	-1	7928	2022-02-12 07:19:30.915	2	2	1497927	1
20220212-377152010518641723	1	19293	2022-02-12 16:49:12.449	12	3	3337613	3
20220212--7492601436956117181	-1	34711	2022-02-12 04:01:18.442	2	2	1858535	4
20220212-2631744525939380395	1	21170	2022-02-12 01:23:41.922	1	1	8488403	4
20220212--7455757479704430260	1	25314	2022-02-12 06:52:48.210	2	2	4572310	2
20220212-413896783129436409	0	11142	2022-02-12 18:30:37.539	4	4	7835480	1
20220212--1782621169390441515	1	17727	2022-02-12 13:53:54.514	1	1	6880447	1
20220212--4629376357042802265	1	30572	2022-02-12 09:29:54.272	1	1	5090574	2
20220212--4048604208501296252	-1	37037	2022-02-12 11:08:07.502	5	5	6399827	3
20220212--6529021323579187513	-1	20589	2022-02-12 05:43:21.865	5	5	2878070	4
20220212--5763420184420627947	1	10636	2022-02-12 04:31:46.130	1	1	8566342	3
20220212--4778080516542201869	1	2	2022-02-12 14:43:24.468	4	4	115703	4
20220212--1113698146478374602	1	33176	2022-02-12 18:56:14.224	2	2	1002030	2
20220212--3789388013708343907	1	33414	2022-02-12 07:48:36.296	1	1	7743570	2
20220212-8171713860732728888	0	29478	2022-02-12 02:27:27.004	1	1	2565607	4
20220212--1721655431544232770	0	11307	2022-02-12 13:52:52.894	4	4	9042562	1
20220212--1937682964709077463	0	18485	2022-02-12 16:22:27.775	5	5	2888033	3
20220212-6305962015057960881	-1	1463	2022-02-12 00:38:24.291	4	4	9411412	3
20220212-1604628444091921216	-1	11640	2022-02-12 16:18:26.417	2	2	3786603	2
20220212--2652259257135175462	-1	12193	2022-02-12 06:02:35.825	4	4	6318013	4
20220212-1326528239150993283	-1	11192	2022-02-12 04:31:50.538	5	5	7944708	1
20220212--6578904199976373876	-1	4939	2022-02-12 17:00:24.527	4	4	9532755	4
20220212-7850483965629957492	-1	29911	2022-02-12 15:23:52.059	60	3	7058938	2
20220212-4449087349560046058	-1	33265	2022-02-12 12:42:16.261	1	1	109092	1
20220212--4673762884705266989	1	20852	2022-02-12 23:06:02.359	2	2	3972737	2
20220212--4407093396803062646	0	8359	2022-02-12 05:18:24.543	5	5	9195979	4
20220212-1633693486369393787	-1	691	2022-02-12 01:30:56.822	88	3	837623	4
20220212-8166567040647572466	-1	26322	2022-02-12 19:36:34.427	2	2	1928509	4
20220212-76917576862568081	1	10641	2022-02-12 03:48:11.747	74	3	4378303	4
20220212-1112739596540825948	0	3213	2022-02-12 17:24:30.710	1	1	860209	2
20220212-3030636188893176809	-1	39493	2022-02-12 03:41:41.994	2	2	6065271	4
20220212--1694261849789206708	0	11093	2022-02-12 21:53:25.699	5	5	2443994	1
20220212-196620568204950801	-1	6592	2022-02-12 03:23:56.326	5	5	8269660	3
20220212-8941799955767103623	0	31456	2022-02-12 06:09:48.387	2	2	9186869	4
20220212-3960224489431197585	1	32715	2022-02-12 10:46:34.530	2	2	9368964	1
20220212--4763645786777863260	0	35378	2022-02-12 02:22:37.528	2	2	3941176	3
